word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS,word/65/@_form,word/65/lemma/@_entry,word/65/lemma/@_POS,word/66/@_form,word/66/lemma/@_entry,word/66/lemma/@_POS,word/67/@_form,word/67/lemma/@_entry,word/67/lemma/@_POS,word/68/@_form,word/68/lemma/@_entry,word/68/lemma/@_POS,word/69/@_form,word/69/lemma/@_entry,word/69/lemma/@_POS,word/70/@_form,word/70/lemma/@_entry,word/70/lemma/@_POS,word/71/@_form,word/71/lemma/@_entry,word/71/lemma/@_POS,word/72/@_form,word/72/lemma/@_entry,word/72/lemma/@_POS,word/73/@_form,word/73/lemma/@_entry,word/73/lemma/@_POS,word/74/@_form,word/74/lemma/@_entry,word/74/lemma/@_POS,word/75/@_form,word/75/lemma/@_entry,word/75/lemma/@_POS,word/76/@_form,word/76/lemma/@_entry,word/76/lemma/@_POS,word/77/@_form,word/77/lemma/@_entry,word/77/lemma/@_POS,word/78/@_form,word/78/lemma/@_entry,word/78/lemma/@_POS,word/79/@_form,word/79/lemma/@_entry,word/79/lemma/@_POS,word/80/@_form,word/80/lemma/@_entry,word/80/lemma/@_POS,word/81/@_form,word/81/lemma/@_entry,word/81/lemma/@_POS,word/82/@_form,word/82/lemma/@_entry,word/82/lemma/@_POS,word/83/@_form,word/83/lemma/@_entry,word/83/lemma/@_POS,word/84/@_form,word/84/lemma/@_entry,word/84/lemma/@_POS,word/85/@_form,word/85/lemma/@_entry,word/85/lemma/@_POS,word/86/@_form,word/86/lemma/@_entry,word/86/lemma/@_POS,word/87/@_form,word/87/lemma/@_entry,word/87/lemma/@_POS,word/88/@_form,word/88/lemma/@_entry,word/88/lemma/@_POS,word/89/@_form,word/89/lemma/@_entry,word/89/lemma/@_POS,word/90/@_form,word/90/lemma/@_entry,word/90/lemma/@_POS,word/91/@_form,word/91/lemma/@_entry,word/91/lemma/@_POS,word/92/@_form,word/92/lemma/@_entry,word/92/lemma/@_POS,word/93/@_form,word/93/lemma/@_entry,word/93/lemma/@_POS,word/94/@_form,word/94/lemma/@_entry,word/94/lemma/@_POS,word/95/@_form,word/95/lemma/@_entry,word/95/lemma/@_POS,word/96/@_form,word/96/lemma/@_entry,word/96/lemma/@_POS,word/97/@_form,word/97/lemma/@_entry,word/97/lemma/@_POS,word/29/lemma/@_entry,word/29/lemma/@_POS,word/98/@_form,word/98/lemma/@_entry,word/98/lemma/@_POS,word/99/@_form,word/99/lemma/@_entry,word/99/lemma/@_POS,word/100/@_form,word/100/lemma/@_entry,word/100/lemma/@_POS,word/101/@_form,word/101/lemma/@_entry,word/101/lemma/@_POS,word/102/@_form,word/102/lemma/@_entry,word/102/lemma/@_POS,word/103/@_form,word/103/lemma/@_entry,word/103/lemma/@_POS,word/104/@_form,word/104/lemma/@_entry,word/104/lemma/@_POS,word/105/@_form,word/105/lemma/@_entry,word/105/lemma/@_POS,word/106/@_form,word/106/lemma/@_entry,word/106/lemma/@_POS,word/107/@_form,word/107/lemma/@_entry,word/107/lemma/@_POS,word/108/@_form,word/108/lemma/@_entry,word/108/lemma/@_POS,word/109/@_form,word/109/lemma/@_entry,word/109/lemma/@_POS,word/110/@_form,word/110/lemma/@_entry,word/110/lemma/@_POS,word/111/@_form,word/111/lemma/@_entry,word/111/lemma/@_POS,word/112/@_form,word/112/lemma/@_entry,word/112/lemma/@_POS,word/113/@_form
*)anni/ban,Ἀννίβας,proper,d',δέ,particle,e)pi\,ἐπί,preposition,th=|,ὁ,article,ske/yei,σκέψις,noun,th=|de,ὅδε,pronoun,h(suxa/zonta,ἡσυχάζω,verb,e)ke/leue,κελεύω,verb,gnw/mhn,γνώμη,noun,prw=ton,πρότερος,adjective,e)senegkei=n,εἰσφέρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,d',δέ,particle,e)/fh,φημί,verb,*qessalou\s,Θεσσαλός,proper,me\n,μέν,particle,ou),οὐ,adverb,dusxere/s,δυσχερής,adverb,ei)/te,εἴτε,adverb,nu=n,νῦν,adverb,ei)/te,εἴτε,adverb,meta\,μετά,preposition,xeimw=na,χειμών,noun,e)qe/lois,ἐθέλω,verb,u(pa/gesqai,ὑπάγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,ga\r,γάρ,particle,e)/qnos,ἔθνος,adjective,e)k,ἐκ,preposition,pollou=,πολύς,adjective,peponhko\s,πονέω,verb,e)/s,εἰς,preposition,te,τε,particle,se\,σύ,pronoun,nu=n,νῦν,adverb,kai\,καί,conjunction,e)s,εἰς,preposition,*(rwmai/ous,,,au)=,αὖ,interjection,ei)/,εἰ,conjunction,ti,τις,pronoun,gi/gnoito,γίγνομαι,verb,new/teron,νέος,adjective,metabalei=tai,μεταβάλλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)/lqomen,ἔρχομαι,verb,d',δέ,particle,a)/neu,ἄνευ,preposition,th=s,ὁ,article,oi)kei/as,οἰκεῖος,adjective,duna/mews,δύναμις,adjective,*ai)twloi=s,Αἰτωλός,proper,e)pa/gousi,ἐπάγω,verb,peisqe/ntes,πείθω,verb,o(/ti,ὅστις,pronoun,kai\,καί,conjunction,*lakedaimo/nioi,Λακεδαιμόνιος,proper,kai\,καί,conjunction,*fi/lippos,Φίλιππος,proper,h(mi=n,ἐγώ,pronoun,summaxh/sousin,συμμαχέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(=n,ὅς,pronoun,*lakedaimoni/ous,Λακεδαιμόνιος,proper,me\n,μέν,particle,kai\,καί,conjunction,polemei=n,πολεμέω,verb,h(mi=n,ἐγώ,pronoun,a)kou/w,ἀκούω,verb,met',μετά,preposition,*)axaiw=n,Ἀχαία,proper,*fi/lippon,Φίλιππος,proper,de\,δέ,particle,ou)x,οὐ,adverb,o(rw=,ὁράω,verb,soi,σύ,pronoun,paro/nta,πάρειμι,verb,dunato\n,δυνατός,adjective,e)n,ἐν,preposition,tw=|de,ὅδε,pronoun,tw=|,ὁ,article,pole/mw|,πόλεμος,noun,r(oph/n,ῥοπή,noun,o(pote/rwse,ὁποτέρωσε,adverb,prosqoi=to,προσθέω,verb,poih=sai,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th=s,ὁ,article,de\,δέ,particle,gnw/mhs,γνώμη,noun,e)/xomai,ἔχω,verb,th=s,ὁ,article,au)th=s,αὐτός,pronoun,th\n,ὁ,article,stratia\n,στρατία,noun,a)po\,ἀπό,preposition,th=s,ὁ,article,*)asi/as,Ἄσιος,proper,kalei=n,καλέω,verb,o(/ti,ὅστις,pronoun,ta/xista,τάχιστος,adjective,kai\,καί,conjunction,mh\,μή,conjunction,e)n,ἐν,preposition,*)amuna/ndrw|,Ἀμύνανδρος,proper,kai\,καί,conjunction,*ai)twloi=s,Αἰτωλός,proper,ta\s,ὁ,article,e)lpi/das,ἐλπίς,noun,e)/xein,ἔχω,verb,o(/tan,ὅταν,conjunction,d',δέ,particle,a)fi/khtai,ἀφικνέομαι,verb,th\n,ὁ,article,*)itali/an,Ἰταλία,proper,porqei=n,πορθέω,verb,i(/na,toi=s,ὁ,article,oi)kei/ois,οἰκεῖος,adjective,kakoi=s,κακός,adjective,perispw/menoi,περισπάω,verb,ta\,ὁ,article,sa\,σός,adjective,lupw=sin,λυπέω,verb,h(/kista,ἥκιστος,adjective,kai\,καί,conjunction,peri\,περί,preposition,tw=n,ὁ,article,sfete/rwn,σφέτερος,adjective,dedio/tes,δείδω,verb,mhdamou=,μηδαμός,adverb,proi/+wsin,πρόειμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἵνα,conjunction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,de\,δέ,particle,tro/pos,τρόπος,noun,ou)ke/q',οὐκέτι,adverb,o(/moios,ὅμοιος,adjective,w(=|,ὅς,pronoun,prou/legon,προλέγω,verb,a)lla\,ἀλλά,adverb,xrh\,χρή,verb,to\,ὁ,article,me\n,μέν,particle,h(/misu,ἥμισυς,adjective,tw=n,ὁ,article,new=n,ναός,noun,ta\,ὁ,article,para/lia,παράλιον,noun,th=s,ὁ,article,*)itali/as,Ἰταλία,proper,porqei=n,πορθέω,verb,to\,ὁ,article,de\,δέ,particle,h(/misu,ἥμισυς,adjective,nauloxei=n,ναυλοχέω,verb,e)fedreu=on,ἐφεδρεύω,verb,e)s,εἰς,preposition,ta\,ὁ,article,sumfero/mena,συμφέρω,verb,au)to\n,αὐτός,pronoun,de\,δέ,particle,de\,tw=|,ὁ,article,pezw=|,πεζός,adjective,panti\,πᾶς,adjective,prokaqh/menon,προκάθημαι,verb,th=s,ὁ,article,*(ella/dos,Ἑλλάς,proper,a)gxou=,ἀγχοῦ,adverb,th=s,ὁ,article,*)itali/as,Ἰταλία,proper,do/can,δόξα,noun,e)mpoiei=n,ἐμποιέω,verb,e)sbolh=s,εἰσβολή,noun,kai\,καί,conjunction,ei),εἰ,conjunction,du/naio/,δύναμαι,verb,pote,ποτέ,particle,kai\,καί,conjunction,e)sbalei=n,εἰσβάλλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,δέ,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*fi/lippon,Φίλιππος,proper,de\,δέ,particle,peira=sqai,πειράω,verb,me\n,μέν,particle,prosa/gesqai,προσάγω,verb,mhxanh=|,μηχανεύς,noun,pa/sh|,πᾶς,adjective,plei=ston,πλεῖστος,adjective,e)s,εἰς,preposition,e(kate/rous,ἑκάτερος,adjective,e)n,ἐν,preposition,tw=|de,ὅδε,pronoun,tw=|,ὁ,article,pole/mw|,πόλεμος,noun,duna/menon,δύναμαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\n,ἐάν,conjunction,d',δέ,particle,a)peiqh=|,ἀπειθέω,verb,to\n,ὁ,article,so\n,σός,adjective,ui(o\n,υἱός,noun,au)tw=|,αὐτός,pronoun,*se/leukon,Σέλευκος,proper,e)pipe/mpein,ἐπέπειμι,verb,dia\,διά,preposition,*qra/|khs,Θρᾴκη,proper,i(/na,ἵνα,conjunction,kai\,καί,conjunction,o(/de,ὅδε,pronoun,perispw/menos,περισπάω,verb,oi)kei/ois,οἰκεῖος,adjective,kakoi=s,κακός,adjective,mhde\n,μηδείς,pronoun,h)=|,εἰμί,verb,toi=s,ὁ,article,polemi/ois,πολέμιος,adjective,xrh/simos,χρήσιμος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tosa/de,τοσόσδε,adjective,me\n,μέν,particle,o(,ὁ,article,*)anni/bas,Ἀννίβας,proper,ei)=pe,εἶπον,verb,kai\,καί,conjunction,h)=n,εἰμί,verb,a)/rista,ἄριστος,adjective,pa/ntwn,πᾶς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(po\,ὑπό,preposition,de\,δέ,particle,fqo/nou,φθόνος,noun,th=s,ὁ,article,te,τε,particle,do/chs,δόξα,noun,au)tou=,αὐτός,pronoun,kai\,καί,conjunction,sune/sews,σύνεσις,noun,oi(/,ἕ,pronoun,te,τε,particle,a)/lloi,ἄλλος,adjective,kai\,καί,conjunction,au)to\s,αὐτός,pronoun,ou)x,οὐ,adverb,h(=sson,ἥσσων,adverb,o(,ὁ,article,basileu/s,βασιλεύς,noun,i(/na,ἵνα,conjunction,mh\,μή,conjunction,dokoi/h,δοκέω,verb,sfw=n,σφεῖς,pronoun,o(,ὁ,article,*)anni/bas,Ἀννίβας,proper,th=|,ὁ,article,strathgi/a|,στρατηγία,noun,profe/rein,προφέρω,verb,mhde\,μηδέ,particle,h(,ὁ,article,do/ca,tw=n,ὁ,article,e)some/nwn,εἰμί,verb,e)kei/nou,ἐκεῖνος,pronoun,ge/noito,γίγνομαι,verb,meqh=kan,μεθίημι,verb,a(/panta,ἅπας,adjective,plh\n,πλήν,preposition,o(/ti,ὅστις,pronoun,*poluceni/das,Πολυξενίδας,proper,e)pi\,ἐπί,preposition,th\n,ὁ,article,stratia\n,στρατία,noun,e)s,εἰς,preposition,th\n,ὁ,article,*)asi/an,Ἄσιος,proper,e)pe/mfqh,πέμπω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,δόξα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(rwmai=oi,,,d',δέ,particle,e)pei\,ἐπεί,conjunction,th=s,ὁ,article,e)sbolh=s,εἰσβολή,noun,th=s,ὁ,article,e)s,εἰς,preposition,th\n,ὁ,article,*(ella/da,Ἑλλάς,proper,*)antio/xou,Ἀντίοχος,proper,kai\,καί,conjunction,tw=n,ὁ,article,e)pi\,ἐπί,preposition,*dhli/ou,Δήλιος,proper,*(rwmai/wn,,,a)naire/sew/s,ἀναίρεσις,noun,te,τε,particle,kai\,καί,conjunction,ai)xmalwsi/as,αἰχμαλωσία,noun,e)pu/qonto,πύθω,verb,polemei=n,πολεμέω,verb,e)yhfi/santo,ψηφίζομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(/tw,οὕτως,adverb,me\n,μέν,particle,o(,ὁ,article,*)antio/xou,Ἀντίοχος,proper,te,τε,particle,kai\,καί,conjunction,*(rwmai/wn,,,po/lemos,πόλεμος,noun,e)k,ἐκ,preposition,pollou=,πολύς,adjective,di',διά,preposition,u(ponoi/as,ὑπόνοια,noun,a)llh/lois,ἀλλήλων,pronoun,geno/menos,γίγνομαι,verb,to/te,τότε,adverb,prw=ton,πρότερος,adjective,a)perrh/gnuto,ἀπορρήγνυμι,verb,e)s,εἰς,preposition,e)/rgon,ἔργον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(=a,οἷος,adjective,d',δέ,particle,*)antio/xou,Ἀντίοχος,proper,th=s,ὁ,article,te,τε,particle,*)asi/as,Ἄσιος,proper,th=s,ὁ,article,a)/nw,ἄνω,adverb,pollw=n,πολύς,adjective,kai\,καί,conjunction,mega/lwn,μέγας,adverb,e)qnw=n,ἔθνος,adjective,kai\,καί,conjunction,th=s,ὁ,article,e)pi\,ἐπί,preposition,qala/ssh|,θάλασσα,noun,xwri\s,χωρίς,adverb,o)li/gwn,ὀλίγος,adjective,o(/lhs,ὅλος,adjective,e)pikratou=ntos,ἐπικρατέω,verb,e)/s,εἰς,preposition,te,τε,particle,th\n,ὁ,article,*eu)rw/phn,Εὐρώπη,proper,diabebhko/tos,διαβαίνω,verb,h)/dh,ἤδη,adverb,kai\,καί,conjunction,do/can,δόξα,noun,e)pi/fobon,ἐπίφοβος,adjective,kai\,paraskeuh\n,παρασκευή,noun,i(kanh\n,ἱκανός,adjective,e)/xontos,ἔχω,verb,polla/,πολύς,adjective,te,τε,particle,a)/lla,ἄλλος,adjective,kaq',κατά,preposition,e(te/rwn,ἕτερος,adjective,e)ceirgasme/nou,ἐξεργάζομαι,verb,lampra/,λαμπρός,adjective,di',διά,preposition,a(\,ὅς,pronoun,kai\,καί,conjunction,me/gas,μέγας,adverb,h)=n,εἰμί,verb,e)pw/numon,ἐπώνυμος,adjective,au)tw=|,αὐτός,pronoun,to\n,ὁ,article,po/lemon,πόλεμος,noun,oi(,ὁ,article,*(rwmai=oi,,,xro/nion,χρόνιος,adjective,sfi/si,σφεῖς,pronoun,kai\,καί,conjunction,me/gan,μέγας,adverb,e)/sesqai,εἰμί,verb,prosedo/kwn,προσδοκάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,καί,conjunction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fi/lippo/n,φίλιππος,adjective,te,τε,particle,to\n,ὁ,article,*makedo/na,Μακεδών,proper,di',διά,preposition,u(poyi/as,ὑποψία,noun,ei)=xon,ἔχω,verb,a)/rti,ἄρτι,adverb,u(po\,ὑπό,preposition,sfw=n,σφεῖς,pronoun,katapepolemhme/non,καταπολεμέω,verb,kai\,καί,conjunction,*karxhdoni/ous,Καρχηδόνιος,proper,mh\,μή,conjunction,ou),οὐ,adverb,pistoi\,πιστός,adjective,sfi/sin,σφεῖς,pronoun,w)=sin,εἰμί,verb,e)pi\,ἐπί,preposition,tai=s,ὁ,article,sunqh/kais,συνθήκη,noun,*)anni/bou,Ἀννίβας,proper,suno/ntos,σύνειμι,verb,*)antio/xw|,Ἀντίοχος,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
