word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS
ei)=t',εἶτα,adverb,*)alkibia/dhs,Ἀλκιβιάδης,proper,ei)=pe,εἶπον,verb,pro/s,πρός,preposition,me,ἐγώ,pronoun,trauli/sas,τραυλίζω,verb,o(la=|s,ὁλάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*qe/wlos,,,th\n,ὁ,article,kefalh\n,κεφαλή,noun,ko/lakos,κόλαξ,noun,e)/xei,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o)rqw=s,ὀρθός,adjective,ge,γε,particle,tou=t',οὗτος,pronoun,*)alkibia/dhs,Ἀλκιβιάδης,proper,e)trau/lisen,τραυλίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/koun,οὔκουν,adverb,e)kei=n',ἐκεῖνος,pronoun,a)llo/koton,ἀλλόκοτος,adjective,o(,ὁ,article,*qe/wros,Θέωρος,proper,ko/rac,κόραξ,noun,gigno/menos,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(/kist',ἥκιστος,adjective,a)ll',ἀλλά,adverb,a)/riston,ἄριστος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/nqrwpos,ἄνθρωπος,noun,w)\n,εἰμί,verb,ei)=t',εἶτα,adverb,e)ge/net',γίγνομαι,verb,e)cai/fnhs,ἐξαίφνης,adverb,ko/rac,κόραξ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/koun,οὔκουν,adverb,e)narge\s,ἐναργής,adverb,tou=to,οὗτος,pronoun,sumbalei=n,συμβάλλω,verb,o(/ti,ὅστις,pronoun,a)rqei\s,ἀραρίσκω,verb,a)f',ἀπό,preposition,h(mw=n,ἐγώ,pronoun,e)s,εἰς,preposition,ko/rakas,κόραξ,noun,oi)xh/setai,οἴχομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)=t',εἶτα,adverb,ou)k,οὐ,adverb,e)gw\,ἐγώ,pronoun,dou\s,δίδωμι,verb,du/',δύη,adjective,o)bolw\,ὀβολός,noun,misqw/somai,μισθόω,verb,ou(/tws,οὕτως,adverb,u(pokrino/menon,ὑποκρίνομαι,verb,sofw=s,σοφός,adjective,o)nei/rata,ὄνειρος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe/re,φέρω,verb,nun,νῦν,adverb,katei/pw,κατεῖπον,verb,toi=s,ὁ,article,qeatai=s,θεατής,noun,to\n,ὁ,article,lo/gon,λόγος,noun,o)li/g',ὀλίγος,adjective,a)/tq',ἀίσσω,verb,u(peipw\n,ὑπεῖπον,verb,prw=ton,πρότερος,adjective,au)toi=sin,αὐτός,pronoun,tadi/,ὅδε,pronoun,mhde\n,μηδείς,pronoun,par',παρά,preposition,h(mw=n,ἐγώ,pronoun,prosdoka=n,προσδοκάω,verb,li/an,λίαν,adverb,me/ga,μέγας,adverb,mhd',μηδέ,particle,au)=,αὖ,interjection,ge/lwta,γέλως,noun,*megaro/qen,Μεγαρόθεν,adverb,keklemme/non,κλέπτω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(mi=n,ἐγώ,pronoun,ga\r,γάρ,particle,ou)k,οὐ,adverb,e)/st',εἰμί,verb,ou)/te,οὔτε,adverb,ka/ru',κάρυον,noun,e)k,ἐκ,preposition,formi/dos,φορμίς,noun,dou/lw,δοῦλος,noun,diarriptou=nte,διαρρίπτω,verb,toi=s,ὁ,article,qewme/nois,θεάομαι,verb,ou)/q',οὔτε,adverb,*(hraklh=s,Ἡρακλέης,proper,to\,ὁ,article,dei=pnon,δεῖπνον,noun,e)capatw/menos,ἐξαπατάω,verb,ou)d',οὐδέ,particle,au)=qis,αὖθις,adverb,a)naselgaino/menos,ἀνασελγαίνω,verb,*eu)ripi/dhs,Εὐριπίδης,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)d',οὐδέ,particle,ei),εἰ,conjunction,*kle/wn,Κλέων,proper,g',γε,particle,e)/lamye,λάμπω,verb,th=s,ὁ,article,tu/xhs,τύχη,noun,xa/rin,χάρις,noun,au)=qis,αὖθις,adverb,to\n,ὁ,article,au)to\n,αὐτός,pronoun,a)/ndra,ἀνήρ,noun,muttwteu/somen,μυττωτεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,e)/stin,εἰμί,verb,h(mi=n,ἐγώ,pronoun,logi/dion,λογίδιον,noun,gnw/mhn,γνώμη,noun,e)/xon,ἔχω,verb,u(mw=n,σύ,pronoun,me\n,μέν,particle,au)tw=n,αὐτός,pronoun,ou)xi\,οὐ,adverb,deciw/teron,δεξιός,adjective,kwmw|di/as,κωμῳδία,noun,de\,δέ,particle,fortikh=s,φορτικός,adjective,sofw/teron,σοφός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/stin,εἰμί,verb,ga\r,γάρ,particle,h(mi=n,ἐγώ,pronoun,despo/ths,δεσπότης,adjective,e)keinosi\,ἐκεῖνος,pronoun,a(/nw,,,kaqeu/dwn,καθεύδω,verb,o(,ὁ,article,me/gas,μέγας,adverb,ou(pi\,ἐπί,preposition,tou=,ὁ,article,te/gous,τέγος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(=tos,οὗτος,pronoun,fula/ttein,φυλάσσω,verb,to\n,ὁ,article,pate/r',πατήρ,noun,e)pe/tace,ἐπιτάσσω,verb,nw=|n,ἐγώ,pronoun,e)/ndon,ἔνδον,adverb,kaqei/rcas,κατείργω,verb,i(/na,ἵνα,conjunction,qu/raze,θύραζε,adverb,mh\,μή,conjunction,'ci/h|,ἀξία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no/son,νόσος,noun,ga\r,γάρ,particle,o(,ὁ,article,path\r,πατήρ,noun,a)llo/koton,ἀλλόκοτος,adjective,au)tou=,αὐτός,pronoun,nosei=,νοσέω,verb,h(\n,ὅς,pronoun,ou)d',οὐδέ,particle,a)\n,ἄν,particle,ei(=s,εἷς,adjective,gnoi/h,γιγνώσκω,verb,pot',ποτέ,particle,ou)d',οὐδέ,particle,a)\n,ἄν,particle,cumba/loi,συμβάλλω,verb,ei),εἰ,conjunction,mh\,μή,conjunction,pu/qoiq',πύθω,verb,h(mw=n,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pei\,ἐπεί,conjunction,topa/zete,τοπάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)amuni/as,Ἀμυνίας,proper,me\n,μέν,particle,o(,ὁ,article,*prona/pous,Προνάπους,proper,fh/s',φημί,verb,ou(tosi\,οὗτος,pronoun,ei)=nai,εἰμί,verb,filo/kubon,φιλόκυβος,adjective,au)to/n,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,ou)de\n,οὐδείς,pronoun,le/gei,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma\,μά,particle,*di/',Δίη,proper,a)ll',ἀλλά,adverb,a)f',ἀπό,preposition,au(tou=,ἑαυτοῦ,pronoun,th\n,ὁ,article,no/son,νόσος,noun,tekmai/retai,τεκμαίρομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/k,οὐ,adverb,a)lla\,ἀλλά,adverb,filo,,,me/n,μέν,particle,e)stin,εἰμί,verb,a)rxh\,ἀρχή,noun,tou=,ὁ,article,kakou=,κακός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(di\,ὅδε,pronoun,de/,δέ,particle,fhsi,φημί,verb,*swsi/as,Σωσίης,proper,pro\s,πρός,preposition,*derku/lon,Δερκύλος,proper,ei)=nai,εἰμί,verb,filopo/thn,φιλοπότης,noun,au)to/n,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)damw=s,οὐδαμός,adverb,g',γε,particle,e)pei\,ἐπεί,conjunction,au(/th,οὗτος,pronoun,ge,γε,particle,xrhstw=n,χρηστός,adjective,e)stin,εἰμί,verb,a)ndrw=n,ἀνήρ,noun,h(,ὁ,article,no/sos,νόσος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*niko/stratos,Νικόστρατος,proper,d',δέ,particle,au)=,αὖ,interjection,fhsin,φημί,verb,o(,ὁ,article,*skambwni/dhs,,,ei)=nai,εἰμί,verb,filoqu/thn,φιλοθύτης,noun,au)to\n,αὐτός,pronoun,h)\,ἠέ,conjunction,filo/cenon,φιλόξενος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma\,μά,particle,to\n,ὁ,article,ku/n',κύων,noun,w)=,ὦ,interjection,*niko/strat',Νικόστρατη,proper,ou),οὐ,adverb,filo/cenos,φιλόξενος,adjective,e)pei\,ἐπεί,conjunction,katapu/gwn,καταπύγων,noun,e)sti\n,εἰμί,verb,o(/,ὅς,pronoun,ge,γε,particle,*filo/cenos,Φιλόξενος,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/llws,ἄλλως,adverb,fluarei=t',φλυαρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga\r,γάρ,particle,e)ceurh/sete,ἐξευρίσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,dh\,δή,particle,'piqumei=t',ἐπιθυμέω,verb,ei)de/nai,οἶδα,verb,siga=te,σιγάω,verb,nu=n,νῦν,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fra/sw,φράζω,verb,ga\r,γάρ,particle,h)/dh,ἤδη,adverb,th\n,ὁ,article,no/son,νόσος,noun,tou=,ὁ,article,despo/tou,δεσπότης,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filhliasth/s,φιληλιαστής,noun,e)stin,εἰμί,verb,w(s,ὡς,conjunction,ou)dei\s,οὐδείς,pronoun,a)nh/r,ἀνήρ,noun,e)ra=|,ἐράομαι,verb,te,τε,particle,tou/tou,οὗτος,pronoun,tou=,ὁ,article,dika/zein,δικάζω,verb,kai\,καί,conjunction,ste/nei,στένω,verb,h)\n,ἐάν,conjunction,mh\,μή,conjunction,'pi\,ἐπί,preposition,tou=,ὁ,article,prw/tou,πρότερος,adjective,kaqi/zhtai,καθίζω,verb,cu/lou,ξύλον,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(/pnou,ὕπνον,noun,d',δέ,particle,o(ra=|,ὁράω,verb,th=s,ὁ,article,nukto\s,νύξ,adjective,ou)de\,οὐδέ,particle,paspa/lhn,πασπάλη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\n,ἐάν,conjunction,d',δέ,particle,ou)=n,οὖν,particle,katamu/sh|,καταμύω,verb,ka)\n,κἀν,conjunction,a)/xnhn,ἄχνη,noun,o(/mws,ὅμως,conjunction,e)kei=,ἐκεῖ,adverb,o(,ὁ,article,nou=s,νόος,adjective,pe/tetai,πέτομαι,verb,th\n,ὁ,article,nu/kta,νύξ,adjective,peri\,περί,preposition,th\n,ὁ,article,kleyu/dran,κλεψύδρα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(po\,ὑπό,preposition,tou=,ὁ,article,de\,δέ,particle,th\n,ὁ,article,yh=fo/n,ψῆφος,noun,g',γε,particle,e)/xein,ἔχω,verb,ei)wqe/nai,ἔθω,verb,tou\s,ὁ,article,trei=s,τρέω,verb,cune/xwn,συγχώννυμι,verb,tw=n,ὁ,article,daktu/lwn,δάκτυλος,noun,a)ni/statai,ἀνίστημι,verb,w(/sper,ὥσπερ,adverb,libanwto\n,λιβανωτός,noun,e)pitiqei\s,ἐπιτίθημι,verb,noumhni/a|,νουμηνία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,nh\,νή,preposition,*di/',Δίη,proper,h)\n,ἐάν,conjunction,i)/dh|,εἶδον,verb,ge/,γε,particle,pou,πού,adverb,gegramme/non,γράφω,verb,ui(o\n,υἱός,noun,*purila/mpous,Πυριλάμπης,proper,e)n,ἐν,preposition,qu/ra|,θύρα,noun,*dh=mon,Δῆμος,proper,kalo/n,καλός,noun,i)w\n,εἶμι,verb,pare/graye,παραγράφω,verb,plhsi/on,πλησίος,adjective,khmo\s,κημός,noun,kalo/s,καλός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,a)lektruo/na,ἀλεκτρυών,adjective,d',δέ,particle,o(\s,ὅς,pronoun,h)=|d',ἀείδω,verb,a)f',ἀπό,preposition,e(spe/ras,ἑσπέρα,noun,e)/fh,φημί,verb,o)/y',ὁράω,verb,e)cegei/rein,ἐξεγείρω,verb,au)to\n,αὐτός,pronoun,a)napepeisme/non,ἀναπείθω,verb,para\,παρά,preposition,tw=n,ὁ,article,u(peuqu/nwn,ὑπεύθυνος,adjective,e)/xonta,ἔχω,verb,xrh/mata,χρῆμα,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eu)qu\s,εὐθύς,adverb,d',δέ,particle,a)po\,ἀπό,preposition,dorphstou=,δορπηστός,noun,ke/kragen,κράζω,verb,e)mba/das,ἐμβάς,noun,ka)/peit',ἔπειτα,adverb,e)kei=s',ἐκεῖσε,adverb,e)lqw\n,ἔρχομαι,verb,prokaqeu/dei,προκαθεύδω,verb,prw\|,πρωί,adverb,pa/nu,πάνυ,adverb,w(/sper,ὥσπερ,adverb,lepa\s,λεπάς,noun,prosexo/menos,προσέχω,verb,tw=|,ὁ,article,ki/oni,κίων,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
