word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS
i(leou=mai,ἱλάομαι,verb,me\n,μέν,particle,*)api/an,ἄπιος,adjective,bou=nin,βοῦνις,noun,karba=na,κάρβανος,adjective,d',δέ,particle,au)da\n,αὐδή,noun,eu)=,εὖ,adverb,ga=,γῆ,noun,konnei=s,κονέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polla/ki,πολλάκις,adverb,d',δέ,particle,e)mpi/tnw,ἐμπίτνω,verb,cu\n,σύν,preposition,laki/di,λακίς,noun,linosinei=,λινοσινής,adjective,*sidoni/a,Σιδόνιος,proper,kalu/ptra|,κάλυπτρα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qeoi=s,θεός,noun,d',δέ,particle,e)nage/a,ἐναγής,adjective,te/lea,τέλος,noun,pelome/nwn,πέλω,verb,kalw=s,καλός,noun,e)pi/drom',ἐπίδρομος,adjective,o(po/qi,ὁπόθι,adverb,qa/natos,θάνατος,adjective,a)ph=|,ἄπειμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)w\,ἰώ,interjection,i)w/,ἰώ,interjection,i)w\,ἰώ,interjection,dusa/gkritoi,δυσάγκριτος,adjective,po/noi,πόνος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poi=,ποι,adverb,to/de,ὅδε,pronoun,ku=m',κῦμα,noun,a)pa/cei,ἀπάγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i(leou=mai,ἱλάομαι,verb,me\n,μέν,particle,*)api/an,ἄπιος,adjective,bou=nin,βοῦνις,noun,karba=na,κάρβανος,adjective,d',δέ,particle,au)da\n,αὐδή,noun,eu)=,εὖ,adverb,ga=,γῆ,noun,konnei=s,κονέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polla/ki,πολλάκις,adverb,d',δέ,particle,e)mpi/tnw,ἐμπίτνω,verb,cu\n,σύν,preposition,laki/di,λακίς,noun,linosinei=,λινοσινής,adjective,*sidoni/a|,Σιδόνιος,proper,kalu/ptra|,κάλυπτρα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pla/ta,πλάτη,noun,me\n,μέν,particle,ou)=n,οὖν,particle,linorrafh/s,λινορραφής,adjective,te,τε,particle,do/mos,δόμος,noun,a(/la,ἅλς,adjective,ste/gwn,στέγω,verb,doro\s,δόρυ,noun,a)xei/mato/n,ἀχείματος,adjective,m',ἐγώ,pronoun,e)/pempe,πέμπω,verb,su\n,σύν,preposition,pnoai=s,πνοή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)de\,οὐδέ,particle,me/mfomai,μέμφομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teleuta\s,τελευτή,noun,d',δέ,particle,e)n,ἐν,preposition,xro/nw|,χρόνος,noun,path/r,πατήρ,noun,moi,ἐγώ,pronoun,panto/ptas,παντόπτης,noun,preumenei=s,πρευμενής,adverb,kti/seien,κτίζω,verb,spe/rma,σπέρμα,noun,semna=s,σεμνός,adjective,me/ga,μέγας,adverb,matro\s,μήτηρ,noun,eu)na\s,εὐνή,noun,a)ndrw=n,ἀνήρ,noun,e)\,ἒ,interjection,e)/,ἒ,interjection,a)/gamon,ἄγαμος,adjective,a)da/maton,ἀδάματος,adjective,e)kfugei=n,ἐκφεύγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qe/lousa,ἐθέλω,verb,d',δέ,particle,au)=,αὖ,interjection,qe/lousan,ἐθέλω,verb,a(gna/,ἁγνός,adjective,m',ἐγώ,pronoun,e)pide/tw,ἐπεῖδον,verb,*dio\s,Ζεύς,proper,ko/ra,κόρη,noun,e)/xousa,ἔχω,verb,se/mn',σεμνός,adjective,e)nw/pi',ἐνώπιος,adjective,a)sfalw=s,ἀσφαλής,adjective,panti\,πᾶς,adjective,de\,δέ,particle,sqe/nei,σθένος,noun,diwgmoi=s,διωγμός,noun,a)sxalw=s',,,a)dmh/tas,,,a)dmh/ta,ἄδμητος,adjective,r(u/sios,ῥύσιος,adjective,gene/sqw,γίγνομαι,verb,spe/rma,σπέρμα,noun,semna=s,σεμνός,adjective,me/ga,μέγας,adverb,matro\s,μήτηρ,noun,eu)na\s,εὐνή,noun,a)ndrw=n,ἀνήρ,noun,e)\,ἒ,interjection,e)/,ἒ,interjection,a)/gamon,ἄγαμος,adjective,a)da/maton,ἀδάματος,adjective,e)kfugei=n,ἐκφεύγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de\,δέ,particle,mh/,μή,conjunction,melanqe\s,μελανθής,adjective,h(lio/ktupon,ἡλιόκτυπος,adjective,ge/nos,γένος,noun,to\n,ὁ,article,ga/ion,γάιος,adjective,to\n,ὁ,article,polucenw/taton,πολύξενος,adjective,*zh=na,Ζεύς,proper,tw=n,ὁ,article,kekmhko/twn,κάμνω,verb,i(co/meqa,ἵζω,verb,su\n,σύν,preposition,kla/dois,κλάδος,adjective,a)rta/nais,ἀρτάνη,adjective,qanou=sai,θνήσκω,verb,mh\,μή,conjunction,tuxou=sai,τυγχάνω,verb,qew=n,θέα,noun,*)olumpi/wn,Ὀλύμπια,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)=,ἆ,interjection,*zh/n,,,*)iou=s,Ἰώ,proper,i)w=|,εἷς,adjective,mh=nis,μῆνις,noun,ma/steir',μάστειρα,noun,e)k,ἐκ,preposition,qew=n,θέα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
konnw=,κονέω,verb,d',δέ,particle,a)/gan,ἄγαν,adverb,gameta=s,,,ou)rano/nikon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xalepou=,χαλεπός,adjective,ga\r,γάρ,particle,e)k,ἐκ,preposition,pneu/matos,πνεῦμα,noun,ei)=si,εἶμι,verb,xeimw/n,χειμών,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,to/t',τότε,adverb,ou),οὐ,adverb,dikai/ois,δίκαιος,adjective,*zeu\s,Ζεύς,proper,e)ne/cetai,ἐνέχω,verb,lo/gois,λόγος,noun,to\n,ὁ,article,ta=s,ὁ,article,boo\s,βοῦς,noun,pai=d',παῖς,adjective,a)tima/sas,ἀτιμάω,verb,to\n,ὁ,article,au)to/s,αὐτός,pronoun,pot',ποτέ,particle,e)/ktisen,ἐκτίνω,verb,go/nw|,γόνος,noun,nu=n,νῦν,adverb,e)/xwn,ἔχω,verb,pali/ntropon,παλίντροπος,adjective,o)/yin,ὄψις,noun,e)n,ἐν,preposition,litai=sin,λιτή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(yo/qen,ὑψόθεν,adverb,d',δέ,particle,eu)=,εὖ,adverb,klu/oi,κλύω,verb,kalou/menos,καλέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)=,ἆ,interjection,*zh/n,,,*)iou=s,Ἰώ,proper,i)w=,ἰός,adjective,mh=nis,μῆνις,noun,ma/steir',μάστειρα,noun,e)k,ἐκ,preposition,qew=n,θέα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
konnw=,κονέω,verb,d',δέ,particle,a)/gan,ἄγαν,adverb,gameta=s,,,ou)rano/nikon,,,xalepou=,χαλεπός,adjective,ga\r,γάρ,particle,e)k,ἐκ,preposition,pneu/matos,πνεῦμα,noun,ei)=si,εἶμι,verb,xeimw/n,χειμών,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pai=des,παῖς,adjective,fronei=n,φρονέω,verb,xrh/,χρή,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cu\n,σύν,preposition,fronou=nti,φρονέω,verb,d',δέ,particle,h(/kete,ἥκω,verb,pistw=|,πιστός,adjective,ge/ronti,γέρων,noun,tw=|,ὁ,article,de,,,nauklh/rw|,ναύκληρος,noun,patri/,πατήρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ta)pi\,ἐπί,preposition,xe/rsou,χέρσος,noun,nu=n,νῦν,adverb,promhqi/an,προμήθεια,adjective,labw\n,λαμβάνω,verb,ai)nw=,αἰνέω,verb,fula/cai,φυλάσσω,verb,ta)/m',ἁμός,adjective,e)/ph,ἔπος,adjective,deltoume/nas,δελτόομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(rw=,ὁράω,verb,ko/nin,κόνις,noun,a)/naudon,ἄναυδος,adjective,a)/ggelon,ἄγγελος,noun,stratou=,στρατός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
su/rigges,σῦριγξ,noun,ou),οὐ,adverb,sigw=sin,σιγάω,verb,a)conh/latoi,ἀξονήλατος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o)/xlon,ὄχλος,noun,d',δέ,particle,u(paspisth=ra,ὑπασπιστήρ,noun,kai\,καί,conjunction,dorusso/on,δορυσσόος,adjective,leu/ssw,λεύσσω,verb,cu\n,σύν,preposition,i(/ppois,ἵππος,noun,kampu/lois,καμπύλος,adjective,t',τε,particle,o)xh/masin,ὄχημα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta/x',τάχα,adjective,a)\n,ἄν,particle,pro\s,πρός,preposition,h(ma=s,ἐγώ,pronoun,th=sde,ὅδε,pronoun,gh=s,γῆ,noun,a)rxhge/tai,ἀρχηγέτης,noun,o)pth=res,ὀπτήρ,noun,ei)=en,εἰμί,verb,a)gge/lwn,ἄγγελος,noun,pepusme/noi,πυνθάνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,ei)/t',εἴτε,adverb,a)ph/mwn,ἀπήμων,adjective,ei)/te,εἴτε,adverb,kai\,καί,conjunction,teqhgme/nos,θήγω,verb,w)mh=|,ὠμός,adjective,cu\n,σύν,preposition,o)rgh=|,ὀργή,noun,to/nd',ὅδε,pronoun,e)po/rnutai,ἐπόρνυμι,verb,sto/lon,στόλος,noun,a)/meino/n,ἀμείνων,adjective,e)sti,εἰμί,verb,panto\s,πᾶς,adjective,ei(/nek',ἕνεκα,preposition,w)=,ὦ,interjection,ko/rai,κόρη,noun,pa/gon,πάγος,adjective,prosi/zein,προσίζω,verb,to/nd',ὅδε,pronoun,a)gwni/wn,ἀγώνιος,adjective,qew=n,θέα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krei=sson,κρείσσων,verb,de\,δέ,particle,pu/rgou,πύργος,noun,bwmo/s,βωμός,noun,a)/rrhkton,ἄρρηκτος,adjective,sa/kos,σάκκος,noun,a)ll',ἀλλά,adverb,w(s,ὡς,conjunction,ta/xista,τάχιστος,adjective,ba=te,βάζω,verb,kai\,καί,conjunction,leukostefei=s,λευκοστεφής,adjective,i(kethri/as,ἱκετήριος,adjective,a(ga/lmat',,,ai)doi/ou,αἰδοῖος,adjective,*dio/s,Ζεύς,proper,semnw=s,σεμνός,adjective,e)/xousai,ἔχω,verb,dia\,διά,preposition,xerw=n,χείρ,noun,eu)wnu/mwn,εὐώνυμος,adjective,ai)doi=a,αἰδοῖον,noun,kai\,καί,conjunction,goedna\,γοεδνός,adjective,kai\,καί,conjunction,zaxrei=',ζαχρεῖος,adjective,e)/ph,ἔπος,adjective,ce/nous,ξένος,noun,a)mei/besq',ἀμείβω,verb,w(s,ὡς,conjunction,e)ph/ludas,ἔπηλυς,noun,pre/pei,πρέπω,verb,torw=s,τορός,adjective,le/gousai,λέγω,verb,ta/sd',ὅδε,pronoun,a)naima/ktous,ἀναίμακτος,adjective,fuga/s,φυγάς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fqoggh=|,φθογγή,noun,d',δέ,particle,e(pe/sqw,ἕπομαι,verb,prw=ta,πρότερος,adjective,me\n,μέν,particle,to\,ὁ,article,mh\,μή,conjunction,qrasu/,θρασύς,adjective,to\,ὁ,article,mh\,μή,conjunction,ma/taion,μάταιος,adjective,d',δέ,particle,e)k,ἐκ,preposition,metwposwfro/nwn,,,i)/tw,εἶμι,verb,prosw/pwn,πρόσωπον,noun,o)/mmatos,ὄμμα,noun,par',παρά,preposition,h(su/xou,ἥσυχος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,mh\,μή,conjunction,pro/lesxos,πρόλεσχος,adjective,mhd',μηδέ,particle,e)folko\s,ἐφολκός,adjective,e)n,ἐν,preposition,lo/gw|,λόγος,noun,ge/nh|,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,th=|de,τῇδε,adverb,ka/rt',κάρτα,adverb,e)pi/fqonon,ἐπίφθονος,adjective,ge/nos,γένος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
me/mnhso,μιμνήσκω,verb,d',δέ,particle,ei)/kein,ἔοικα,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xrei=os,χρέος,noun,ei)=,εἶμι,verb,ce/nh,ξένος,noun,fuga/s,φυγάς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qrasustomei=n,θρασυστομέω,verb,ga\r,γάρ,particle,ou),οὐ,adverb,pre/pei,πρέπω,verb,tou\s,ὁ,article,h(/ssonas,ἥσσων,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa/ter,πατήρ,noun,fronou/ntws,φρονούντως,adverb,pro\s,πρός,preposition,fronou=ntas,φρονέω,verb,e)nne/peis,ἐνέπω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fula/comai,φυλάσσω,verb,de\,δέ,particle,ta/sde,ὅδε,pronoun,memnh=sqai,μιμνήσκω,verb,se/qen,σύ,pronoun,kedna\s,κεδνός,adjective,e)fetma/s,ἐφετμή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*zeu\s,Ζεύς,proper,de\,δέ,particle,gennh/twr,γενέτης,noun,i)/doi,εἶδον,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)/doito,εἶδον,verb,dh=ta,δῆτα,adverb,preumenou=s,πρευμενής,adverb,a)p',ἀπό,preposition,o)/mmatos,ὄμμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qe/loim',ἐθέλω,verb,a)\n,ἄν,particle,h)/dh,ἤδη,adverb,soi\,σύ,pronoun,pe/las,πέλας,adverb,qro/nous,θρόνος,noun,e)/xein,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh/,μή,conjunction,nun,νῦν,adverb,sxo/laze,σχολάζω,verb,mhxanh=s,μηχανεύς,noun,d',δέ,particle,e)/stw,εἰμί,verb,kra/tos,κράτος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)=,ὦ,interjection,*zeu=,Ζεύς,proper,ko/pwn,κόπος,noun,oi)/ktire,οἰκτείρω,verb,mh\,μή,conjunction,a)polwlo/tas,ἀπόλλυμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kei/nou,ἐκεῖνος,pronoun,qe/lontos,ἐθέλω,verb,eu)=,εὖ,adverb,teleuth/sei,τελευτάω,verb,ta/de,ὅδε,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,*zhno\s,Ζεύς,proper,o)/rnin,ὄρνις,noun,to/nde,ὅδε,pronoun,nu=n,νῦν,adverb,kiklh/|skete,κικλήσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
