word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS
kai\,καί,conjunction,mh\,μή,conjunction,pro/kamne,προκάμνω,verb,to/nde,ὅδε,pronoun,boukolou/menos,βουκολέω,verb,po/non,πόνος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
molw\n,βλώσκω,verb,de\,δέ,particle,*palla/dos,Παλλάς,proper,poti\,πρός,preposition,pto/lin,πόλις,adjective,i(/zou,ἵζω,verb,palaio\n,παλαιός,adjective,a)/gkaqen,ἄγκαθεν,adverb,labw\n,λαμβάνω,verb,bre/tas,βρέτας,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka)kei=,ἐκεῖ,adverb,dikasta\s,δικαστής,noun,tw=nde,ὅδε,pronoun,kai\,καί,conjunction,qelkthri/ous,θελκτήριος,adjective,mu/qous,μῦθος,noun,e)/xontes,ἔχω,verb,mhxana\s,μηχανή,noun,eu(rh/somen,εὑρίσκω,verb,w(/st',ὥστε,conjunction,e)s,εἰς,preposition,to\,ὁ,article,pa=n,πᾶς,adjective,se,σύ,pronoun,tw=nd',ὅδε,pronoun,a)palla/cai,ἀπαλλάσσω,verb,po/nwn,πόνος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ga\r,γάρ,particle,ktanei=n,κτείνω,verb,s',σύ,pronoun,e)/peisa,ἐφίζω,verb,mhtrw=|on,μητρῷος,adjective,de/mas,δέμας,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/nac,ἄναξ,noun,*)/apollon,Ἀπόλλων,proper,oi)=sqa,οἶδα,verb,me\n,μέν,particle,to\,ὁ,article,mh\,μή,conjunction,'dikei=n,δικεῖν,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pei\,ἐπεί,conjunction,d',δέ,particle,e)pi/sta|,ἐπίσταμαι,verb,kai\,καί,conjunction,to\,ὁ,article,mh\,μή,conjunction,'melei=n,,,ma/qe,μανθάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sqe/nos,σθένος,noun,de\,δέ,particle,poiei=n,ποιέω,verb,eu)=,εὖ,adverb,fere/gguon,φερέγγυος,adjective,to\,ὁ,article,so/n,σός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
me/mnhso,μιμνήσκω,verb,mh\,μή,conjunction,fo/bos,φόβος,noun,se,σύ,pronoun,nika/tw,νικάω,verb,fre/nas,φρήν,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
su\,σύ,pronoun,d',δέ,particle,au)ta/delfon,αὐτάδελφος,adjective,ai(=ma,αἷμα,noun,kai\,καί,conjunction,koinou=,κοινός,adjective,patro/s,πατήρ,noun,*(ermh=,Ἑρμῆς,proper,fu/lasse,φυλάσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka/rta,κάρτα,adverb,d',δέ,particle,w)\n,εἰμί,verb,e)pw/numos,ἐπώνυμος,adjective,pompai=os,πομπαῖος,adjective,i)/sqi,εἰμί,verb,to/nde,ὅδε,pronoun,poimai/nwn,ποιμαίνω,verb,e)mo\n,ἐμός,adjective,i(ke/thn,ἱκέτης,noun,se/bei,σέβομαι,verb,toi,σύ,pronoun,*zeu\s,Ζεύς,proper,to/d',ὅδε,pronoun,e)kno/mwn,ἔκνομος,adjective,se/bas,σέβας,noun,o(rmw/menon,ὁρμάω,verb,brotoi=sin,βροτός,noun,eu)po/mpw|,εὔπομπος,adjective,tu/xh|,τύχη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eu(/doit',εὕδω,verb,a)/n,ἄν,particle,w)h/,ὠή,interjection,kai\,καί,conjunction,kaqeudousw=n,καθεύδω,verb,ti/,τίς,pronoun,dei=,δέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,d',δέ,particle,u(f',ὑπό,preposition,u(mw=n,σύ,pronoun,w(=d',ὧδε,adverb,a)phtimasme/nh,ἀπατιμάζω,verb,a)/lloisin,ἄλλος,adjective,e)n,ἐν,preposition,nekroi=sin,νεκρός,noun,w(=n,ὅς,pronoun,me\n,μέν,particle,e)/ktanon,κτείνω,verb,o)/neidos,ὄνειδος,noun,e)n,ἐν,preposition,fqitoi=sin,φθιτός,adjective,ou)k,οὐ,adverb,e)klei/petai,ἐκλείπω,verb,ai)sxrw=s,αἰσχρός,adjective,d',δέ,particle,a)lw=mai,ἀλάομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prounne/pw,προεννέπω,verb,d',δέ,particle,u(mi=n,σύ,pronoun,o(/ti,ὅστις,pronoun,e)/xw,ἔχω,verb,megi/sthn,μέγας,adverb,ai)ti/an,αἰτία,noun,kei/nwn,ἐκεῖνος,pronoun,u(/po,ὑπό,preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paqou=sa,πάσχω,verb,d',δέ,particle,ou(/tw,οὕτως,adverb,deina\,δεινός,adjective,pro\s,πρός,preposition,tw=n,ὁ,article,filta/twn,φίλτατος,adjective,ou)dei\s,οὐδείς,pronoun,u(pe/r,ὑπέρ,preposition,mou,ἐγώ,pronoun,daimo/nwn,δαίμων,adjective,mhni/etai,μηνίω,verb,katasfagei/shs,κατασφάζω,verb,pro\s,πρός,preposition,xerw=n,χείρ,noun,mhtrokto/nwn,μητροκτόνος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(ra=te,ὁράω,verb,plhga\s,πληγάς,noun,ta/sde,ὅδε,pronoun,kardi/as,καρδία,noun,o(/qen,ὅθεν,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eu(/dousa,εὕδω,verb,ga\r,γάρ,particle,frh\n,φρήν,noun,o)/mmasin,ὄμμα,noun,lampru/netai,λαμπρύνω,verb,e)n,ἐν,preposition,h(me/ra|,ἡμέρα,noun,de\,δέ,particle,moi=r',μοῖρα,adjective,a)pro/skopos,ἀπρόσκεπτος,adverb,brotw=n,βροτός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=,ἦ,adverb,polla\,πολύς,adjective,me\n,μέν,particle,dh\,δή,particle,tw=n,ὁ,article,e)mw=n,ἐμός,adjective,e)lei/cate,λείχω,verb,xoa/s,χοή,noun,t',τε,particle,a)oi/nous,ἄοινος,adjective,nhfa/lia,νηφάλιος,adjective,meili/gmata,μείλιγμα,noun,kai\,καί,conjunction,nukti/semna,νυκτίσεμνος,adjective,dei=pn',δεῖπνον,noun,e)p',ἐπί,preposition,e)sxa/ra|,ἐσχάρα,noun,puro\s,πῦρ,noun,e)/quon,θύω,verb,w(/ran,ὥρα,adjective,ou)deno\s,οὐδείς,pronoun,koinh\n,κοινός,adjective,qew=n,θέα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,pa/nta,πᾶς,adjective,tau=ta,οὗτος,pronoun,la\c,λάξ,adverb,o(rw=,ὁράω,verb,patou/mena,πατέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,d',δέ,particle,e)calu/cas,ἐξαλύσκω,verb,oi)/xetai,οἴχομαι,verb,nebrou=,νεβρός,noun,di/khn,δίκη,adjective,kai\,καί,conjunction,tau=ta,οὗτος,pronoun,kou/fws,κοῦφος,adjective,e)k,ἐκ,preposition,me/swn,μέσος,adjective,a)rkusta/twn,ἀρκύστατος,adjective,w)/rousen,ὀρούω,verb,u(mi=n,σύ,pronoun,e)gkatillw/yas,ἐγκατιλλώπτω,verb,me/ga,μέγας,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)kou/saq',ἀκούω,verb,w(s,ὡς,conjunction,e)/leca,λέγω,verb,th=s,ὁ,article,e)mh=s,ἐμός,adjective,peri\,περί,preposition,yuxh=s,ψυχή,noun,fronh/sat',φρονέω,verb,w)=,ὦ,interjection,kata\,κατά,preposition,xqono\s,χθών,noun,qeai/,θεά,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o)/nar,ὄναρ,noun,ga\r,γάρ,particle,u(ma=s,σύ,pronoun,nu=n,νῦν,adverb,*klutaimh/stra,Κλυταιμνήστρα,proper,kalw=,καλέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mu/zoit',μύζω,verb,a)/n,ἄν,particle,a(nh\r,ἀνήρ,noun,d',δέ,particle,oi)/xetai,οἴχομαι,verb,feu/gwn,φεύγω,verb,pro/sw,πρόσω,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fi/loi,φίλος,adjective,ga/r,γάρ,particle,ei)sin,εἰμί,verb,ou)k,οὐ,adverb,e)moi=s,ἐμός,adjective,proseiko/tes,προσέοικα,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/gan,ἄγαν,adverb,u(pnw/sseis,ὑπνώσσω,verb,kou),οὐ,adverb,katoikti/zeis,κατοικτίζω,verb,pa/qos,πάθος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foneu\s,φονεύς,noun,d',δέ,particle,*)ore/sths,Ὀρέστης,proper,th=sde,ὅδε,pronoun,mhtro\s,μήτηρ,noun,oi)/xetai,οἴχομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)/|zeis,,,u(pnw/sseis,ὑπνώσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,a)nasth/sh|,ἀνίστημι,verb,ta/xos,τάχος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,soi,σύ,pronoun,pe/prwtai,πόρω,verb,pra=gma,πρᾶγμα,noun,plh\n,πλήν,preposition,teu/xein,τεύχω,verb,kaka/,κακός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(/pnos,ὕπνος,noun,po/nos,πόνος,noun,te,τε,particle,ku/rioi,κύριος,adjective,sunwmo/tai,συνωμότης,noun,deinh=s,δεινός,adjective,drakai/nhs,δράκαινα,noun,e)cekh/ranan,ἐκκηραίνω,verb,me/nos,μένος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mugmo\s,μυγμός,noun,diplou=s,διπλόος,adjective,o)cu/s),ὀξύς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labe\,λαμβάνω,verb,labe\,λαμβάνω,verb,labe\,λαμβάνω,verb,labe/,λαμβάνω,verb,fra/zou,φράζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o)/nar,ὄναρ,noun,diw/keis,διώκω,verb,qh=ra,θήρ,noun,klaggai/neis,κλαγγαίνω,verb,d',δέ,particle,a(/per,ὅς,pronoun,ku/wn,κύων,noun,me/rimnan,μέριμνα,noun,ou)/pot',οὔποτε,adverb,e)klei/pwn,ἐκλείπω,verb,po/nou,πόνος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,dra=|s,δράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ni/stw,ἀνίστημι,verb,mh/,μή,conjunction,se,σύ,pronoun,nika/tw,νικάω,verb,po/nos,πόνος,noun,mhd',μηδέ,particle,a)gnoh/sh|s,ἀγνοέω,verb,ph=ma,πῆμα,adjective,malqaxqei=s',μαλθάσσω,verb,u(/pnw|,ὕπνον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/lghson,ἀλγέω,verb,h(=par,ἧπαρ,noun,e)ndi/kois,ἔνδικος,adjective,o)nei/desin,ὄνειδος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toi=s,ὁ,article,sw/frosin,σώφρων,noun,ga\r,γάρ,particle,a)nti/kentra,ἀντίκεντρον,noun,gi/gnetai,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
su\,σύ,pronoun,d',δέ,particle,ai(mathro\n,αἱματηρός,adjective,pneu=m',πνεῦμα,noun,e)pouri/sasa,ἐπουρίζω,verb,tw=|,τίς,pronoun,a)tmw=|,ἀτμός,noun,katisxnai/nousa,κατισχναίνω,verb,nhdu/os,νηδύς,noun,puri/,πῦρ,noun,e(/pou,ἕπομαι,verb,ma/raine,μαραίνω,verb,deute/rois,δεύτερος,adjective,diw/gmasin,δίωγμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/geir',ἐγείρω,verb,e)/geire,ἐγείρω,verb,kai\,καί,conjunction,su\,σύ,pronoun,th/nd',ὅδε,pronoun,e)gw\,ἐγώ,pronoun,de\,δέ,particle,se/,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ni/stw,ἀνίστημι,verb,ka)polakti/sas',ἀπολακτίζω,verb,u(/pnon,ὕπνον,noun,i)dw/meq',εἶδον,verb,ei)/,εἰ,conjunction,ti,τις,pronoun,tou=de,ὅδε,pronoun,froimi/ou,φροίμιον,noun,mata=|,ματάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)ou\,ἰού,interjection,i)ou\,ἰού,interjection,pu/pac,πύπαξ,interjection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pa/qomen,πάσχω,verb,fi/lai,φίλος,adjective,h)=,ἦ,adverb,polla\,πολύς,adjective,dh\,δή,particle,paqou=sa,πάσχω,verb,kai\,καί,conjunction,ma/thn,μάτην,adverb,e)gw/,ἐγώ,pronoun,e)pa/qomen,πάσχω,verb,pa/qos,πάθος,adjective,dusaxe/s,δυσαχής,adjective,w)=,ὦ,interjection,po/poi,πόποι,interjection,a)/ferton,ἄφερτος,adjective,kako/n,κακός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)c,ἐκ,preposition,a)rku/wn,ἄρκυον,noun,pe/ptwken,πίπτω,verb,oi)/xetai/,οἴχομαι,verb,q',σύ,pronoun,o(,ὁ,article,qh/r,θήρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(/pnw|,ὕπνον,noun,krathqei=s',κρατέω,verb,a)/gran,ἄγρα,noun,w)/lesa,ὄλλυμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)w\,ἰώ,interjection,pai=,παῖς,adjective,*dio/s,Ζεύς,proper,e)pi/klopos,ἐπίκλοπος,adjective,pe/lh|,πέλω,verb,ne/os,νέος,adjective,de\,δέ,particle,grai/as,γραῖος,adjective,dai/monas,δαίμων,adjective,kaqippa/sw,καθιππάζομαι,verb,to\n,ὁ,article,i(ke/tan,ἱκέτης,noun,se/bwn,σέβω,verb,a)/qeon,ἄθεος,adjective,a)/ndra,ἀνήρ,noun,kai\,καί,conjunction,tokeu=sin,τοκεύς,noun,pikro/n,πικρός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,mhtraloi/an,μητραλοίας,noun,d',δέ,particle,e)ce/kleyas,ἐκκλέπτω,verb,w)\n,εἰμί,verb,qeo/s,θεός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,tw=nd',ὅδε,pronoun,e)rei=,ἐράομαι,verb,tis,τις,pronoun,dikai/ws,δίκαιος,adjective,e)/xein,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)moi\,ἐγώ,pronoun,d',δέ,particle,o)/neidos,ὄνειδος,noun,e)c,ἐκ,preposition,o)neira/twn,ὄνειρος,noun,molo\n,βλώσκω,verb,e)/tuyen,τύφω,verb,di/kan,δίκη,adjective,difrhla/tou,διφρήλατος,adjective,mesolabei=,μεσολαβέω,verb,ke/ntrw|,κέντρον,noun,u(po\,ὑπό,preposition,fre/nas,φρήν,noun,u(po\,ὑπό,preposition,lobo/n,λοβός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
