word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS
tau=ta,οὗτος,pronoun,dh\,δή,particle,pa/nta,πᾶς,adjective,o(,ὁ,article,qeo\s,θεός,noun,sullogisa/menos,συλλογίζομαι,verb,kai\,καί,conjunction,o(rw=n,ὁράω,verb,to\,ὁ,article,r(eu=ma,ῥεῦμα,noun,a)/rdhn,ἄρδην,adverb,fero/menon,φέρω,verb,prose/tacen,προστάσσω,verb,u(/dwr,ὕδωρ,noun,pi/nein,πίνω,verb,oi)/nou,οἶνον,noun,de\,δέ,particle,a)pe/xesqai,ἀπέχω,verb,ei)/,εἰ,conjunction,ti,τις,pronoun,dei=tai,δέομαι,verb,nikh=sai,νικάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a(\,ὅς,pronoun,dh\,δή,particle,kai\,καί,conjunction,soi\,σύ,pronoun,e)/fh,φημί,verb,e)/cesti,ἔξεστι,verb,mimhsame/nw|,μιμέομαι,verb,stefanou=sqai,στεφανόω,verb,h)\,ἠέ,conjunction,sustefanou=sqai,συστεφανόομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)ntau=qa,ἐνταῦθα,adverb,e)/lhgen,λήγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)=q',εἶτα,adverb,u(pege/grapto,ὑπογράφω,verb,tou=,ὁ,article,lo/gou,λόγος,noun,dh\,δή,particle,tou)pi/gramma,ἐπίγραμμα,noun,filoste/fanos,φιλοστέφανος,adjective,h)\,ἠέ,conjunction,filhsiste/fanos,φιλησιστέφανος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/son,ὅσος,adjective,me\n,μέν,particle,ou)=n,οὖν,particle,tina,τις,pronoun,xro/non,χρόνος,noun,dih/negka,διαφέρω,verb,th\n,ὁ,article,u(droposi/an,ὑδροποσία,noun,ou)de\,οὐδέ,particle,tou=to,οὗτος,pronoun,e)/xw,ἔχω,verb,le/gein,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/ti,ὅστις,pronoun,d',δέ,particle,eu)ko/lws,εὔκολος,adjective,te,τε,particle,kai\,καί,conjunction,r(a|di/ws,ῥᾴδιος,adjective,a)ei/,ἀεί,adverb,pws,πως,particle,pro/teron,πρότερος,adjective,dusxerai/nwn,δυσχεραίνω,verb,to\,ὁ,article,u(/dwr,ὕδωρ,noun,kai\,καί,conjunction,nautiw=n,ναυτιάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,de\,δέ,particle,kai\,καί,conjunction,tou=to,οὗτος,pronoun,e)leleitou/rghto,λειτουργέω,verb,tou=,ὁ,article,me\n,μέν,particle,u(/datos,ὕδωρ,noun,a)fi/hsi/,ἀφίημι,verb,me,ἐγώ,pronoun,oi)/nou,οἶνον,noun,de\,δέ,particle,e)/tace,ἐτάζω,verb,me/tron,μέτρον,noun,kai\,καί,conjunction,h)=n,εἰμί,verb,ge,γε,particle,to\,ὁ,article,r(h=ma,ῥῆμα,noun,h(mi/na,ἡμίνα,noun,basilikh/,βασιλικός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gnw/rimon,γνώριμος,adjective,dh/,δή,particle,pou,πού,adverb,o(/ti,ὅστις,pronoun,e)/frazen,φράζω,verb,h(mikotu/lion,ἡμικοτύλιον,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)xrw/mhn,χράομαι,verb,tou/tw|,οὗτος,pronoun,kai\,καί,conjunction,ou(/tws,οὕτως,adverb,h)/rkei,ἀρκέω,verb,w(s,ὡς,conjunction,ou)k,οὐ,adverb,h)/rkei,ἀρκέω,verb,pro/teron,πρότερος,adjective,to\,ὁ,article,dipla/sion,διπλάσιος,adjective,e)/sti,εἰμί,verb,d',δέ,particle,o(/te,ὅτε,conjunction,kai\,καί,conjunction,feidome/nw|,φείδομαι,verb,u(po\,ὑπό,preposition,tou=,ὁ,article,dedie/nai,δείδω,verb,mh\,μή,conjunction,e)pilei/ph|,ἐπιλείπω,verb,perih=n,περίειμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,mh\n,μήν,particle,tou=to/,οὗτος,pronoun,ge,γε,particle,e)poiou/mhn,ποιέω,verb,e)cai/reton,ἐξαιρετός,adjective,ei)s,εἰς,preposition,th\n,ὁ,article,u(sterai/an,ὑστεραῖος,adjective,a)ll',ἀλλά,adverb,e)c,ἐκ,preposition,a)rxh=s,ἀρχή,noun,e)/dei,δέω,verb,tw=|,ὁ,article,me/trw|,μέτρον,noun,ste/rgein,στέργω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pei\,ἐπεί,conjunction,de\,δέ,particle,kai\,καί,conjunction,tau/thn,οὗτος,pronoun,ei)=xe,ἔχω,verb,th\n,ὁ,article,pei=ran,πεῖρα,noun,a)fi/hsin,ἀφίημι,verb,h)/dh,ἤδη,adverb,pi/nein,πίνω,verb,pro\s,πρός,preposition,e)cousi/an,ἐξουσία,noun,ou(twsi/,οὑτωσί,adverb,pws,πως,particle,xarientisa/menos,χαριεντίζομαι,verb,o(/ti,ὅστις,pronoun,ma/taioi,μάταιος,adjective,tw=n,ὁ,article,a)nqrw/pwn,ἄνθρωπος,noun,ei)=en,εἰμί,verb,o(/soi,ὅσος,adjective,tw=n,ὁ,article,i(kanw=n,ἱκανός,adjective,eu)porou=ntes,εὐπορέω,verb,mh\,μή,conjunction,tolmw=sin,τολμάω,verb,e)leuqe/rws,ἐλεύθερος,adjective,xrh=sqai,χράομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,to\,ὁ,article,bibli/on,βιβλίον,noun,au)to\,αὐτός,pronoun,tou=to,οὗτος,pronoun,e)do/kei,δοκέω,verb,ei)=nai,εἰμί,verb,*)antisqe/nous,Ἀντισθένης,proper,peri\,περί,preposition,xrh/sews,χρῆσις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/fere,φέρω,verb,de\,δέ,particle,ei)s,εἰς,preposition,oi)=non,οἶνον,noun,kai\,καί,conjunction,*dionu/sou,Διόνυσος,proper,prosh=n,πρόσειμι,verb,tina,τις,pronoun,su/mbola,σύμβολον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(/tw,οὕτως,adverb,d',δέ,particle,ou)=n,οὖν,particle,u(po\,ὑπό,preposition,th=s,ὁ,article,sunhqei/as,συνήθεια,noun,diekei/mhn,διάκειμαι,verb,w(/ste,ὥστε,conjunction,kai\,καί,conjunction,e)fe/ntos,ἐφίημι,verb,tou=,ὁ,article,qeou=,θεός,noun,mikro/n,μικρός,adjective,ti,τις,pronoun,parh/llatton,παραλλάσσω,verb,pi/nwn,πίνω,verb,tou=,ὁ,article,me/trou,μέτρον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/,καί,conjunction,tina,τις,pronoun,e)po/qoun,ποθέω,verb,tro/pon,τρόπος,noun,th\n,ὁ,article,tamiei/an,ταμιεία,noun,th\n,ὁ,article,to/te,τότε,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=n,εἰμί,verb,de/,δέ,particle,tis,τις,pronoun,xro/nos,χρόνος,noun,ou(=tos,οὗτος,pronoun,o(/t',ὅτε,conjunction,e)myu/xwn,ἔμψυχος,adjective,te,τε,particle,a)peixo/mhn,ἀπέχω,verb,plh\n,πλήν,preposition,a)lektruo/nos,ἀλεκτρυών,adjective,kai\,καί,conjunction,laxa/nwn,λάχανον,adjective,a(pa/ntwn,ἅπας,adjective,plh\n,πλήν,preposition,a)gri/wn,ἄγριος,adjective,kai\,καί,conjunction,qridaki/nhs,θριδάκινος,adjective,kai\,καί,conjunction,traghma/twn,τράγημα,adjective,d',δέ,particle,a)peixo/mhn,ἀπέχω,verb,pa/ntwn,πᾶς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)/dh,ἤδη,adverb,dh/,δή,particle,pote,ποτέ,particle,kai\,καί,conjunction,o(/lws,ὅλος,adjective,e(ni\,εἷς,adjective,xrh=sqai,χράομαι,verb,prose/tace,προστάσσω,verb,kai\,καί,conjunction,e)xrw/mhn,χράομαι,verb,a)lektruo/ni,ἀλεκτρυών,adjective,w(=|,ὅς,pronoun,kai\,καί,conjunction,mo/lis,μόλις,adverb,kai\,καί,conjunction,tou=to,οὗτος,pronoun,e)peta/tteto,ἐπιτάσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,tou/twn,οὗτος,pronoun,ta\,ὁ,article,me\n,μέν,particle,su\n,σύν,preposition,a)lousi/ais,ἀλουσία,noun,kai\,καί,conjunction,flebotomi/ais,φλεβοτομία,noun,kai\,καί,conjunction,klu/smasi,κλύσμα,noun,dihne/gkamen,διαφέρω,verb,ta\,ὁ,article,d',δέ,particle,w(s,ὡς,conjunction,e(/kaston,ἕκαστος,adjective,tu/xoi,τυγχάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)xqu/wn,ἰχθύς,noun,de\,δέ,particle,kai\,καί,conjunction,e(\c,ἕξ,adjective,e)/th,ἔτης,noun,pa/ntwn,πᾶς,adjective,a)pesxo/mhn,ἀπέχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(ei/wn,ὕειος,adjective,de\,δέ,particle,ou)k,οὐ,adverb,oi)=da,οἶδα,verb,o(po/son,ὁπόσος,adjective,ti,τις,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa/lin,πάλιν,adverb,de\,δέ,particle,sugxwrh/santos,συγχωρέω,verb,e)xrw/mhn,χράομαι,verb,a)mfote/rois,ἀμφότερος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)=t',εἶτα,adverb,e)n,ἐν,preposition,me/rei,μέρος,noun,ta\,ὁ,article,me\n,μέν,particle,ei)rgo/mhn,ἔργω,verb,a)\n,ἄν,particle,ta\,ὁ,article,d',δέ,particle,e)xrw/mhn,χράομαι,verb,w(s,ὡς,conjunction,e(ka/teron,ἑκάτερος,adjective,e)f',ἐπί,preposition,e(kate/rou,ἑκάτερος,adjective,sumbai/noi,συμβαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,mh\n,μήν,particle,ga/rou,γάρον,noun,ge,γε,particle,ei)=rce,ἔργω,verb,kaqa/pac,καθάπαξ,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga\r,γάρ,particle,ei)=nai,εἰμί,verb,th=|,ὁ,article,kefalh=|,κεφαλή,noun,swth/rion,σωτήριος,adjective,h(/kista,ἥκιστος,adjective,de\,δέ,particle,o)dou=sin,ὀδούς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)a/mata,ἴαμα,noun,de\,δέ,particle,o)do/ntwn,ὀδούς,noun,e)/dwke,δίδωμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prw=ton,πρότερος,adjective,me\n,μέν,particle,h)=n,εἰμί,verb,le/ontos,λέων,noun,o)do/nta,ὀδούς,noun,kau=sai,καίω,verb,kai\,καί,conjunction,ko/yanta,κόπτω,verb,xrh=sqai,χράομαι,verb,smh/gmati,σμῆγμα,noun,deu/teron,δεύτερος,adjective,de\,δέ,particle,o)pw=|,ὀπός,noun,diaklu/zein,διακλύζω,verb,tou/tw|,οὗτος,pronoun,dh\,δή,particle,tw=|,ὁ,article,xrh/mati,χρῆμα,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta\,μετά,preposition,tau=ta,οὗτος,pronoun,pe/peri,πέπερι,noun,kai\,καί,conjunction,prose/qhke,προστίθημι,verb,qe/rmhs,θέρμη,noun,ou(/neka,οὕνεκα,conjunction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)f',ἐπί,preposition,a(/pasi,ἅπας,adjective,de\,δέ,particle,sta/xus,στάχυς,adjective,*)indiko\s,Ἰνδικός,adjective,smh=gma,σμῆγμα,noun,kai\,καί,conjunction,ou(=tos,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,tau=ta,οὗτος,pronoun,me\n,μέν,particle,tw=n,ὁ,article,newsti\,νεωστί,adverb,fanqe/ntwn,φαίνω,verb,e)sti/,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boei/wn,βόειος,adjective,de\,δέ,particle,ei)/rxqhn,ἔργνυμι,verb,tou=ton,οὗτος,pronoun,to\n,ὁ,article,tro/pon,τρόπος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xrhsmo\n,χρησμός,noun,e)do/koun,δοκέω,verb,e)kpeptwke/nai,ἐκπίτνω,verb,*zwsi/mw|,Ζώσιμος,proper,me/xri,μέχρι,preposition,tou/tou,οὗτος,pronoun,biw/sesqai,βιόω,verb,me/xri,μέχρι,preposition,a)\n,ἄν,particle,h(,ὁ,article,bou=s,βοῦς,noun,h(,ὁ,article,kat',κατά,preposition,a)gro\n,ἀγρός,noun,zh=|,ζάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,dh=ta,δῆτα,adverb,fa/nai,φαίνω,verb,pro\s,πρός,preposition,au)to\n,αὐτός,pronoun,oi)=sq',οἶδα,verb,ou)=n,οὖν,particle,to\n,ὁ,article,xrhsmo\n,χρησμός,noun,o(/,ὅς,pronoun,ti,τις,pronoun,noei=,νοέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boei/wn,βόειος,adjective,krew=n,κρέας,noun,a)pe/xesqai/,ἀπέχω,verb,soi,σύ,pronoun,keleu/ei,κελεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,d',δέ,particle,e)le/geto,λέγω,verb,o(,ὁ,article,*zw/simos,Ζώσιμος,proper,pro\s,πρός,preposition,th=|,ὁ,article,yu/cei,ψῦξις,noun,e)c,ἐκ,preposition,h(=s,ὅς,pronoun,a)pe/qane,ἀποθνήσκω,verb,kai\,καί,conjunction,boei/ou,βόειος,adjective,tino\s,τις,pronoun,e)k,ἐκ,preposition,qusi/as,θυσία,noun,a(ya/menos,ἅπτω,verb,blabh=nai,βλάπτω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=n,εἰμί,verb,ou)=n,οὖν,particle,oi(=a,οἷος,adjective,ei)ko\s,ἔοικα,verb,a)kri/beia,ἀκρίβεια,noun,pollh\,πολύς,adjective,kai\,καί,conjunction,pro/noia,πρόνοια,noun,mhd',μηδέ,particle,a)/krw|,ἄκρος,adjective,tw=|,ὁ,article,daktu/lw|,δάκτυλος,noun,prosaya/menon,προσάπτω,verb,laqei=n,λανθάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
