word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS
ou),οὐ,adverb,peri\,περί,preposition,tou=,ὁ,article,tuxo/ntos,τυγχάνω,verb,ou)=n,οὖν,particle,e)/fh,φημί,verb,e)sti\n,εἰμί,verb,o(,ὁ,article,a)gw/n,ἀγών,noun,a)lla\,ἀλλά,adverb,peri\,περί,preposition,tou=,ὁ,article,mai/nesqai,μαίνομαι,verb,h)\,ἠέ,conjunction,mh/,μή,conjunction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,*swkra/ths,Σωκράτης,proper,e)/legen,λέγω,verb,ti/,τίς,pronoun,qe/lete,ἐθέλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logikw=n,λογικός,adjective,yuxa\s,ψυχή,noun,e)/xein,ἔχω,verb,h)\,ἠέ,conjunction,a)lo/gwn,ἄλογος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/nwn,τίς,pronoun,logikw=n,λογικός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(giw=n,ὑγιής,adverb,h)\,ἠέ,conjunction,fau/lwn,φαῦλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,ou)=n,οὖν,particle,ou),οὐ,adverb,zhtei=te,ζητέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/ti,ὅστις,pronoun,e)/xomen,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,ou)=n,οὖν,particle,ma/xesqe,μάχομαι,verb,kai\,καί,conjunction,diafe/resqe,διαφέρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)k,ἐκ,preposition,tou=,ὁ,article,*)epikth/tou,Ἐπίκτητος,proper,e)gxeiridi/ou,ἐγχειρίδιον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhdeno\s,μηδείς,pronoun,ou(/tws,οὕτως,adverb,e)n,ἐν,preposition,panti\,πᾶς,adjective,prono/ei,προνοέω,verb,w(s,ὡς,conjunction,tou=,ὁ,article,a)sfalou=s,ἀσφαλής,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)sfale/steron,ἀσφαλής,adjective,ga\r,γάρ,particle,tou=,ὁ,article,le/gein,λέγω,verb,to\,ὁ,article,siga=n,σιγάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)a=n,ἀίω,verb,de\,δέ,particle,to\,ὁ,article,le/gein,λέγω,verb,o(/sa,ὅσος,adjective,di/xa,δίχα,adverb,e)/stai,εἰμί,verb,nou=,νόος,adjective,kai\,καί,conjunction,yo/gou,ψόγος,noun,ou)/te,οὔτε,adverb,nau=n,ναῦς,noun,e)c,ἐκ,preposition,e(no\s,εἷς,adjective,a)gkuri/ou,ἀγκύριον,noun,ou)/te,οὔτε,adverb,bi/on,βίος,adjective,e)k,ἐκ,preposition,mia=s,εἷς,adjective,e)lpi/dos,ἐλπίς,noun,a(rmoste/on,ἁρμοστέον,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=,ὁ,article,au)tou=,αὐτοῦ,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,toi=s,ὁ,article,ske/lesi,σκέλος,noun,kai\,καί,conjunction,tai=s,ὁ,article,e)lpi/si,ἐλπίς,noun,ta\,ὁ,article,dunata\,δυνατός,adjective,dei=,δέομαι,verb,diabai/nein,διαβαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuxh\n,ψυχή,noun,sw/matos,σῶμα,adjective,a)nagkaio/teron,ἀναγκαῖος,adjective,i)a=sqai,ἰάομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=,ὁ,article,ga\r,γάρ,particle,kakw=s,κακός,adjective,zh=n,ζάω,verb,to\,ὁ,article,teqna/nai,θνήσκω,verb,krei=sson,κρείσσων,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=n,ὁ,article,h(de/wn,ἡδύς,adjective,ta\,ὁ,article,spaniw/tata,σπάνιος,adjective,gino/mena,γίγνομαι,verb,ma/lista,μάλιστα,adverb,te/rpei,τέρπω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=,ὁ,article,au)tou=,αὐτοῦ,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)/,εἰ,conjunction,tis,τις,pronoun,u(perba/lloi,ὑπερβάλλω,verb,to\,ὁ,article,me/trion,μέτριος,adjective,ta\,ὁ,article,e)piterpe/stata,ἐπιτερπής,adverb,a)terpe/stata,ἀτερπής,adverb,a)\n,ἄν,particle,gi/noito,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)dei\s,οὐδείς,pronoun,e)leu/qeros,ἐλεύθερος,adjective,e(autou=,ἑαυτοῦ,pronoun,mh\,μή,conjunction,kratw=n,κράς,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)qa/naton,ἀθάνατος,adjective,xrh=ma,χρῆμα,adjective,h(,ὁ,article,a)lh/qeia,ἀλήθεια,adjective,kai\,καί,conjunction,a)i/dion,ἀίδιος,adjective,pare/xei,παραχέω,verb,de\,δέ,particle,h(mi=n,ἐγώ,pronoun,ou),οὐ,adverb,ka/llos,κάλλος,noun,xro/nw|,χρόνος,noun,maraino/menon,μαραίνω,verb,ou)/te,οὔτε,adverb,parrhsi/an,παρρησία,noun,a)faire,,,th\n,ὁ,article,u(po\,ὑπό,preposition,di/khs,δίκη,adjective,a)lla\,ἀλλά,adverb,ta\,ὁ,article,di/kaia,δίκαιος,adjective,kai\,καί,conjunction,ta\,ὁ,article,no/mima,νόμιμος,adjective,diakri/nousa,διακρίνω,verb,a)p',ἀπό,preposition,au)tw=n,αὐτός,pronoun,ta\,ὁ,article,a)/dika,ἄδικος,adjective,kai\,καί,conjunction,a)pele/gxousa,ἀπολέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qeou\s,θεός,noun,dikai/a|,δίκαιος,adjective,kai\,καί,conjunction,memetrhme/nh|,μετρέω,verb,diaqe/sei,διάθεσις,noun,ti/ma,τιμάω,verb,a)lla\,ἀλλά,adverb,mh\,μή,conjunction,a)me/trois,ἄμετρος,adjective,dwreai=s,δωρεά,noun,kola/keue,κολακεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/te,οὔτε,adverb,ga\r,γάρ,particle,kolakei/a|,κολακεία,noun,xai/rei,χαίρω,verb,qeo\s,θεός,noun,ou)/te,οὔτε,adverb,o(,ὁ,article,kolakeu/wn,κολακεύω,verb,tima=|,τιμάω,verb,to\,ὁ,article,qei=on,θεῖος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qeoi=s,θεός,noun,qu=e,θύω,verb,mh\,μή,conjunction,h(ni/ka,ἡνίκα,adverb,a)\n,ἄν,particle,plouth/sh|s,πλουτέω,verb,a)ll',ἀλλά,adverb,h(ni/ka,ἡνίκα,adverb,a)\n,ἄν,particle,fronh/sh|s,φρονέω,verb,to\,ὁ,article,me\n,μέν,particle,ga\r,γάρ,particle,ploutei=n,πλουτέω,verb,kai\,καί,conjunction,tw=n,ὁ,article,kakodaimo/nwn,κακοδαίμων,adjective,to\,ὁ,article,de\,δέ,particle,fronei=n,φρονέω,verb,mo/non,μόνος,adjective,i)/dion,ἴδιος,adjective,eu)daimo/nwn,εὐδαίμων,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
para\,παρά,preposition,qew=n,θέα,noun,mh\,μή,conjunction,sunexh=,συνεχής,adverb,ai)/tei,αἰτέω,verb,u(gi/eian,ὑγίεια,noun,sw/matos,σῶμα,adjective,a)lla\,ἀλλά,adverb,dihnekw=s,διηνεκής,adverb,la/mbane,λαμβάνω,verb,swfrosu/nhn,σωφροσύνη,noun,yuxh=s,ψυχή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ou)/te,οὔτε,adverb,r(a|di/ws,ῥᾴδιος,adjective,nosh/seis,νοσέω,verb,ou)/te,οὔτε,adverb,nosw=n,νοσάζω,verb,dusaresth/seis,δυσαρέστησις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh\,μή,conjunction,w(=n,ὅς,pronoun,e)piqumei=s,ἐπιθυμέω,verb,tau=ta,οὗτος,pronoun,para\,παρά,preposition,qew=n,θέα,noun,ai)/tei,αἰτέω,verb,a)ll',ἀλλά,adverb,o(/pws,ὅπως,conjunction,au)th=s,αὐτός,pronoun,a)pallagh=|s,ἀπαλλάσσω,verb,th=s,ὁ,article,e)piqumi/as,ἐπιθυμία,noun,tou=to,οὗτος,pronoun,zh/tei,ζητέω,verb,para\,παρά,preposition,qew=n,θέα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to/te,τότε,adverb,sou,σύ,pronoun,ei)sakou/ousin,εἰσακούω,verb,oi(,ὁ,article,qeoi/,θεός,noun,h(ni/ka,ἡνίκα,adverb,a)\n,ἄν,particle,mh\,μή,conjunction,peri\,περί,preposition,tw=n,ὁ,article,h(de/wn,ἡδύς,adjective,a)lla\,ἀλλά,adverb,peri\,περί,preposition,tw=n,ὁ,article,kalw=n,κάλη,adjective,eu)/xh|,εὔχομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,to/te,τότε,adverb,soi,σύ,pronoun,dw/sousi,δίδωμι,verb,ta\,ὁ,article,kala/,καλός,noun,h(ni/ka,ἡνίκα,adverb,mh\,μή,conjunction,h(donh=|,ἡδονά,noun,a)ll',ἀλλά,adverb,a)reth=|,ἀρετή,noun,xai/reis,χαίρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
me/mnhso,μιμνήσκω,verb,para\,παρά,preposition,tw=n,ὁ,article,mega/lwn,μέγας,adverb,ai)tei=n,αἰτέω,verb,ta\,ὁ,article,mega/la,μέγας,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mikra\,μικρός,adjective,ga\r,γάρ,particle,ou)k,οὐ,adverb,a)\n,ἄν,particle,doi=en,δίδωμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)de\n,οὐδείς,pronoun,qeou=,θεός,noun,mei=zon,μέγας,adverb,kai\,καί,conjunction,u(yhlo/teron,ὑψηλός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eu)xo/menos,εὔχομαι,verb,toigarou=n,τοιγάρ,particle,qeoi=s,θεός,noun,ai)/tei,αἰτέω,verb,ta\,ὁ,article,qei=a,θεῖος,adjective,w(=n,ὅς,pronoun,ou)de\n,οὐδείς,pronoun,sa/rkinon,σάρκινος,adjective,kai\,καί,conjunction,gh/inon,γήινος,adjective,yau/ei,ψαύω,verb,pa/qos,πάθος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(/sper,ὥσπερ,adverb,me/littan,μελίζω,verb,ou),οὐ,adverb,dia\,διά,preposition,to\,ὁ,article,ke/ntron,κέντρον,noun,misei=s,μισέω,verb,a)lla\,ἀλλά,adverb,dia\,διά,preposition,to\n,ὁ,article,karpo\n,καρπός,noun,thmelei=s,τημελέω,verb,ou(/tw,οὕτως,adverb,kai\,καί,conjunction,fi/lon,φίλος,adjective,mh\,μή,conjunction,di',διά,preposition,e)pi/plhcin,ἐπίπληξις,noun,a)postrafh=|s,ἀποστρέφω,verb,a)lla\,ἀλλά,adverb,dia\,διά,preposition,th\n,ὁ,article,eu)/noian,εὔνοια,noun,a)ga/pa,ἀγαπάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)oi/kasin,ἔοικα,verb,oi(,ὁ,article,ko/lakes,κόλαξ,noun,khfh=si,κηφήν,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ga\r,γάρ,particle,a)rgoi\,ἀργός,adjective,kai\,καί,conjunction,a)/kentroi,ἄκεντρος,adjective,kai\,καί,conjunction,tou\s,ὁ,article,a)llotri/ous,ἀλλότριος,adjective,a)nali/skontes,ἀναλίσκω,verb,kama/tous,κάματος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(,ὁ,article,fqoneroi\,φθονερός,adjective,sfhci/,σφήξ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ga\r,γάρ,particle,plhktikoi\,πληκτικός,adjective,kai\,καί,conjunction,a)/poroi,ἄπορος,adjective,kai\,καί,conjunction,a)meta/dotoi,ἀμετάδοτος,adjective,kai\,καί,conjunction,a)/xreioi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(,ὁ,article,xrhstoi\,χρηστός,adjective,meli/ttais,μέλισσα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
