word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS
a)ta\r,ἀτάρ,particle,kai\,καί,conjunction,toi=sin,τίς,pronoun,e)pifainome/noisin,ἐπιφαίνω,verb,oi(=on,οἷος,adjective,e)n,ἐν,preposition,pleuritikoi=si,πλευριτικός,adjective,ptu/elon,πτύελον,noun,h)\n,ἐάν,conjunction,me\n,μέν,particle,au)ti/ka,αὐτίκα,adverb,e)pifai/nhtai,ἐπιφαίνω,verb,a)rxome/nou,ἄρχω,verb,braxu/nei,βραχύνω,verb,h)\n,ἐάν,conjunction,d',δέ,particle,u(/steron,ὕστερος,adjective,e)pifai/nhtai,ἐπιφαίνω,verb,mhku/nei,μηκύνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ou)=ra,οὖρον,noun,kai\,καί,conjunction,u(poxwrh/mata,ὑποχώρημα,noun,kai\,καί,conjunction,i(drw=tes,ἱδρώς,noun,kai\,καί,conjunction,du/skrita,δύσκριτος,adjective,kai\,καί,conjunction,eu)/krita,εὔκριτος,adverb,kai\,καί,conjunction,braxe/a,βραχύς,adjective,kai\,καί,conjunction,makra\,μακρός,adjective,ta\,ὁ,article,nosh/mata,νόσημα,noun,e)pifaino/mena,ἐπιφαίνω,verb,dhloi=,δηλόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ge/rontes,γέρων,noun,eu)forw/tata,εὔφορος,adjective,nhstei/hn,νηστεία,noun,fe/rousi,φέρω,verb,deu/teron,δεύτερος,adjective,oi(,ἕ,pronoun,kaqesthko/tes,καθίστημι,verb,h(/kista,ἥκιστος,adjective,meira/kia,μειράκιον,noun,pa/ntwn,πᾶς,adjective,de\,δέ,particle,ma/lista,μάλιστα,adverb,paidi/a,παιδία,noun,toute/wn,οὗτος,pronoun,de\,δέ,particle,au)te/wn,αὐτός,pronoun,a(\,ὅς,pronoun,a)\n,ἄν,particle,tu/xh|,τυγχάνω,verb,au)ta\,αὐτός,pronoun,e(wute/wn,ἑαυτοῦ,pronoun,proqumo/tera,πρόθυμος,adjective,e)o/nta,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\,ὁ,article,au)cano/mena,αὐξάνω,verb,plei=ston,πλεῖστος,adjective,e)/xei,ἔχω,verb,to\,ὁ,article,e)/mfuton,ἔμφυτος,adjective,qermo/n,θερμός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plei/sths,πλεῖστος,adjective,ou)=n,οὖν,particle,dei=tai,δέομαι,verb,trofh=s,τροφεύς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de\,δέ,particle,mh\,μή,conjunction,to\,ὁ,article,sw=ma,σῶμα,adjective,a)nali/sketai,ἀναλίσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ge/rousi,γέρων,noun,de\,δέ,particle,o)li/gon,ὀλίγος,adjective,to\,ὁ,article,qermo\n,θερμός,adjective,dia\,διά,preposition,tou=to,οὗτος,pronoun,a)/ra,ἄρα,particle,o)li/gwn,ὀλίγος,adjective,u(pekkauma/twn,ὑπέκκαυμα,noun,de/ontai,δέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(po\,ὑπό,preposition,pollw=n,πολύς,adjective,ga\r,γάρ,particle,a)posbe/nnutai,ἀποσβέννυμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dia\,διά,preposition,tou=to,οὗτος,pronoun,kai\,καί,conjunction,oi(,ὁ,article,puretoi\,πυρετός,noun,toi=si,ὁ,article,ge/rousin,γέρων,noun,ou)x,οὐ,adverb,o(moi/ws,ὅμοιος,adjective,o)ce/ees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuxro\n,ψυχρός,adjective,ga\r,γάρ,particle,to\,ὁ,article,sw=ma,σῶμα,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai(,ὁ,article,koili/ai,κοιλία,noun,xeimw=nos,χειμών,noun,kai\,καί,conjunction,h)=ros,ἔαρ,noun,qermo/tatai,θερμός,adjective,fu/sei,φύσις,noun,kai\,καί,conjunction,u(/pnoi,ὕπνος,noun,makro/tatoi,μακρός,adjective,e)n,ἐν,preposition,tau/th|sin,οὗτος,pronoun,ou)=n,οὖν,particle,th=|sin,ὁ,article,w(/rh|si,ὥρα,adjective,kai\,καί,conjunction,ta\,ὁ,article,prosa/rmata,πρόσαρμα,noun,plei/w,πλέως,adjective,dote/on,δοτέος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ga\r,γάρ,particle,to\,ὁ,article,e)/mfuton,ἔμφυτος,adjective,qermo\n,θερμός,adjective,plei=ston,πλεῖστος,adjective,e)/xei,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trofh=s,τροφεύς,noun,ou)=n,οὖν,particle,plei/onos,πλείων,verb,dei=tai,δέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shmei=on,σημεῖον,noun,ai(,ὁ,article,h(liki/ai,ἡλικία,noun,kai\,καί,conjunction,oi(,ὁ,article,a)qlhtai/,ἀθλητής,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai(,ὁ,article,u(grai\,ὑγρός,adjective,di/aitai,δίαιτα,noun,pa=si,πᾶς,adjective,toi=si,τίς,pronoun,puretai/nousi,,,cumfe/rousi,συμφέρω,verb,ma/lista,μάλιστα,adverb,de\,δέ,particle,paidi/oisi,παίδιον,noun,kai\,καί,conjunction,toi=sin,τίς,pronoun,a)/lloisi,ἄλλος,adjective,toi=sin,τίς,pronoun,ou(/tws,οὕτως,adverb,ei)qisme/noisi,ἐθίζω,verb,diaita=sqai,διαιτάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,oi(=sin,ὅς,pronoun,a(/pac,ἅπαξ,adverb,h)\,ἠέ,conjunction,di\s,δίς,adverb,kai\,καί,conjunction,plei/w,πλέως,adjective,h)\,ἠέ,conjunction,e)la/ssw,ἐλάσσων,adjective,kai\,καί,conjunction,kata\,κατά,preposition,me/ros,μέρος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dote/on,δοτέος,adjective,de/,δέ,particle,ti,τις,pronoun,kai\,καί,conjunction,tw=|,ὁ,article,e)/qei,ἔθος,noun,kai\,καί,conjunction,th=|,ὁ,article,w(/rh|,ὥρα,adjective,kai\,καί,conjunction,th=|,ὁ,article,xw/rh|,χώρα,noun,kai\,καί,conjunction,th=|,ὁ,article,h(liki/h,ἡλικία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qe/reos,θέρος,noun,kai\,καί,conjunction,fqinopw/rou,φθινόπωρον,noun,siti/a,σιτίον,noun,dusforw/tata,δύσφορος,adjective,fe/rousi,φέρω,verb,xeimw=nos,χειμών,noun,*rh/i+sta,,,h)=ros,ἔαρ,noun,deu/teron,δεύτερος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toi=sin,τίς,pronoun,e)n,ἐν,preposition,th=|si,ὁ,article,perio/doisi,περίοδος,noun,parocunome/noisi,παροξύνω,verb,mhde\n,μηδείς,pronoun,dido/nai,δίδωμι,verb,mhd',μηδέ,particle,a)nagka/zein,ἀναγκάζω,verb,a)ll',ἀλλά,adverb,a)faire/ein,ἀφαιρέω,verb,tw=n,ὁ,article,prosqesi/wn,πρόσθεσις,noun,pro\,πρό,preposition,tw=n,ὁ,article,krisi/wn,κρίσις,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\,ὁ,article,krino/mena,κρίνω,verb,kai\,καί,conjunction,ta\,ὁ,article,kekrime/na,κρίνω,verb,a)rti/ws,ἄρτιος,adjective,mh\,μή,conjunction,kine/ein,κινέω,verb,mhde\,μηδέ,particle,newteropoie/ein,νεωτεροποιέω,verb,mh/te,μήτε,particle,farmakei/h|si,φαρμάκεια,noun,mh/t',μήτε,particle,a)/lloisin,ἄλλος,adjective,e)reqismoi=sin,ἐρεθισμός,noun,a)ll',ἀλλά,adverb,e)a=|n,ἀίω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a(,ὁ,article,dei=,δέομαι,verb,a)/gein,ἄγω,verb,o(/kou,ὅπου,adverb,a)\n,ἄν,particle,ma/lista,μάλιστα,adverb,*re/ph|,,,tau/th|,οὗτος,pronoun,a)/gein,ἄγω,verb,dia\,διά,preposition,tw=n,ὁ,article,cumfero/ntwn,συμφέρω,verb,xwri/wn,χωρίον,noun,pe/pona,πέπων,verb,farmakeu/ein,φαρμακεύω,verb,kai\,καί,conjunction,kine/ein,κινέω,verb,mh\,μή,conjunction,w)ma\,ὠμός,adjective,mhde\,μηδέ,particle,e)n,ἐν,preposition,a)rxh=|sin,ἀρχή,noun,h)\n,ἐάν,conjunction,mh\,μή,conjunction,o)rga=|,ὀργάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\,ὁ,article,de\,δέ,particle,plei=sta,πλεῖστος,adjective,ou)k,οὐ,adverb,o)rga=|,ὀργάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\,ὁ,article,xwre/onta,χωρέω,verb,mh\,μή,conjunction,tw=|,ὁ,article,plh/qei,πλῆθος,noun,tekmai/resqai,τεκμαίρομαι,verb,a)ll',ἀλλά,adverb,w(s,ὡς,conjunction,a)\n,ἄν,particle,xwre/h|,χωρέω,verb,oi(=a,οἷος,adjective,dei=,δέομαι,verb,kai\,καί,conjunction,fe/rh|,φέρω,verb,eu)fo/rws,εὔφορος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,o(kou,,,dei=,δέομαι,verb,me/xri,μέχρι,preposition,leipoqumi/hs,,,a)/gein,ἄγω,verb,kai\,καί,conjunction,tou=to,οὗτος,pronoun,poie/ein,ποιέω,verb,h)\n,ἐάν,conjunction,e)carke/h|,ἐξαρκέω,verb,o(,ὁ,article,nose/wn,νοσέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)n,ἐν,preposition,toi=sin,τίς,pronoun,o)ce/si,ὀξύς,adjective,pa/qesin,πάθος,adjective,o)liga/kis,ὀλιγάκις,adverb,kai\,καί,conjunction,e)n,ἐν,preposition,a)rxh=|si,ἀρχή,noun,th=|si,ὁ,article,farmakei/h|si,φαρμάκεια,noun,xre/esqai,χράομαι,verb,kai\,καί,conjunction,tou=to,οὗτος,pronoun,proeceukrinh/santa,προεξευκρινέω,verb,poie/ein,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\n,ἐάν,conjunction,oi(=a,οἷος,adjective,dei=,δέομαι,verb,kaqai/resqai,καθαίρω,verb,kaqai/rwntai,καθαίρω,verb,cumfe/rei,συμφέρω,verb,te,τε,particle,kai\,καί,conjunction,eu)fo/rws,εὔφορος,adjective,fe/rousin,φέρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\,ὁ,article,d',δέ,particle,e)nanti/a,ἐναντίος,adjective,dusxerw=s,δυσχερής,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)n,ἐν,preposition,w(=|,ὅς,pronoun,nosh/mati,νόσημα,noun,u(/pnos,ὕπνος,noun,po/non,πόνος,noun,poie/ei,ποιέω,verb,qana/simon,θανάσιμος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\n,ἐάν,conjunction,de\,δέ,particle,u(/pnos,ὕπνος,noun,w)fele/h|,ὠφελέω,verb,ou),οὐ,adverb,qana/simon,θανάσιμος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/kou,ὅπου,adverb,parafrosu/nhn,παραφροσύνη,noun,u(/pnos,ὕπνος,noun,pau/ei,παύω,verb,a)gaqo/n,ἀγαθός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(/pnos,ὕπνος,noun,a)grupni/h,ἀγρυπνία,noun,a)mfo/tera,ἀμφότερος,adjective,tou=,ὁ,article,metri/ou,μέτριος,adjective,ma=llon,μᾶλλον,adverb,geno/mena,γίγνομαι,verb,kako/n,κακός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,plhsmonh\,πλησμονή,noun,ou),οὐ,adverb,limo\s,λιμός,noun,ou)d',οὐδέ,particle,a)/llo,ἄλλος,adjective,ou)de\n,οὐδείς,pronoun,a)gaqo\n,ἀγαθός,adjective,o(/,ὅς,pronoun,ti,τις,pronoun,a)\n,ἄν,particle,ma=llon,μᾶλλον,adverb,th=s,ὁ,article,fu/sios,φύσις,noun,h)=|,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ko/poi,κόπος,noun,au)to/matoi,αὐτόματος,adjective,fra/zousi,φράζω,verb,nou/sous,νόσος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(ko/soi,ὁπόσος,adjective,pone/onte/s,πονέω,verb,ti,τις,pronoun,tou=,ὁ,article,sw/matos,σῶμα,adjective,ta\,ὁ,article,polla\,πολύς,adjective,tw=n,ὁ,article,po/nwn,πόνος,noun,ou)k,οὐ,adverb,ai)sqa/nontai,αἰσθάνομαι,verb,toute/oisin,,,h(,ὁ,article,gnw/mh,γνώμη,noun,nose/eei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\,ὁ,article,e)n,ἐν,preposition,pollw=|,πολύς,adjective,xro/nw|,χρόνος,noun,leptuno/mena,λεπτύνω,verb,sw/mata,σῶμα,adjective,nwqrw=s,νωθρός,adjective,e)panatre/fein,ἐπανατρέφω,verb,ta\,ὁ,article,de\,δέ,particle,e)n,ἐν,preposition,o)li/gw|,ὀλίγος,adjective,o)li/gws,ὀλίγος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\n,ἐάν,conjunction,e)k,ἐκ,preposition,nou/sou,νόσος,noun,trofh\n,τροφή,noun,lamba/nwn,λαμβάνω,verb,tis,τις,pronoun,mh\,μή,conjunction,i)sxu/h|,ἰσχύω,verb,shmai/nei,σημαίνω,verb,o(/ti,ὅστις,pronoun,plei/oni,πλείων,verb,trofh=|,τροφεύς,noun,to\,ὁ,article,sw=ma,σῶμα,adjective,xre/etai,χράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\n,ἐάν,conjunction,de\,δέ,particle,trofh\n,τροφή,noun,mh\,μή,conjunction,lamba/nontos,λαμβάνω,verb,tou=to,οὗτος,pronoun,gi/gnhtai,γίγνομαι,verb,xrh\,χρή,verb,ei)de/nai,οἶδα,verb,o(/ti,ὅστις,pronoun,kenw/sios,κένωσις,noun,dei=tai,δέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\,ὁ,article,sw/mata,σῶμα,adjective,xrh\,χρή,verb,o(/kou,ὅπου,adverb,tis,τις,pronoun,bou/letai,βούλομαι,verb,kaqai/rein,καθαίρω,verb,eu)/roa,ἐύρρους,adjective,poie/ein,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\,ὁ,article,mh\,μή,conjunction,kaqara\,καθαρός,adjective,tw=n,ὁ,article,swma/twn,σῶμα,adjective,o(ko/sw|,ὁπόσος,adjective,a)\n,ἄν,particle,qre/yh|s,τρέφω,verb,ma=llon,μᾶλλον,adverb,bla/yeis,βλάψις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r(a=|on,ῥάιος,adjective,plhrou=sqai,πληρόω,verb,potou=,ποτός,adjective,h)\,ἠέ,conjunction,siti/ou,σιτίον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\,ὁ,article,e)gkatalimpano/mena,ἐγκαταλείπω,verb,e)n,ἐν,preposition,th=|si,ὁ,article,nou/soisi,νόσος,noun,meta\,μετά,preposition,kri/sin,κρίσις,adjective,u(postrofa\s,ὑποστροφάς,noun,poie/ein,ποιέω,verb,ei)/wqen,ἔθω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(oko/soisi,ὁπόσος,adjective,kri/sis,κρίσις,adjective,gi/netai,γίγνομαι,verb,toute/oisin,,,h(,ὁ,article,nu\c,νύξ,adjective,du/sforos,δύσφορος,adjective,h(,ὁ,article,pro\,πρό,preposition,tou=,ὁ,article,parocusmou=,παροξυσμός,noun,h(,ὁ,article,de\,δέ,particle,e)piou=sa,ἔπειμι,verb,eu)forwte/rh,εὔφορος,adjective,w(s,ὡς,conjunction,e)pi\,ἐπί,preposition,to\,ὁ,article,poulu/,πολύς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
