word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS
e)ssume/nws,ἐσσύμενος,adjective,de\,δέ,particle,met',μετά,preposition,au)to\n,αὐτός,pronoun,e)pe/ptare,ἐπιπταίρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toi=o,ὁ,article,d',δέ,particle,*)apo/llwn,Ἀπόλλων,proper,e)/kluen,ἐκλύω,verb,e)k,ἐκ,preposition,xeirw=n,χείρ,noun,de\,δέ,particle,xamai\,χαμαί,adverb,ba/le,βάλλω,verb,ku/dimon,κύδιμος,adjective,*(ermh=n,Ἑρμῆς,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e(/zeto,ἕζομαι,verb,de\,δέ,particle,propa/roiqe,προπάροιθε,preposition,kai\,καί,conjunction,e)ssu/meno/s,σεύω,verb,per,πέρ,particle,o(doi=o,ὁδός,adjective,*(ermh=n,Ἑρμῆς,proper,kertome/wn,κερτομέω,verb,kai/,καί,conjunction,min,μιν,pronoun,pro\s,πρός,preposition,mu=qon,μῦθος,noun,e)/eipe,εἶπον,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qa/rsei,θαρσέω,verb,sparganiw=ta,σπαργανιώτης,noun,*dio\s,Ζεύς,proper,kai\,καί,conjunction,*maia/dos,Μαιάς,proper,ui(e/,υἱός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eu(rh/sw,εὑρίσκω,verb,kai\,καί,conjunction,e)/peita,ἔπειτα,adverb,bow=n,βόα,noun,i)/fqima,ἴφθιμος,adjective,ka/rhna,κάρηνον,noun,tou/tois,οὗτος,pronoun,oi)wnoi=si,οἰωνός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
su\,σύ,pronoun,d',δέ,particle,au)=q',αὖθι,adverb,o(do\n,ὁδός,adjective,h(gemoneu/seis,ἡγεμονεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(\s,ὅς,pronoun,fa/q',φημί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(\,ὅς,pronoun,d',δέ,particle,au)=t',αὖτε,adverb,a)no/rouse,ἀνορούω,verb,qow=s,θοός,adjective,*kullh/nios,Κυλλήνη,proper,*(eomh=s,,,spoudh=|,σπουδή,noun,i)w/n,εἶμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/mfw,ἄμφω,noun,de\,δέ,particle,par',παρά,preposition,ou)/ata,οὖς,noun,xersi\n,χείρ,noun,e)w/qei,ἔθω,verb,spa/rganon,σπάργανον,noun,a)mf',ἀμφί,preposition,w)/moisin,ὦμος,noun,e)elme/nos,εἴλω,verb,ei)=pe,εἶπον,verb,de\,δέ,particle,mu=qon,μῦθος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ph=,πη,particle,me,ἐγώ,pronoun,fe/reis,φέρω,verb,*(eka/erge,Ἑκάεργος,proper,qew=n,θέα,noun,zamene/state,ζαμενής,adjective,pa/ntwn,πᾶς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=,ἦ,adverb,me,ἐγώ,pronoun,bow=n,βόα,noun,e(/nex',ἕνεκα,preposition,w(=de,ὧδε,adverb,xolou/menos,χολάω,verb,o)rsolopeu/eis,ὀρσολοπεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)=,ὦ,interjection,po/poi,πόποι,interjection,ei)/q',εἴθε,interjection,a)po/loito,ἀπόλλυμι,verb,bow=n,βόα,noun,ge/nos,γένος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga\r,γάρ,particle,e)gw/,ἐγώ,pronoun,ge,γε,particle,u(mete/ras,ὑμέτερος,adjective,e)/kleya,ἐκλέπω,verb,bo/as,βόα,noun,ou)d',οὐδέ,particle,a)/llon,ἄλλος,adjective,o)/pwpa,ὁράω,verb,ai(/tines,ὅστις,pronoun,ai(,ὁ,article,bo/es,βοῦς,noun,ei)si/,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,de\,δέ,particle,kle/os,κλέος,noun,oi)=on,οἶος,adjective,a)kou/w,ἀκούω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
do\s,δίδωμι,verb,de\,δέ,particle,di/khn,δίκη,adjective,kai\,καί,conjunction,de/co,δέχομαι,verb,para\,παρά,preposition,*zhni\,Ζεύς,proper,*kroni/wni,Κρονίων,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)ta\r,ἀτάρ,particle,e)pei\,ἐπεί,conjunction,ta\,ὁ,article,e(/kasta,ἕκαστος,adjective,diarrh/dhn,διαρρήδην,adverb,e)ri/dainon,,,*(ermh=s,Ἑρμῆς,proper,t',τε,particle,oi)opo/los,οἰοπόλος,adjective,kai\,καί,conjunction,*lhtou=s,Λητώ,proper,a)glao\s,ἀγλαός,adjective,ui(o/s,υἱός,noun,a)mfi\s,ἀμφίς,adverb,qumo\n,θυμός,noun,e)/xontes,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(\,ὅς,pronoun,me\n,μέν,particle,nhmerte/a,νημερτής,adjective,fwnh\n,φωνή,noun,ou)k,οὐ,adverb,a)di/kws,ἄδικος,adjective,e)pi\,ἐπί,preposition,bousi\n,βοῦς,noun,e)la/zuto,λάζομαι,verb,ku/dimon,κύδιμος,adjective,*(ermh=n,Ἑρμῆς,proper,au)ta\r,ἀτάρ,particle,o(\,ὅς,pronoun,te/xnh|si/n,τέχνη,noun,te,τε,particle,kai\,καί,conjunction,ai(muli/oisi,αἱμύλιος,adjective,lo/goisin,λόγος,noun,h)/qelen,ἐθέλω,verb,e)capata=n,ἐξαπατάω,verb,*kullh/nios,Κυλλήνη,proper,*)arguro/tocon,ἀργυρότοξος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)ta\r,ἀτάρ,particle,e)pei\,ἐπεί,conjunction,polu/mhtis,πολύμητις,noun,e)w\n,εἰμί,verb,polumh/xanon,πολυμήχανος,adverb,eu(=ren,εὑρίσκω,verb,e)ssume/nws,ἐσσύμενος,adjective,dh\,δή,particle,e)/peita,ἔπειτα,adverb,dia\,διά,preposition,yama/qoio,ψάμαθος,noun,ba/dize,βαδίζω,verb,pro/sqen,πρόσθεν,adverb,a)ta\r,ἀτάρ,particle,kato/pisqe,κατόπισθεν,adverb,*dio\s,Ζεύς,proper,kai\,καί,conjunction,*lhtou=s,Λητώ,proper,ui(o/s,υἱός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai)=ya,αἶψα,adverb,de\,δέ,particle,te/rqron,τέρθρον,noun,i(/konto,ἱκνέομαι,verb,quw/deos,θυώδης,adjective,*ou)lu/mpoio,Ὄλυμπος,proper,e)s,εἰς,preposition,pate/ra,πατήρ,noun,*kroni/wna,Κρονίων,proper,*dio\s,Ζεύς,proper,perikalle/a,περικαλλής,adverb,te/kna,τέκνον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kei=qi,ἐκεῖθι,adverb,ga\r,γάρ,particle,a)mfote/roisi,ἀμφότερος,adjective,di/khs,δίκη,adjective,kate/keito,κατάκειμαι,verb,ta/lanta,τάλαντον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)mili/h,,,d',δέ,particle,e)/x',ἔχω,verb,*)/olumpon,Ὄλυμπος,proper,a)ga/nnifon,ἀγάννιφος,adjective,a)qa/natoi,ἀθάνατος,adjective,de\,δέ,particle,a)/fqitoi,ἄφθιτος,adjective,h)gere/qonto,ἠγερέθομαι,verb,meta\,μετά,preposition,xruso/qronon,χρυσόθρονος,adjective,*)hw=,Ἠώς,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/sthsan,ἵστημι,verb,d',δέ,particle,*(ermh=s,Ἑρμῆς,proper,te,τε,particle,kai\,καί,conjunction,a)rguro/tocos,ἀργυρότοξος,adjective,*)apo/llwn,Ἀπόλλων,proper,pro/sqe,πρόσθεν,adverb,*dio\s,Ζεύς,proper,gou/nwn,γόνυ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(\,ὅς,pronoun,d',δέ,particle,a)nei/reto,ἀνέρομαι,verb,fai/dimon,φαίδιμος,adjective,ui(o\n,υἱός,noun,*zeu\s,Ζεύς,proper,u(yibreme/ths,ὑψιβρεμέτης,noun,kai/,καί,conjunction,min,μιν,pronoun,pro\s,πρός,preposition,mu=qon,μῦθος,noun,e)/eipe,εἶπον,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foi=be,φοῖβος,adjective,po/qen,πόθεν,adverb,tau/thn,οὗτος,pronoun,menoeike/a,μενοεικής,adjective,lhi/d',ληίς,noun,e)lau/neis,ἐλαύνω,verb,pai=da,παῖς,adjective,ne/on,νέος,adjective,gegaw=ta,γίγνομαι,verb,fuh\n,φυή,noun,kh/rukos,κῆρυξ,noun,e)/xonta,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spoudai=on,σπουδαῖος,adjective,to/de,ὅδε,pronoun,xrh=ma,χρῆμα,adjective,qew=n,θέα,noun,meq',μετά,preposition,o(mh/gurin,ὁμήγυρις,adjective,h)=lqe,ἔρχομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,d',δέ,particle,au)=te,αὖτε,adverb,prose/eipen,προσεῖπον,verb,a)/nac,ἄναξ,noun,e(ka/ergos,Ἑκάεργος,proper,*)apo/llwn,Ἀπόλλων,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)=,ὦ,interjection,pa/ter,πατήρ,noun,h)=,ἦ,adverb,ta/xa,τάχα,adjective,mu=qon,μῦθος,noun,a)kou/seai,ἀκούω,verb,ou)k,οὐ,adverb,a)lapadno/n,ἀλαπαδνός,adjective,kertome/wn,κερτομέω,verb,w(s,ὡς,conjunction,oi)=os,οἶος,adjective,e)gw\,ἐγώ,pronoun,filolh/io/s,φιλολήιος,adjective,ei)mi,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pai=da/,παῖς,adjective,tin',τις,pronoun,eu(=ron,εὑρίσκω,verb,to/nde,ὅδε,pronoun,diapru/sion,διαπρύσιος,adjective,kerai+sth\n,κεραιστής,noun,*kullh/nhs,Κυλλήνη,proper,e)n,ἐν,preposition,o)/ressi,ὄρος,adjective,polu\n,πολύς,adjective,dia\,διά,preposition,xw=ron,χῶρος,noun,a)nu/ssas,ἀνύω,verb,ke/rtomon,κέρτομος,adjective,oi(=on,οἷος,adjective,e)gw/,ἐγώ,pronoun,ge,γε,particle,qew=n,θέα,noun,ou)k,οὐ,adverb,a)/llon,ἄλλος,adjective,o)/pwpa,ὁράω,verb,ou)d',οὐδέ,particle,a)ndrw=n,ἀνήρ,noun,o(po/soi,ὁπόσος,adjective,lhsi/mbrotoi/,λησίμβροτος,adjective,ei)s',εἰμί,verb,e)pi\,ἐπί,preposition,gai/h|,γαῖα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kle/yas,κλέπτω,verb,d',δέ,particle,e)k,ἐκ,preposition,leimw=nos,λειμών,noun,e)ma\s,ἐμός,adjective,bou=s,βοῦς,noun,w)/xet',ἀχεύω,verb,e)lau/nwn,ἐλαύνω,verb,e(spe/rios,ἑσπέριος,adjective,para\,παρά,preposition,qi=na,θίς,noun,polufloi/sboio,πολύφλοισβος,adjective,qala/sshs,θάλασσα,noun,eu)qu\,εὐθύς,adjective,*pu/lond',Πυλόνδε,adverb,e)la/wn,ἐλαύνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\,ὁ,article,d',δέ,particle,a)/r',ἄρα,particle,i)/xnia,ἴχνιον,noun,doia\,δοιοί,adjective,pe/lwra,πέλωρον,noun,oi(=a/,οἷος,adjective,t',τε,particle,a)ga/ssasqai,ἄγαμαι,verb,kai\,καί,conjunction,a)gauou=,ἀγαυός,adjective,dai/monos,δαίμων,adjective,e)/rga,ἔργον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th=|sin,ὁ,article,me\n,μέν,particle,ga\r,γάρ,particle,bousi\n,βοῦς,noun,e)s,εἰς,preposition,a)sfodelo\n,ἀσφόδελος,noun,leimw=na,λειμών,noun,a)nti/a,ἀντίον,adjective,bh/mat',βῆμα,noun,e)/xousa,ἔχω,verb,ko/nis,κόνις,noun,a)ne/faine,ἀναφαίνω,verb,me/laina,μέλας,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)to\s,αὐτός,pronoun,d',δέ,particle,e)kto\s,ἐκτός,adverb,o(dou=,ὁδός,adjective,tis,τις,pronoun,a)mh/xanos,ἀμήχανος,adjective,ou)/t',οὔτε,adverb,a)/ra,ἄρα,particle,possi\n,πούς,noun,ou)/t',οὔτε,adverb,a)/ra,ἄρα,particle,xersi\n,χείρ,noun,e)/baine,βαίνω,verb,dia\,διά,preposition,yamaqw/dea,ψαμαθώδης,adjective,xw=ron,χῶρος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,a)/llhn,ἄλλος,adjective,tina\,τις,pronoun,mh=tin,μῆτις,noun,e)/xwn,ἔχω,verb,die/tribe,διατρίβω,verb,ke/leuqa,κέλευθος,noun,toi=a,τοῖος,adjective,pe/lwr',πέλωρον,noun,w(s,ὡς,conjunction,ei)/,εἰ,conjunction,tis,τις,pronoun,a)raih=|si,ἀραιός,adjective,drusi\,δρῦς,noun,bai/noi,βαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o)/fra,ὄφρα,conjunction,me\n,μέν,particle,ou)=n,οὖν,particle,e)di/wke,διώκω,verb,dia\,διά,preposition,yamaqw/dea,ψαμαθώδης,adjective,xw=ron,χῶρος,noun,r(ei=a,ῥεῖα,adverb,ma/l',μάλα,adverb,i)/xnia,ἴχνιον,noun,pa/nta,πᾶς,adjective,die/prepen,διαπρέπω,verb,e)n,ἐν,preposition,koni/h|sin,κονία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)ta\r,ἀτάρ,particle,e)pei\,ἐπεί,conjunction,yama/qoio,ψάμαθος,noun,me/gan,μέγας,adverb,sti/bon,στίβος,adjective,e)cepe/rhsen,ἐκπεράω,verb,a)/frastos,ἄφραστος,adjective,ge/net',γίγνομαι,verb,w)=ka,ὦκα,adverb,bow=n,βόα,noun,sti/bos,στίβος,adjective,h)de\,ἠδέ,conjunction,kai\,καί,conjunction,au)tou=,αὐτός,pronoun,xw=ron,χῶρος,noun,a)na\,ἀνά,preposition,kratero/n,κρατερός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,d',δέ,particle,e)fra/sato,φράζω,verb,broto\s,βροτός,noun,a)nh\r,ἀνήρ,noun,e)s,εἰς,preposition,*pu/lon,Πύλος,proper,eu)qu\s,εὐθύς,adverb,e)lw=nta,ἐλαύνω,verb,bow=n,βόα,noun,ge/nos,γένος,noun,eu)rumetw/pwn,εὐρυμέτωπος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)ta\r,ἀτάρ,particle,e)pei\,ἐπεί,conjunction,dh\,δή,particle,ta\s,ὁ,article,me\n,μέν,particle,e)n,ἐν,preposition,h(suxi/h|,ἡσυχία,noun,kate/erce,,,kai\,καί,conjunction,diapurpala/mhsen,διαπυρπαλαμάω,verb,o(dou=,ὁδός,adjective,to\,ὁ,article,me\n,μέν,particle,e)/nqa,ἔνθα,adverb,to\,ὁ,article,d',δέ,particle,e)/nqa,ἔνθα,adverb,e)n,ἐν,preposition,li/knw|,λίκνον,noun,kate/keito,κατάκειμαι,verb,melai/nh|,μέλας,adjective,nukti\,νύξ,adjective,e)oikw/s,ἔοικα,verb,a)/ntrw|,ἄντρον,noun,e)n,ἐν,preposition,h)ero/enti,ἠερόεις,adjective,kata\,κατά,preposition,zo/fon,ζόφος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)de/,οὐδέ,particle,ken,ἄν,particle,au)to\n,αὐτός,pronoun,ai)eto\s,ἀετός,noun,o)cu\,ὀξύς,adjective,la/wn,λᾶας,noun,e)ske/yato,σκέπτομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polla\,πολύς,adjective,de\,δέ,particle,xersi\n,χείρ,noun,au)ga\s,αὐγή,noun,w)mo/rgaze,ὀμοργάζω,verb,dolofrosu/nhn,δολοφροσύνη,noun,a)legu/nwn,ἀλεγύνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)to\s,αὐτός,pronoun,d',δέ,particle,au)ti/ka,αὐτίκα,adverb,mu=qon,μῦθος,noun,a)phlege/ws,ἀπηλεγέως,adverb,a)go/reuen,ἀγορεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,i)/don,εἶδον,verb,ou),οὐ,adverb,puqo/mhn,πύθω,verb,ou)k,οὐ,adverb,a)/llou,ἄλλος,adjective,mu=qon,μῦθος,noun,a)/kousa,ἀκούω,verb,ou)de/,οὐδέ,particle,ke,ἄν,particle,mhnu/saim',μηνύω,verb,ou)d',οὐδέ,particle,a)/n,ἄν,particle,mh/nutron,μήνυτρον,noun,a)roi/mhn,ἀείρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)h,,,toi,τοι,particle,a)/r',ἄρα,particle,w(\s,ὅς,pronoun,ei)pw\n,εἶπον,verb,kat',κατά,preposition,a)/r',ἄρα,particle,e(/zeto,ἕζομαι,verb,*foi=bos,Φοῖβος,proper,*)apo/llwn,Ἀπόλλων,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*ermh=s,,,d',δέ,particle,au)=q',αὖθι,adverb,e(te/rwqen,ἑτέρωθεν,adverb,a)meibo/menos,ἀμείβω,verb,e)/pos,ἔπος,adjective,hu)/da,αὐδάω,verb,dei/cato,δείκνυμι,verb,d',δέ,particle,e)s,εἰς,preposition,*kroni/wna,Κρονίων,proper,qew=n,θέα,noun,shma/ntora,σημάντωρ,noun,pa/ntwn,πᾶς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zeu=,ζέω,verb,pa/ter,πατήρ,noun,h)=,ἦ,adverb,toi,τοι,particle,e)gw/,ἐγώ,pronoun,soi,σύ,pronoun,a)lhqei/hn,ἀλήθεια,adjective,katale/cw,καταλέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
