word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS,word/65/@_form,word/65/lemma/@_entry,word/65/lemma/@_POS,word/66/@_form,word/66/lemma/@_entry,word/66/lemma/@_POS,word/67/@_form,word/67/lemma/@_entry,word/67/lemma/@_POS,word/68/@_form,word/68/lemma/@_entry,word/68/lemma/@_POS,word/69/@_form,word/69/lemma/@_entry,word/69/lemma/@_POS,word/70/@_form,word/70/lemma/@_entry,word/70/lemma/@_POS,word/71/@_form,word/71/lemma/@_entry,word/71/lemma/@_POS,word/72/@_form,word/72/lemma/@_entry,word/72/lemma/@_POS,word/73/@_form,word/73/lemma/@_entry,word/73/lemma/@_POS,word/74/@_form,word/74/lemma/@_entry,word/74/lemma/@_POS,word/75/@_form,word/75/lemma/@_entry,word/75/lemma/@_POS,word/76/@_form,word/76/lemma/@_entry,word/76/lemma/@_POS,word/57/lemma/@_entry,word/57/lemma/@_POS,word/77/@_form,word/77/lemma/@_entry,word/77/lemma/@_POS,word/78/@_form,word/78/lemma/@_entry,word/78/lemma/@_POS,word/79/@_form
e)lqo/ntes,ἔρχομαι,verb,ou)=n,οὖν,particle,oi(,ὁ,article,dw/deka,δώδεκα,adjective,pro\s,πρός,preposition,tou\s,ὁ,article,e)n,ἐν,preposition,*)ekbata/nois,Ἐκβάτανα,proper,o(mofu/lous,ὁμόφυλος,adjective,kai\,καί,conjunction,katalabo/ntes,καταλαμβάνω,verb,au)tou\s,αὐτός,pronoun,mhde\n,μηδείς,pronoun,e)pi\,ἐπί,preposition,newterismw=|,νεωτερισμός,noun,fronou=ntas,φρονέω,verb,e)/peisan,ἐφίζω,verb,kai\,καί,conjunction,tou\s,ὁ,article,e(bdomh/konta,ἑβδομήκοντα,verb,pe/mpein,πέμπω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(,ὁ,article,de\,δέ,particle,mhde\n,μηδείς,pronoun,u(popteu/santes,ὑποπτεύω,verb,toiou=ton,τοιοῦτος,adjective,oi(=on,οἷος,adjective,e)/mellen,μέλλω,verb,a)pobh/sesqai,ἀποβαίνω,verb,e)cape/steilan,ἐξαποστέλλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katabai/nousin,καταβαίνω,verb,d',δέ,particle,ou(=toi,οὗτος,pronoun,meta\,μετά,preposition,tw=n,ὁ,article,dw/deka,δώδεκα,adjective,pre/sbewn,πρέσβις,noun,ei)s,εἰς,preposition,th\n,ὁ,article,*kaisa/reian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(panth/sas,ὑπαντάω,verb,ou)=n,οὖν,particle,o(,ὁ,article,*ou)/aros,,,meta\,μετά,preposition,th=s,ὁ,article,basilikh=s,βασιλικός,adjective,duna/mews,δύναμις,adjective,su\n,σύν,preposition,toi=s,ὁ,article,pre/sbesin,πρέσβις,noun,pa/ntas,πᾶς,adjective,a)pe/kteinen,ἀποκτείνω,verb,kai\,καί,conjunction,th\n,ὁ,article,porei/an,πορεία,noun,e)pi\,ἐπί,preposition,tou\s,ὁ,article,e)n,ἐν,preposition,*)ekbata/nois,Ἐκβάτανα,proper,*)ioudai/ous,Ἰουδαῖος,proper,e)poiei=to,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fqa/sas,φθάνω,verb,de/,δέ,particle,tis,τις,pronoun,e)k,ἐκ,preposition,tw=n,ὁ,article,e(bdomh/konta,ἑβδομήκοντα,verb,swqei\s,σώζω,verb,a)ph/ggeilen,ἀπαγγέλλω,verb,au)toi=s,αὐτός,pronoun,ka)kei=noi,ἐκεῖνος,pronoun,ta\,ὁ,article,o(/pla,ὅπλον,noun,labo/ntes,λαμβάνω,verb,su\n,σύν,preposition,gunaici\,γυνή,noun,kai\,καί,conjunction,te/knois,τέκνον,noun,ei)s,εἰς,preposition,*ga/mala,,,to\,ὁ,article,frou/rion,φρούριον,noun,u(pexw/rhsan,ὑποχωρέω,verb,katalipo/ntes,καταλιμπάνω,verb,ta\s,ὁ,article,kw/mas,κώμη,noun,pollw=n,πολύς,adjective,a)gaqw=n,ἀγαθός,adjective,plh/reis,πλήρης,adverb,kai\,καί,conjunction,boskhma/twn,βόσκημα,noun,polla\s,πολύς,adjective,muria/das,μυριάς,noun,e)xou/sas,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*fi/lippos,Φίλιππος,proper,de\,δέ,particle,puqo/menos,πύθω,verb,tau=ta,οὗτος,pronoun,kai\,καί,conjunction,au)to\s,αὐτός,pronoun,ei)s,εἰς,preposition,*ga/mala,,,to\,ὁ,article,frou/rion,φρούριον,noun,h(=ken,ἥκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paragenome/nou,παραγίγνομαι,verb,de\,δέ,particle,katebo/a,καταβοάω,verb,to\,ὁ,article,plh=qos,πλῆθος,noun,a)/rxein,ἄρχω,verb,au)to\n,αὐτός,pronoun,parakalou=ntes,παρακαλέω,verb,kai\,καί,conjunction,polemei=n,πολεμέω,verb,pro\s,πρός,preposition,*ou)/aron,,,kai\,καί,conjunction,tou\s,ὁ,article,e)n,ἐν,preposition,th=|,ὁ,article,*kaisarei/a|,,,*su/rous,Σύρος,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diade/dokto,διαδοκέω,verb,ga\r,γάρ,particle,u(po\,ὑπό,preposition,tou/twn,οὗτος,pronoun,to\n,ὁ,article,basile/a,βασιλεύς,noun,teqna/nai,θνήσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*fi/lippos,Φίλιππος,proper,d',δέ,particle,au)tw=n,αὐτός,pronoun,katei=xe,κατέχω,verb,ta\s,ὁ,article,o(rma\s,ὁρμή,noun,u(pomimnh/skwn,ὑπομιμνήσκω,verb,tw=n,ὁ,article,te,τε,particle,tou=,ὁ,article,basile/ws,βασιλεύς,noun,ei)s,εἰς,preposition,au)tou\s,αὐτός,pronoun,eu)ergesiw=n,εὐεργεσία,noun,kai\,καί,conjunction,th\n,ὁ,article,*(rwmai/wn,,,dihgou/menos,διηγέομαι,verb,o(/sh,ὅσος,adjective,ti/s,τίς,pronoun,e)sti,εἰμί,verb,du/namis,δύναμις,adjective,sumfe/rein,συμφέρω,verb,ou)k,οὐ,adverb,e)/legen,λέγω,verb,a)/rasqai,αἴρω,verb,pro\s,πρός,preposition,tou/tous,οὗτος,pronoun,po/lemon,πόλεμος,noun,kai\,καί,conjunction,te/los,τέλος,noun,e)/peisen,ἐφίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,de\,δέ,particle,basileu\s,βασιλεύς,noun,puqo/menos,πύθω,verb,o(/ti,ὅστις,pronoun,*ou)/aros,,,me/llei,μέλλω,verb,tou\s,ὁ,article,e)pi\,ἐπί,preposition,th=s,ὁ,article,*kaisarei/as,,,*)ioudai/ous,Ἰουδαῖος,proper,su\n,σύν,preposition,gunaici\,γυνή,noun,kai\,καί,conjunction,te/knois,τέκνον,noun,polla\s,πολύς,adjective,o)/ntas,εἰμί,verb,muria/das,μυριάς,noun,a)nairei=n,ἀναιρέω,verb,h(me/ra|,ἡμέρα,noun,mia=|,εἷς,adjective,metape/mpetai,μεταπέμπω,verb,pro\s,πρός,preposition,au)to\n,αὐτός,pronoun,*ai)/kouon,,,*mono/dion,,,pe/myas,πέμπω,verb,au)tw=|,αὐτός,pronoun,dia/doxon,διάδοχος,adjective,w(s,ὡς,conjunction,e)n,ἐν,preposition,a)/llois,ἄλλος,adjective,e)dhlw/samen,δηλόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,de\,δέ,particle,*fi/lippos,Φίλιππος,proper,*ga/mala,,,to\,ὁ,article,frou/rion,φρούριον,noun,kate/sxen,κατέχω,verb,kai\,καί,conjunction,th\n,ὁ,article,pe/ric,πέριξ,preposition,xw/ran,χώρα,noun,pi/stei,πίστις,noun,th=|,ὁ,article,pro\s,πρός,preposition,*(rwmai/ous,,,e)mme/nousan,ἐμμένω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)epei\,ἐπεί,conjunction,d',δέ,particle,ei)s,εἰς,preposition,th\n,ὁ,article,*galilai/an,,,a)fiko/mhn,ἀφικνέομαι,verb,e)gw\,ἐγώ,pronoun,kai\,καί,conjunction,tau=ta,οὗτος,pronoun,para\,παρά,preposition,tw=n,ὁ,article,a)paggeila/ntwn,ἀπαγγέλλω,verb,e)/maqon,μανθάνω,verb,gra/fw,γράφω,verb,tw=|,ὁ,article,sunedri/w|,συνέδριον,noun,tw=n,ὁ,article,*(ierosolumitw=n,,,peri\,περί,preposition,tou/twn,οὗτος,pronoun,kai\,καί,conjunction,ti/,τίς,pronoun,me,ἐγώ,pronoun,pra/ttein,πράσσω,verb,keleu/ousin,κελεύω,verb,e)rwtw=,ἐρωτάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(,ὁ,article,de\,δέ,particle,prosmei=nai,προσμένω,verb,pareka/lesan,παρακαλέω,verb,kai\,καί,conjunction,tou\s,ὁ,article,sumpre/sbeis,σύμπρεσβυς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,qe/loien,ἐθέλω,verb,katasxo/nta,κατέχω,verb,pro/noian,πρόνοια,noun,poih/sasqai,ποιέω,verb,th=s,ὁ,article,*galilai/as,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(,ὁ,article,de\,δέ,particle,sumpre/sbeis,σύμπρεσβυς,noun,eu)porh/santes,εὐπορέω,verb,pollw=n,πολύς,adjective,xrhma/twn,χρῆμα,adjective,e)k,ἐκ,preposition,tw=n,ὁ,article,didome/nwn,δίδωμι,verb,au)toi=s,αὐτός,pronoun,dekatw=n,δεκατόω,verb,a(\s,ὅς,pronoun,o)/ntes,εἰμί,verb,i(erei=s,ἱερεύς,adjective,o)feilome/nas,ὀφείλω,verb,a)pela/mbanon,ἀπολαμβάνω,verb,ei)s,εἰς,preposition,th\n,ὁ,article,oi)kei/an,οἰκεῖος,adjective,u(postre/fein,ὑποστρέφω,verb,e)/krinan,κρίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)mou=,ἐγώ,pronoun,d',δέ,particle,au)tou\s,αὐτός,pronoun,prosmei=nai,προσμένω,verb,parakale/santos,παρακαλέω,verb,e(/ws,ἕως,conjunction,ou(=,ἕ,pronoun,ta\,ὁ,article,pra/gmata,πρᾶγμα,noun,katasth/swmen,καθίστημι,verb,pei/qontai,πείθω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/ras,αἴρω,verb,ou)=n,οὖν,particle,met',μετά,preposition,au)tw=n,αὐτός,pronoun,a)po\,ἀπό,preposition,th=s,ὁ,article,*sepfwritw=n,,,po/lews,πόλις,adjective,ei)s,εἰς,preposition,kw/mhn,κώμη,noun,tina\,τις,pronoun,*bhqmaou=s,,,legome/nhn,λέγω,verb,a)pe/xousan,ἀπέχω,verb,*tiberia/dos,,,sta/dia,στάδιον,noun,te/ssara,τέσσαρες,noun,paragi/nomai,παραγίγνομαι,verb,kai\,καί,conjunction,pe/myas,πέμπω,verb,e)nteu=qen,ἐντεῦθεν,adverb,pro\s,πρός,preposition,th\n,ὁ,article,*tiberie/wn,,,boulh\n,βουλή,noun,kai\,καί,conjunction,tou\s,ὁ,article,prw/tous,πρότερος,adjective,tou=,ὁ,article,dh/mou,δῆμος,noun,pareka/loun,παρακαλέω,verb,a)fike/sqai,ἀφικνέομαι,verb,pro/s,πρός,preposition,me,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,paragenome/nwn,παραγίγνομαι,verb,e)lhlu/qei,ἔρχομαι,verb,de\,δέ,particle,su\n,σύν,preposition,au)toi=s,αὐτός,pronoun,kai\,καί,conjunction,*iou=stos,,,e)/legon,λέγω,verb,u(po\,ὑπό,preposition,tou=,ὁ,article,koinou=,κοινός,adjective,tw=n,ὁ,article,*(ierosolumitw=n,,,presbeu/swn,πρεσβεύω,verb,meta\,μετά,preposition,tou/twn,οὗτος,pronoun,pepo/mfqai,,,pro\s,πρός,preposition,au)tou/s,αὐτός,pronoun,pei/swn,πείθω,verb,kaqaireqh=nai,καθαιρέω,verb,to\n,ὁ,article,oi)=kon,οἶκος,noun,to\n,ὁ,article,u(po\,ὑπό,preposition,*(hrw/dou,Ἡρώδης,proper,tou=,ὁ,article,tetra/rxou,τετράρχης,noun,kataskeuasqe/nta,κατασκευάζω,verb,zw/|wn,ζώιον,noun,morfa\s,μορφή,noun,e)/xonta,ἔχω,verb,tw=n,ὁ,article,no/mwn,νόμος,noun,ou(/tws,οὕτως,adverb,ti,τις,pronoun,kataskeua/zein,κατασκευάζω,verb,a)pagoreuo/ntwn,ἀπαγορεύω,verb,kai\,καί,conjunction,pareka/loun,παρακαλέω,verb,au)tou\s,αὐτός,pronoun,e)a=n,ἀίω,verb,h(ma=s,ἐγώ,pronoun,h(=|,ὅς,pronoun,ta/xos,τάχος,adjective,tou=to,οὗτος,pronoun,pra/ttein,πράσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,polu\,πολύς,adjective,me\n,μέν,particle,ou)=n,οὖν,particle,oi(,ὁ,article,peri\,περί,preposition,to\n,ὁ,article,*kape/llan,,,kai\,καί,conjunction,tou\s,ὁ,article,prw/tous,πρότερος,adjective,au)tw=n,αὐτός,pronoun,e)pitre/pein,ἐπιτρέπω,verb,ou)k,οὐ,adverb,h)/qelon,ἐθέλω,verb,biazo/menoi,βιάζω,verb,d',δέ,particle,u(f',ὑπό,preposition,h(mw=n,ἐγώ,pronoun,sugkatati/qentai,συγκατατίθημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fqa/nei,φθάνω,verb,d',δέ,particle,*)ihsou=s,Ἰησοῦς,proper,o(,ὁ,article,tou=,ὁ,article,*sapfi/a,,,pai=s,πᾶς,adjective,o(\n,ὅς,pronoun,th=s,ὁ,article,tw=n,ὁ,article,nautw=n,ναύτης,noun,kai\,καί,conjunction,tw=n,ὁ,article,a)po/rwn,ἄπορος,adjective,sta/sews,στάσις,adjective,prw=ton,πρότερος,adjective,e)/famen,φημί,verb,a)/rcai,ἄρχω,verb,paralabw/n,παραλαμβάνω,verb,tinas,τις,pronoun,*galilai/ous,,,kai\,καί,conjunction,th\n,ὁ,article,pa=san,πᾶς,adjective,au)lh\n,αὐλή,noun,e)mprh/sas,ἐμπίμπρημι,verb,pollw=n,πολύς,adjective,oi)o/menos,οἴομαι,verb,eu)porh/sein,εὐπορέω,verb,e)c,ἐκ,preposition,au)th=s,αὐτός,pronoun,xrhma/twn,χρῆμα,adjective,e)peidh/,ἐπεί,conjunction,tinas,τις,pronoun,oi)/kwn,οἶκος,noun,o)rofa\s,ὀροφή,noun,kexruswme/nas,χρυσόω,verb,ei)=den,εἶδον,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,dih/rpasan,διαρπάζω,verb,polla\,πολύς,adjective,para\,παρά,preposition,gnw/mhn,γνώμη,noun,th\n,ὁ,article,h(mete/ran,ἡμέτερος,adjective,pra/cantes,πράσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(mei=s,ἐγώ,pronoun,ga\r,γάρ,particle,meta\,μετά,preposition,th\n,ὁ,article,pro\s,πρός,preposition,*kape/llan,,,kai\,καί,conjunction,tou\s,ὁ,article,prw/tous,πρότερος,adjective,*tiberie/wn,,,o(mili/an,ὁμιλία,noun,ei)s,εἰς,preposition,th\n,ὁ,article,a)/nw,ἄνω,adverb,*galilai/an,,,a)po\,ἀπό,preposition,*bhqmaw=n,,,a)nexwrh/samen,ἀναχωρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)nairou=sin,ἀναιρέω,verb,d',δέ,particle,oi(,ἕ,pronoun,peri\,περί,preposition,to\n,ὁ,article,*)ihsou=n,Ἰησοῦς,proper,pa/ntas,πᾶς,adjective,tou\s,ὁ,article,e)noikou=ntas,ἐνοικέω,verb,*(/ellhnas,Ἕλλην,proper,o(/soi,ὅσος,adjective,te,τε,particle,pro\,πρό,preposition,tou=,ὁ,article,pole/mou,πόλεμος,noun,gego/neisan,γίγνομαι,verb,au)tw=n,αὐτός,pronoun,e)xqroi/,ἐχθρός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
