word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/26/lemma/@_entry,word/26/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS,word/65/@_form,word/65/lemma/@_entry,word/65/lemma/@_POS,word/66/@_form,word/66/lemma/@_entry,word/66/lemma/@_POS,word/67/@_form,word/67/lemma/@_entry,word/67/lemma/@_POS,word/68/@_form,word/68/lemma/@_entry,word/68/lemma/@_POS,word/69/@_form,word/69/lemma/@_entry,word/69/lemma/@_POS,word/70/@_form,word/70/lemma/@_entry,word/70/lemma/@_POS,word/71/@_form,word/71/lemma/@_entry,word/71/lemma/@_POS,word/72/@_form,word/72/lemma/@_entry,word/72/lemma/@_POS,word/73/@_form,word/73/lemma/@_entry,word/73/lemma/@_POS,word/74/@_form,word/74/lemma/@_entry,word/74/lemma/@_POS,word/75/@_form,word/75/lemma/@_entry,word/75/lemma/@_POS,word/76/@_form,word/76/lemma/@_entry,word/76/lemma/@_POS,word/77/@_form,word/77/lemma/@_entry,word/77/lemma/@_POS,word/78/@_form,word/78/lemma/@_entry,word/78/lemma/@_POS,word/79/@_form,word/79/lemma/@_entry,word/79/lemma/@_POS,word/80/@_form,word/80/lemma/@_entry,word/80/lemma/@_POS
su\,σύ,pronoun,de\,δέ,particle,tou/twn,οὗτος,pronoun,a)poleifqei\s,ἀπολείπω,verb,o(/moios,ὅμοιος,adjective,ei)=,εἶμι,verb,tw=|,ὁ,article,pri\n,πρίν,adverb,a)mfoi=n,ἄμφω,noun,a)kou=sai,ἀκέω,verb,to\n,ὁ,article,mu=qon,μῦθος,noun,dika/zonti,δικάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/toi,καίτοι,particle,e(/tero/s,ἕτερος,adjective,g',γε,particle,a)\n,ἄν,particle,e)/xwn,ἔχω,verb,sune/xeian,συνέχεια,noun,e)pela/qeto,ἐπιλανθάνομαι,verb,kai\,καί,conjunction,au)to\s,αὐτός,pronoun,e(autou=,ἑαυτοῦ,pronoun,mh\,μή,conjunction,o(/ti,ὅστις,pronoun,tou=,ὁ,article,a)ntipa/lou,ἀντίπαλος,adjective,kai\,καί,conjunction,to\,ὁ,article,prokei/menon,πρόκειμαι,verb,deiknu\s,δείκνυμι,verb,ou)de\n,οὐδείς,pronoun,a)\n,ἄν,particle,ple/on,πλέος,adjective,e)zh/tei,ζητέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,de\,δέ,particle,w(/sper,ὥσπερ,adverb,dedoikw\s,δείδω,verb,mh\,μή,conjunction,faulo/teros,φαῦλος,adjective,peri\,περί,preposition,tau=ta,οὗτος,pronoun,e)kei=nos,ἐκεῖνος,pronoun,nomisqh=|,νομίζω,verb,to\,ὁ,article,e)kei/nou,ἐκεῖνος,pronoun,speu/dwn,σπεύδω,verb,para\,παρά,preposition,pa/nta,πᾶς,adjective,to\n,ὁ,article,lo/gon,λόγος,noun,diagi/gnomai,διαγίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,th=s,ὁ,article,a)podei/cews,ἀπόδειξις,noun,ou(/tw,οὕτως,adverb,sunexou=s,συνεχής,adverb,kai\,καί,conjunction,puknh=s,πυκνός,adjective,ou)/shs,εἰμί,verb,e)ce/stw,ἔξεστι,verb,ga\r,γάρ,particle,ei)pei=n,εἶπον,verb,to\,ὁ,article,sxh=ma,σχῆμα,noun,tw=n,ὁ,article,lo/gwn,λόγος,noun,tw=n,ὁ,article,pro\s,πρός,preposition,to\n,ὁ,article,a)/ndra,ἀνήρ,noun,ou)x,οὐ,adverb,h(=tton,ἥσσων,adverb,a)gasto/n,ἀγαστός,adjective,e)stin,εἰμί,verb,o(/ti,ὅστις,pronoun,ou)x,οὐ,adverb,e(te/rws,ἑτέρως,adverb,me\n,th\n,ὁ,article,krhpi=da,κρηπίς,noun,u(pe/qhka,ὑποτίθημι,verb,e(te/rws,ἑτέρως,adverb,de\,δέ,particle,to\,ὁ,article,loipo\n,λοιπός,adjective,e)ph/gagon,ἐπάγω,verb,a)ll',ἀλλά,adverb,a)kolouqei=,ἀκολουθέω,verb,pantaxou=,πανταχοῦ,adverb,tw=|,ὁ,article,lo/gw|,λόγος,noun,to\,ὁ,article,tou=,ὁ,article,a)ndro\s,ἀνήρ,noun,proorw/menon,προοράω,verb,μέν,particle,kai\,καί,conjunction,dei/knumen,δείκνυμι,verb,o(/ti,ὅστις,pronoun,a)ntile/gontes,ἀντιλέγω,verb,ta\,ὁ,article,a)nagkai=a,ἀναγκαῖος,adjective,kosmou=men,κοσμέω,verb,e)k,ἐκ,preposition,periousi/as,περιουσία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/toi,καίτοι,particle,e)boulo/mhn,βούλομαι,verb,a)\n,ἄν,particle,e)kei=non,ἐκεῖνος,pronoun,ou(/tws,οὕτως,adverb,a)nteipei=n,ἀντεῖπον,verb,moi,ἐγώ,pronoun,deu=ro,δεῦρο,adverb,geno/menon,γίγνομαι,verb,a)ll',ἀλλά,adverb,i)/sws,ἴσως,adverb,h(=tton,ἥσσων,adverb,a)\n,ἄν,particle,tou=,ὁ,article,toiou/tou,τοιοῦτος,adjective,e)me/lhsen,μέλω,verb,au)tw=|,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sko/pei,σκοπάω,verb,toi/nun,τοίνυν,particle,kai\,καί,conjunction,ta\,ὁ,article,e)pi\,ἐπί,preposition,th=s,ὁ,article,teleuth=s,τελευτή,noun,tw=n,ὁ,article,lo/gwn,λόγος,noun,w(s,ὡς,conjunction,a)ko/louqa,ἀκόλουθος,adjective,tw=|,ὁ,article,prooimi/w|,προοίμιον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=to,οὗτος,pronoun,me\n,μέν,particle,peri\,περί,preposition,tw=n,ὁ,article,tw=|,ὁ,article,o)/nti,εἰμί,verb,r(hto/rwn,ῥήτωρ,noun,dialego/menoi,διαλέγω,verb,*pla/twn,Πλάτων,proper,d',δέ,particle,h(mi=n,ἐγώ,pronoun,pou=,πού,adverb,xorou=,χορός,noun,fame\n,φημί,verb,sth/setai,ἵστημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(mei=s,ἐγώ,pronoun,me\n,μέν,particle,au)to\n,αὐτός,pronoun,e)n,ἐν,preposition,tw=|,ὁ,article,kalli/stw|,καλός,noun,ta/ttein,τάσσω,verb,e(/toimoi,ἑτοῖμος,adjective,toioutoisi/,,,tisi,τις,pronoun,toi=s,ὁ,article,r(h/masin,ῥῆμα,noun,ou),οὐ,adverb,ga\r,γάρ,particle,to/,ὁ,article,g',γε,particle,a)kribe/steron,ἀκριβής,adjective,me/mnhmai,μιμνήσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=to,οὗτος,pronoun,de\,δέ,particle,e(te/rwn,ἕτερος,adjective,tinw=n,τις,pronoun,a)nqrwpi/skwn,ἀνθρώπιον,noun,mnhsqe/ntes,μιμνήσκω,verb,pro\s,πρός,preposition,de\,δέ,particle,dh\,δή,particle,*pla/twna,Πλάτων,proper,to\n,ὁ,article,tw=n,ὁ,article,r(hto/rwn,ῥήτωρ,noun,pate/ra,πατήρ,noun,te,τε,particle,kai\,καί,conjunction,dida/skalon,διδάσκαλος,noun,ou(/tws,οὕτως,adverb,oi)=mai,οἴομαι,verb,to\,ὁ,article,e)fech=s,ἐφεξῆς,adverb,ei)rh/kamen,ἐρῶ,verb,kai\,καί,conjunction,tosau=ta/,τοσοῦτος,adjective,g',γε,particle,e)sti\n,εἰμί,verb,ou),to\n,ὁ,article,bi/on,βίος,adjective,to\n,ὁ,article,e)kei/nou,ἐκεῖνος,pronoun,kai\,καί,conjunction,tou\s,ὁ,article,lo/gous,λόγος,noun,ei)s,εἰς,preposition,o(/son,ὅσος,adjective,oi(=o/n,οἷος,adjective,te,τε,particle,semnu/nontos,σεμνύνω,verb,kai\,καί,conjunction,tauti\,οὗτος,pronoun,pa/nta,πᾶς,adjective,u(pe\r,ὑπέρ,preposition,th=s,ὁ,article,οὐ,adverb,a)lhqei/as,ἀλήθεια,adjective,a)kribologou=mai,ἀκριβολογέομαι,verb,kai\,καί,conjunction,diece/rxomai,διεξέρχομαι,verb,fhsi\,φημί,verb,*dhmosqe/nhs,Δημοσθένης,proper,e)pei\,ἐπεί,conjunction,to/,ὁ,article,ge,γε,particle,tou=,ὁ,article,*pinda/rou,Πίνδαρος,proper,polloi\,πολύς,adjective,u(mnou=si,ὑμνέω,verb,xrh\,χρή,verb,de\,δέ,particle,pa=n,πᾶς,adjective,e)/rdont',ἔρδω,verb,a)maurw=sai,ἀμαυρόω,verb,to\n,ὁ,article,e)xqro/n,ἐχθρός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)xqro\n,ἐχθρός,adjective,de/,δέ,particle,pou,πού,adverb,le/gei,λέγω,verb,to\n,ὁ,article,a)nti/palon,ἀντίπαλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,sxedo\n,σχεδόν,adverb,e)/n,ἐν,preposition,te,τε,particle,tai=s,ὁ,article,sfairomaxi/ais,σφαιρομαχία,noun,kai\,καί,conjunction,toi=s,ὁ,article,gumnikoi=s,γυμνικός,adjective,au)toi=s,αὐτός,pronoun,a)gw=si,ἀγών,noun,prosqh/sw,προσθέω,verb,de\,δέ,particle,kai\,καί,conjunction,i(ppikoi=s,ἱππικός,adjective,ou(/tws,οὕτως,adverb,o(rw=men,ὁράω,verb,ou),οὐ,adverb,toi=s,ὁ,article,tw=n,ὁ,article,a)ntipa/lwn,ἀντίπαλος,adjective,boulh/masin,βούλημα,noun,a)kolouqou=ntas,ἀκολουθέω,verb,tou\s,ὁ,article,peri\,περί,preposition,th=s,ὁ,article,ni/khs,e)ri/zontas,ἐρίζω,verb,a)lla\,ἀλλά,adverb,ta\,ὁ,article,au(toi=s,ἑαυτοῦ,pronoun,sumfe/ronta,συμφέρω,verb,kai\,καί,conjunction,poiou=ntas,ποιέω,verb,kai\,καί,conjunction,le/gontas,λέγω,verb,e(/ws,ἕως,conjunction,a)\n,ἄν,particle,mh/,μή,conjunction,tis,τις,pronoun,perifanw=s,περιφανής,adverb,kwlu/h|,κωλύω,verb,no/mos,νόμος,noun,,,,νίκη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(/st',ὥστε,conjunction,ei),εἰ,conjunction,ta\,ὁ,article,ma/lista,μάλιστα,adverb,mh\,μή,conjunction,pro\s,πρός,preposition,h(donh/n,ἡδονά,noun,tisin,τις,pronoun,h)=san,εἰμί,verb,oi(,ὁ,article,lo/goi,λόγος,noun,e)/legxon,ἔλεγχος,noun,de\,δέ,particle,ei)=xon,ἔχω,verb,h)\,ἠέ,conjunction,tw=n,ὁ,article,lo/gwn,λόγος,noun,tw=n,ὁ,article,e)kei/nou,ἐκεῖνος,pronoun,h)\,ἠέ,conjunction,tou=,ὁ,article,bi/ou,βίος,adjective,a)rxai=os,ἀρχαῖος,adjective,o(,ὁ,article,no/mos,νόμος,noun,xrh=sqai,χράομαι,verb,toi=s,toiou/tois,τοιοῦτος,adjective,kai\,καί,conjunction,ou)k,οὐ,adverb,e)gw\,ἐγώ,pronoun,kate/deica,καταδείκνυμι,verb,au)to\n,αὐτός,pronoun,a)lla\,ἀλλά,adverb,panta/pasa,,,palaio/s,παλαιός,adjective,e)stin,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,ὁ,article,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\,ἠέ,conjunction,de/doika,δείδω,verb,au)=,αὖ,interjection,le/gein,λέγω,verb,mh\,μή,conjunction,*pla/twn,Πλάτων,proper,o(,ὁ,article,katadei/cas,καταδείκνυμι,verb,au)to\n,αὐτός,pronoun,h)=|,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka)moi\,ἐγώ,pronoun,me\n,μέν,particle,a)polelo/ghtai,ἀπολογέομαι,verb,metri/ws,μέτριος,adjective,u(pe\r,ὑπέρ,preposition,th=s,ὁ,article,ai)ti/as,αἰτία,noun,w(s,ὡς,conjunction,e)gw\,ἐγώ,pronoun,nomi/zw,νομίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/ti,ὅστις,pronoun,de\,δέ,particle,e)kei=no/s,ἐκεῖνος,pronoun,e)stin,εἰμί,verb,o(,ὁ,article,ou),οὐ,adverb,pa/nu,πάνυ,adverb,fronti/zwn,φροντίζω,verb,ei)/,εἰ,conjunction,tou,τις,pronoun,de/oi,δέω,verb,kaqa/ptesqai,καθάπτω,verb,ma/lista,μάλιστα,adverb,me\n,μέν,particle,ei)ko\s,ἔοικα,verb,a)/meino/n,ἀμείνων,adjective,se,σύ,pronoun,tau=ta,οὗτος,pronoun,e)pi/stasqai/,ἐφίστημι,verb,te,τε,particle,kai\,καί,conjunction,memnh=sqai,μιμνήσκω,verb,tou/tois,οὗτος,pronoun,sxola/zonta,σχολάζω,verb,a(\,ὅς,pronoun,d',δέ,particle,ou)=n,ka)gw\,ἐγώ,pronoun,me/mnhmai,μιμνήσκω,verb,fe/re,φέρω,verb,a)namnh/sqhti,ἀναμιμνήσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,οὖν,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,o(/pws,ὅπως,conjunction,au)=,αὖ,interjection,mh/,μή,conjunction,me,ἐγώ,pronoun,fh/seis,φημί,verb,*pla/twnos,Πλάτων,proper,kathgorei=n,κατηγορέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga\r,γάρ,particle,kathgori/as,κατηγορία,noun,e(/neka,ἕνεκα,preposition,e)kei/nou,ἐκεῖνος,pronoun,a)ll',ἀλλά,adverb,a)pologi/as,ἀπολογία,noun,e(/neka,ἕνεκα,preposition,par',παρά,preposition,au)tou=,αὐτός,pronoun,xrh/somai,χράω,verb,tw=|,ὁ,article,paradei/gmati,παράδειγμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/ti,ὅστις,pronoun,de\,δέ,particle,a)/kwn,ἀέκων,adjective,ei)s,εἰς,preposition,tou/tous,οὗτος,pronoun,e)mpi/ptw,ἐμπίτνω,verb,tou\s,ὁ,article,lo/gous,λόγος,noun,sxedo\n,σχεδόν,adverb,oi)=sqa,οἶδα,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)de\,οὐδέ,particle,ga\r,γάρ,particle,e)c,ἐκ,preposition,a)rxh=s,ἀρχή,noun,ou(/tws,οὕτως,adverb,e)kei/nous,ἐκεῖνος,pronoun,e)poi/oun,ποιέω,verb,tou\s,ὁ,article,u(pe\r,ὑπέρ,preposition,th=s,ὁ,article,r(htorikh=s,ῥητορικός,adjective,w(s,ὡς,conjunction,a)pologi/as,ἀπολογία,noun,moi,ἐγώ,pronoun,deh=san,δέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)x,οὐ,adverb,o(,ὁ,article,me\n,μέν,particle,*)alkibia/dhs,Ἀλκιβιάδης,proper,au)tw=|,αὐτός,pronoun,bou/letai,βούλομαι,verb,para/klhsin,παράκλησις,noun,toi=s,ὁ,article,me/llousi,μέλλω,verb,politeu/esqai,πολιτεύω,verb,e)pimelei/as,ἐπιμέλεια,noun,e(autw=n,ἑαυτοῦ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proelqw\n,προέρχομαι,verb,de\,δέ,particle,tou=,ὁ,article,lo/gou,λόγος,noun,kaki/zei,κακίζω,verb,*perikle/a,Περικλέης,proper,ou),οὐ,adverb,pa/nu,πάνυ,adverb,ti,τις,pronoun,ou)de\,οὐδέ,particle,tou=,ὁ,article,pra/gmatos,πρᾶγμα,noun,a)nagka/zontos,ἀναγκάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parrhsia/zomai,παρρησιάζομαι,verb,ga\r,γάρ,particle,pro\s,πρός,preposition,se\,σύ,pronoun,kai\,καί,conjunction,pro\s,πρός,preposition,au)to\n,αὐτός,pronoun,*pla/twna,Πλάτων,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ske/yai,σκέπτομαι,verb,de\,δέ,particle,e)k,ἐκ,preposition,tw=n,ὁ,article,r(hma/twn,ῥῆμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
