word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS
la,,,*peri\,περί,preposition,w(=n,ὅς,pronoun,*cenofw=n,Ξενοφῶν,proper,u(pe\r,ὑπέρ,preposition,a)natrofh=s,ἀνατροφεύς,noun,diata/ttetai,διατάσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lb,,,*diaforai\,διαφορά,noun,a)/rrenos,ἄρσην,noun,kai\,καί,conjunction,qhlei/as,θῆλυς,adjective,kuno/s,κύων,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lg,,,*(/oti,ὅστις,pronoun,dei=,δέομαι,verb,tou\s,ὁ,article,kunhge/tas,κυνηγέτης,noun,qu/ein,θύω,verb,th=|,ὁ,article,*)arte/midi,Ἄρτεμις,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ld,,,*peri\,περί,preposition,tou=,ὁ,article,*keltw=n,Κελτός,proper,no/mou,νόμος,noun,kai\,καί,conjunction,tou=,ὁ,article,u(p',ὑπό,preposition,au)tw=n,αὐτός,pronoun,ginome/nou,γίγνομαι,verb,e)ra/nou,ἔρανος,noun,th=|,ὁ,article,*)arte/midi,Ἄρτεμις,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le,,,*parai/nesis,παραίω,verb,pro\s,πρός,preposition,to\,ὁ,article,qu/ein,θύω,verb,toi=s,ὁ,article,e)fo/rois,ἔφορος,noun,tw=n,ὁ,article,e)n,ἐν,preposition,a)nqrw/pois,ἄνθρωπος,noun,e)pithdeuma/twn,ἐπιτήδευμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ls,,,*)ec,ἐκ,preposition,*(omh/rou,Ὅμηρος,proper,martu/ria,μαρτύριον,adjective,o(/ti,ὅστις,pronoun,xrh\,χρή,verb,qu/ein,θύω,verb,toi=s,ὁ,article,tw=n,ὁ,article,pragma/twn,πρᾶγμα,noun,eu(retai=s,εὑρετής,noun,e)n,ἐν,preposition,th=|,ὁ,article,tw=nde,ὅδε,pronoun,metaxeiri/sei,μεταχειρίζομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*cenofw=nti,Ξενοφῶν,proper,tw=|,ὁ,article,*gru/llou,γρύλλος,noun,le/lektai,λέγω,verb,me\n,μέν,particle,o(/sa,ὅσος,adjective,a)gaqa\,ἀγαθός,adjective,a)nqrw/pois,ἄνθρωπος,noun,a)po\,ἀπό,preposition,kunhgesi/wn,κυνηγέσιον,noun,gi/gnetai,γίγνομαι,verb,kai\,καί,conjunction,oi(,ἕ,pronoun,paideuqe/ntes,παιδεύω,verb,u(po\,ὑπό,preposition,*xei/rwni,Χείρων,proper,th\n,ὁ,article,pai/deusin,παίδευσις,noun,tau/thn,οὗτος,pronoun,o(/pws,ὅπως,conjunction,qeofilei=s,θεοφιλής,adverb,te,τε,particle,h)=san,εἰμί,verb,kai\,καί,conjunction,e)/ntimoi,ἔντιμος,adjective,a)na\,ἀνά,preposition,th\n,ὁ,article,*(ella/da,Ἑλλάς,proper,le/lektai,λέγω,verb,de\,δέ,particle,kai\,καί,conjunction,kaq',κατά,preposition,o(/,ὅς,pronoun,ti,τις,pronoun,e)/oiken,ἔοικα,verb,th=|,ὁ,article,polemikh=|,πολεμικός,adjective,e)pisth/mh|,ἐπιστήμη,noun,h(,ὁ,article,kunhgetikh/,κυνηγετικός,adjective,kai\,καί,conjunction,h(/ntina,ὅστις,pronoun,h(liki/an,ἡλικία,noun,e)/xonta,ἔχω,verb,xrh\,χρή,verb,e)lqei=n,ἔρχομαι,verb,e)pi\,ἐπί,preposition,to\,ὁ,article,e)/rgon,ἔργον,noun,kai\,καί,conjunction,to\,ὁ,article,ei)=dos,εἶδος,noun,kai\,καί,conjunction,th\n,ὁ,article,gnw/mhn,γνώμη,noun,o(poi=o/n,ὁποῖος,adjective,tina,τις,pronoun,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,peri\,περί,preposition,a)rku/wn,ἄρκυον,noun,de\,δέ,particle,kai\,καί,conjunction,diktu/wn,δίκτυον,noun,kai\,καί,conjunction,e)nodi/wn,ἐνόδιος,adjective,o(poi=a,ὁποῖος,adjective,xrh\,χρή,verb,paraskeua/sasqai,παρασκευάζω,verb,kai\,καί,conjunction,pa/gas,πάγη,adjective,o(/pws,ὅπως,conjunction,i(sta/nai,ἵστημι,verb,toi=s,ὁ,article,qhri/ois,θηρίον,noun,o(/sa,ὅσος,adjective,pa/gh|,πάγη,adjective,a(lwta/,ἁλωτός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,peri\,περί,preposition,lagw=n,λαγῶς,noun,de\,δέ,particle,le/lektai,λέγω,verb,h(/tis,ὅστις,pronoun,h(,ὁ,article,fu/sis,φύσις,noun,au)tw=n,αὐτός,pronoun,kai\,καί,conjunction,o(/pws,ὅπως,conjunction,ne/montai,νέμω,verb,kai\,καί,conjunction,o(/pou,ὅπου,adverb,eu)na/zontai,εὐνάζω,verb,kai\,καί,conjunction,o(/pws,ὅπως,conjunction,xrh\,χρή,verb,masteu/ein,μαστεύω,verb,au)tou/s,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,peri\,περί,preposition,kunw=n,κύων,noun,o(/sai,ὅσος,adjective,i)xneu/ein,ἰχνεύω,verb,sofai\,σοφός,adjective,kai\,καί,conjunction,o(/sai,ὅσος,adjective,ponhrai/,πονηρός,adjective,kai\,καί,conjunction,o(/pws,ὅπως,conjunction,a)po/,ἀπό,preposition,te,τε,particle,tou=,ὁ,article,ei)/dous,εἶδος,noun,kai\,καί,conjunction,tw=n,ὁ,article,e)/rgwn,ἔργον,noun,tekmai/resqai,τεκμαίρομαι,verb,xrh\,χρή,verb,e(kate/ras,ἑκάτερος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/stin,εἰμί,verb,de\,δέ,particle,a(\,ὅς,pronoun,kai\,καί,conjunction,peri\,περί,preposition,suw=n,ὗς,noun,qh/ras,θήρα,noun,le/lektai,λέγω,verb,kai\,καί,conjunction,e)la/fwn,ἔλαφος,noun,kai\,καί,conjunction,a)/rktwn,ἄρκτος,noun,kai\,καί,conjunction,leo/ntwn,λέων,noun,o(/pws,ὅπως,conjunction,sofi/a|,σοφία,noun,kai\,καί,conjunction,do/lw|,δόλος,noun,a(lwta/,ἁλωτός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/sa,ὅσος,adjective,de\,δέ,particle,e)llei/pein,ἐλλείπω,verb,moi,ἐγώ,pronoun,dokei=,δοκέω,verb,e)n,ἐν,preposition,tw=|,ὁ,article,lo/gw|,λόγος,noun,ou)xi\,οὐ,adverb,a)melei/a|,ἀμέλεια,noun,a)ll',ἀλλά,adverb,a)gnoi/a|,ἄγνοια,noun,tou=,ὁ,article,ge/nous,γένος,noun,tw=n,ὁ,article,kunw=n,κύων,noun,tou=,ὁ,article,*keltikou=,Κελτικός,adjective,kai\,καί,conjunction,tou=,ὁ,article,ge/nous,γένος,noun,tw=n,ὁ,article,i(/ppwn,ἵππος,noun,tou=,ὁ,article,*skuqikou=,Σκυθικός,adjective,te,τε,particle,kai\,καί,conjunction,tou=,ὁ,article,*libukou=,Λιβυκός,adjective,tau=ta,οὗτος,pronoun,le/cw,λέγω,verb,o(mw/numo/s,ὁμώνυμος,adjective,te,τε,particle,w)\n,εἰμί,verb,au)tw=|,αὐτός,pronoun,kai\,καί,conjunction,po/lews,πόλις,adjective,th=s,ὁ,article,au)th=s,αὐτός,pronoun,kai\,καί,conjunction,a)mfi\,ἀμφί,preposition,tau)ta\,ταυτός,adjective,a)po\,ἀπό,preposition,ne/ou,νέος,adjective,e)spoudakw/s,σπουδάζω,verb,kunhge/sia,κυνηγέσιον,noun,kai\,καί,conjunction,strathgi/an,στρατηγία,noun,kai\,καί,conjunction,sofi/an,σοφία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pei\,ἐπεί,conjunction,kai\,καί,conjunction,au)to\s,αὐτός,pronoun,e)kei=nos,ἐκεῖνος,pronoun,a(\,ὁ,article,*si/mwni,Σίμων,proper,peri\,περί,preposition,i(ppikh=s,ἱππικός,adjective,e)ndew=s,ἐνδεῶς,adverb,lelegme/na,λέγω,verb,h)=n,εἰμί,verb,w)|h/qh,οἴομαι,verb,dei=n,δέω,verb,a)nagra/yai,ἀναγράφω,verb,ou)xi\,οὐ,adverb,e)/ridi,ἔρις,noun,th=|,ὁ,article,pro\s,πρός,preposition,*si/mwna,Σίμων,proper,a)ll',ἀλλά,adverb,o(/ti,ὅστις,pronoun,w)fe/lima,ὠφέλιμος,adjective,e)s,εἰς,preposition,a)nqrw/pous,ἄνθρωπος,noun,e)gi/gnwsken,γιγνώσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/ti,ὅστις,pronoun,me\n,μέν,particle,dh\,δή,particle,ou)k,οὐ,adverb,h)pi/stato,ἐπίσταμαι,verb,to\,ὁ,article,ge/nos,γένος,noun,tw=n,ὁ,article,kunw=n,κύων,noun,to\,ὁ,article,*keltiko/n,Κελτικός,adjective,dokw=,δοκάζω,verb,e)/gwge,ἐγώ,pronoun,w(s,ὡς,conjunction,ou)de\,οὐδέ,particle,tekmhri/wn,τεκμήριον,noun,dei=,δέομαι,verb,pro\s,πρός,preposition,au)to/,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/gnwsta,ἄγνωστος,adjective,ga\r,γάρ,particle,h)=n,εἰμί,verb,ta\,ὁ,article,e)/qhn,ἔθος,noun,th=s,ὁ,article,*eu)rw/phs,Εὐρώπη,proper,o(/sa,ὅσος,adjective,tau/th|,ταύτῃ,adverb,w)/|kistai,οἰκίζω,verb,o(/ti,ὅστις,pronoun,mh\,μή,conjunction,th=s,ὁ,article,*)itali/as,Ἰταλία,proper,o(/sa,ὅσος,adjective,*(/ellhnes,Ἕλλην,proper,katei=xon,κατέχω,verb,h)\,ἠέ,conjunction,o(/sois,ὅσος,adjective,kat',κατά,preposition,e)mpori/an,ἐμπορία,noun,dia\,διά,preposition,qala/sshs,θάλασσα,noun,e)pemi/gnuon,ἐπιμίγνυμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,de\,δέ,particle,ou)de\,οὐδέ,particle,a)/llo,ἄλλος,adjective,ge/nos,γένος,noun,kunw=n,κύων,noun,e)gi/gnwsken,γιγνώσκω,verb,o(\,ὅς,pronoun,kata\,κατά,preposition,w)ku/thta,ὠκύτης,noun,e)/oiken,ἔοικα,verb,tw=|,ὁ,article,*keltikw=|,Κελτικός,adjective,tekmai/resqai,τεκμαίρομαι,verb,u(pa/rxei,ὑπάρχω,verb,a)po\,ἀπό,preposition,tw=nde,ὅδε,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le/gei,λέγω,verb,ga\r,γάρ,particle,w(s,ὡς,conjunction,o(/soi,ὅσος,adjective,a(li/skontai,ἁλίσκομαι,verb,lagw\|,λαγῶς,noun,u(po\,ὑπό,preposition,kunw=n,κύων,noun,para\,παρά,preposition,fu/sin,φύσις,noun,sw/matos,σῶμα,adjective,a(li/skontai,ἁλίσκομαι,verb,h)\,ἠέ,conjunction,tu/xh|,τύχη,noun,xrhsa/menoi,χράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de/,δέ,particle,ge,γε,particle,h)pi/stato,ἐπίσταμαι,verb,ta\s,ὁ,article,ku/nas,κύων,noun,ta\s,ὁ,article,*keltika/s,Κελτικός,adjective,tau)to\n,ταυτός,adjective,tou=to,οὗτος,pronoun,dokei=,δοκέω,verb,a)/n,ἄν,particle,moi,ἐγώ,pronoun,a)pofh/nasqai,ἀποφαίνω,verb,peri\,περί,preposition,tw=n,ὁ,article,kunw=n,κύων,noun,w(s,ὡς,conjunction,o(po/sous,ὁπόσος,adjective,lagw\s,λαγῶς,noun,ou)x,οὐ,adverb,ai(rou=sin,αἱρέω,verb,ku/nes,κύων,noun,kata\,κατά,preposition,po/das,πούς,noun,para\,παρά,preposition,fu/sin,φύσις,noun,sw/matos,σῶμα,adjective,ou)x,οὐ,adverb,ai(rou=sin,αἱρέω,verb,h)\,ἠέ,conjunction,tu/xh|,τύχη,noun,xrhsa/menai,χράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,o(/sai,ὅσος,adjective,ge,γε,particle,a)gaqai\,ἀγαθός,adjective,to\,ὁ,article,sw=ma,σῶμα,adjective,kai\,καί,conjunction,to\n,ὁ,article,qumo/n,θυμός,noun,gennai=ai,γενναῖος,adjective,tau/tas,οὗτος,pronoun,de\,δέ,particle,ou)k,οὐ,adverb,a)/n,ἄν,particle,pote,ποτέ,particle,diafu/goi,διαφεύγω,verb,lagw/s,λαγῶς,noun,ei),εἰ,conjunction,mh/,μή,conjunction,tis,τις,pronoun,dusxwri/a,δυσχωρία,noun,e)mpodw\n,ἐμποδών,adverb,ge/noito,γίγνομαι,verb,h)\,ἠέ,conjunction,u(/lh,ὕλη,noun,a)pokru/yasa,ἀποκρύπτω,verb,h)\,ἠέ,conjunction,kata/dusis,κατάδυσις,noun,koi/lh,κόιλος,adjective,kai\,καί,conjunction,baqei=a,βαθύς,adjective,a)felome/nh,ἀφαιρέω,verb,h)\,ἠέ,conjunction,ta/fros,τάφρος,noun,diadramei=n,διατρέχω,verb,e)n,ἐν,preposition,tw=|,ὁ,article,a)fanei=,ἀφανής,adjective,parasxou=sa,παρέχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)nqe/nde,ἐνθένδε,adverb,oi)=mai,οἴομαι,verb,o(/pws,ὅπως,conjunction,me\n,μέν,particle,e)pi\,ἐπί,preposition,ta\s,ὁ,article,a)/rkus,ἄρκυς,adjective,xrh\,χρή,verb,e)pelau/nein,ἐπελαύνω,verb,to\,ὁ,article,lagw=,λαγῶς,noun,e)pece/rxetai,ἐπεξέρχομαι,verb,tw=|,ὁ,article,lo/gw|,λόγος,noun,kai\,καί,conjunction,ei),εἰ,conjunction,paradra/moi,παρατρέχω,verb,ta\s,ὁ,article,a)/rkus,ἄρκυς,adjective,o(/pws,ὅπως,conjunction,xrh\,χρή,verb,metaqei=n,μεταθέω,verb,au)to\n,αὐτός,pronoun,kai\,καί,conjunction,a)neuri/skein,ἀνευρίσκω,verb,kata\,κατά,preposition,to\,ὁ,article,i)/xnos,ἴχνος,noun,e)/ste,ἔστε,conjunction,a(lw=nai,ἁλίσκομαι,verb,a)pagoreu/santa,ἀπαγορεύω,verb,u(po\,ὑπό,preposition,kama/tou,κάματος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/ti,ὅστις,pronoun,de\,δέ,particle,ou)de\n,οὐδείς,pronoun,ou)/te,οὔτε,adverb,a)rku/wn,ἄρκυον,noun,dei=,δέομαι,verb,tw=|,ὁ,article,ku/nas,κύων,noun,a)gaqa\s,ἀγαθός,adjective,kekthme/nw|,κτάομαι,verb,ou)/te,οὔτε,adverb,tou=,ὁ,article,masteu/ein,μαστεύω,verb,diafugo/nta,διαφεύγω,verb,ou)damou=,οὐδαμός,adverb,tou=to,οὗτος,pronoun,e)dh/lwsen,δηλόω,verb,a)lla\,ἀλλά,adverb,th\n,ὁ,article,qh/ran,θήρα,noun,tau/thn,οὗτος,pronoun,mo/nhn,μόνος,adjective,e)chgei=tai,ἐξηγέομαι,verb,h(\n,ὅς,pronoun,*ka=res,Κάρ,proper,te,τε,particle,kai\,καί,conjunction,*krh=tes,Κρής,proper,qhrw=sin,θηράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qhrw=sin,θηράω,verb,de\,δέ,particle,kai\,καί,conjunction,*keltoi\,Κελτός,proper,a)fairou=ntes,ἀφαιρέω,verb,ta\,ὁ,article,a)/rkus,ἄρκυς,adjective,o(/soi,ὅσος,adjective,ge,γε,particle,ou)k,οὐ,adverb,a)po\,ἀπό,preposition,kunhgesi/wn,κυνηγέσιον,noun,bioteu/ousin,βιοτεύω,verb,au)tou=,αὐτός,pronoun,tou=,ὁ,article,e)n,ἐν,preposition,qh/ra|,θήρα,noun,kalou=,καλέω,verb,e(/neka,ἕνεκα,preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/stin,εἰμί,verb,ga\r,γάρ,particle,kai\,καί,conjunction,tau/th|,ταύτῃ,adverb,kunw=n,κύων,noun,ge/nos,γένος,noun,i)xneu=sai,ἰχνεύω,verb,me\n,μέν,particle,ou),οὐ,adverb,mei=on,μείων,adverb,sofo\n,σοφός,adjective,h)\,ἠέ,conjunction,to\,ὁ,article,*kariko\n,Καρικός,adjective,kai\,καί,conjunction,*krhtiko\n,Κρητικός,adjective,th\n,ὁ,article,de\,δέ,particle,i)de/an,ἰδέα,noun,a)niaro\n,ἀνιαρός,adjective,kai\,καί,conjunction,qhriw=des,θηριώδης,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,au(=tai,οὗτος,pronoun,i)xneu/ousin,ἰχνεύω,verb,su\n,σύν,preposition,klaggh=|,κλαγγή,noun,kai\,καί,conjunction,u(lagmw=|,ὑλαγμός,noun,o(po/sa,ὁπόσος,adjective,ai(,ὁ,article,*karikai\,Καρικός,adjective,e)pikla/zousai,ἐπικλάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,au(=tai/,οὗτος,pronoun,ge,γε,particle,e)/ti,ἔτι,adverb,ma=llon,μᾶλλον,adverb,e)/kfrones,ἔκφρων,adjective,gi/gnontai,γίγνομαι,verb,e)peida\n,ἐπειδάν,conjunction,ai)/sqwntai,αἰσθάνομαι,verb,i)/xnous,ἴχνος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,e)stin,εἰμί,verb,o(/te,ὅτε,conjunction,kai\,καί,conjunction,e)pi\,ἐπί,preposition,e(w/lois,ἕωλος,adjective,u(perlampru/nontai,ὑπερλαμπρύνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
