word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS
h)\,ἠέ,conjunction,si=g',σῖγα,adverb,a)ti/mws,ἄτιμος,adjective,w(/sper,ὥσπερ,adverb,ou)=n,οὖν,particle,a)pw/leto,ἀπόλλυμι,verb,path/r,πατήρ,noun,ta/d',ὅδε,pronoun,e)kxe/asa,ἐκχέω,verb,ga/poton,γάποτος,adjective,xu/sin,χύσις,noun,stei/xw,στείχω,verb,kaqa/rmaq',κάθαρμα,adjective,w(/s,ὡς,conjunction,tis,τις,pronoun,e)kpe/myas,ἐκπέμπω,verb,pa/lin,πάλιν,adverb,dikou=sa,δικεῖν,verb,teu=xos,τεῦχος,noun,a)stro/foisin,ἄστροφος,adjective,o)/mmasin,ὄμμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th=sd',ὅδε,pronoun,e)ste\,εἰμί,verb,boulh=s,βουλεύς,noun,w)=,ὦ,interjection,fi/lai,φίλος,adjective,metai/tiai,μεταίτιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koino\n,κοινός,adjective,ga\r,γάρ,particle,e)/xqos,ἔχθος,noun,e)n,ἐν,preposition,do/mois,δόμος,noun,nomi/zomen,νομίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh\,μή,conjunction,keu/qet',κεύθω,verb,e)/ndon,ἔνδον,adverb,kardi/as,καρδία,noun,fo/bw|,φόβος,noun,tino/s,τις,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,mo/rsimon,μόρσιμος,adjective,ga\r,γάρ,particle,to/n,ὁ,article,t',τε,particle,e)leu/qeron,ἐλεύθερος,adjective,me/nei,μένω,verb,kai\,καί,conjunction,to\n,ὁ,article,pro\s,πρός,preposition,a)/llhs,ἄλλος,adjective,despotou/menon,δεσποτέω,verb,xero/s,χείρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le/gois,λέγω,verb,a)/n,ἄν,particle,ei)/,εἰ,conjunction,ti,τις,pronoun,tw=nd',ὅδε,pronoun,e)/xois,ἔχω,verb,u(pe/rteron,ὑπέρτερος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai)doume/nh,αἰδέομαι,verb,soi,σύ,pronoun,bwmo\n,βωμός,noun,w(s,ὡς,conjunction,tu/mbon,τύμβος,noun,patro\s,πατήρ,noun,le/cw,λέγω,verb,keleu/eis,κελεύω,verb,ga/r,γάρ,particle,to\n,ὁ,article,e)k,ἐκ,preposition,freno\s,φρήν,noun,lo/gon,λόγος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le/gois,λέγω,verb,a)/n,ἄν,particle,w(/sper,ὥσπερ,adverb,h)|de/sw,αἰδέομαι,verb,ta/fon,τάφος,noun,patro/s,πατήρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fqe/ggou,φθέγγομαι,verb,xe/ousa,χάω,verb,kedna\,κεδνός,adjective,toi=sin,τίς,pronoun,eu)/frosin,εὔφρων,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/nas,τίς,pronoun,de\,δέ,particle,tou/tous,οὗτος,pronoun,tw=n,ὁ,article,fi/lwn,φίλος,adjective,prosenne/pw,προσεννέπω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prw=ton,πρότερος,adjective,me\n,μέν,particle,au(th\n,ἑαυτοῦ,pronoun,xw)/stis,ὅστις,pronoun,*ai)/gisqon,Αἴγισθος,proper,stugei=,στυγέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)moi/,ἐγώ,pronoun,te,τε,particle,kai\,καί,conjunction,soi/,σύ,pronoun,ta)/r',ἄρα,particle,e)peu/comai,ἐπεύχομαι,verb,ta/de,ὅδε,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)th\,αὐτός,pronoun,su\,σύ,pronoun,tau=ta,οὗτος,pronoun,manqa/nous',μανθάνω,verb,h)/dh,ἤδη,adverb,fra/sai,φράζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/n',τίς,pronoun,ou)=n,οὖν,particle,e)/t',ἔτι,adverb,a)/llon,ἄλλος,adjective,th=|de,ὅδε,pronoun,prostiqw=,προστίθημι,verb,sta/sei,στάσις,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
me/mnhs',μιμνήσκω,verb,*)ore/stou,Ὀρέστης,proper,kei),εἰ,conjunction,qurai=o/s,θυραῖος,adjective,e)sq',εἰμί,verb,o(/mws,ὅμως,conjunction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eu)=,εὖ,adverb,tou=to,οὗτος,pronoun,ka)fre/nwsas,φρενόω,verb,ou)x,οὐ,adverb,h(/kista/,ἥκιστος,adjective,me,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toi=s,ὁ,article,ai)ti/ois,αἴτιος,adjective,nu=n,νῦν,adverb,tou=,ὁ,article,fo/nou,φόνος,noun,memnhme/nh,μιμνήσκω,verb,ti/,τίς,pronoun,fw=,φημί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
di/dask',διδάσκω,verb,a)/peiron,ἄπειρος,adjective,e)chgoume/nh,ἐξηγέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)lqei=n,ἔρχομαι,verb,tin',τις,pronoun,au)toi=s,αὐτός,pronoun,dai/mon',δαίμων,adjective,h)\,ἠέ,conjunction,brotw=n,βροτός,noun,tina,τις,pronoun,po/tera,πότερος,adjective,dikasth\n,δικαστής,noun,h)\,ἠέ,conjunction,dikhfo/ron,δικηφόρος,adjective,le/geis,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a(/plw=s,ἁπλῶς,adverb,ti,τις,pronoun,fra/zous',φράζω,verb,o(/stis,ὅστις,pronoun,a)ntapoktenei=,ἀνταποκτείνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,tau=ta/,οὗτος,pronoun,mou)sti\n,εἰμί,verb,eu)sebh=,εὐσεβής,adjective,qew=n,θέα,noun,pa/ra,παρά,preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pw=s,πῶς,adverb,d',δέ,particle,ou),οὐ,adverb,to\n,ὁ,article,e)xqro\n,ἐχθρός,adjective,a)ntamei/besqai,ἀνταμείβομαι,verb,kakoi=s,κακός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kh=ruc,κῆρυξ,noun,me/giste,μέγας,adverb,tw=n,ὁ,article,a)/nw,ἄνω,adverb,te,τε,particle,kai\,καί,conjunction,ka/tw,κάτος,adjective,a)/rhcon,ἀρήγω,verb,*(ermh=,Ἑρμῆς,proper,xqo/nie,χθόνιος,adjective,khru/cas,κηρύσσω,verb,e)moi\,ἐγώ,pronoun,tou\s,ὁ,article,gh=s,γῆ,noun,e)/nerqe,ἔνερθε,preposition,dai/monas,δαίμων,adjective,klu/ein,κλύω,verb,e)ma\s,ἐμός,adjective,eu)xa/s,εὐχή,noun,patrw/|wn,πατρῷος,adjective,dwma/twn,δῶμα,noun,e)pisko/pous,ἐπίσκοπος,noun,kai\,καί,conjunction,*gai=an,Γαῖα,proper,au)th/n,αὐτός,pronoun,h(\,ὅς,pronoun,ta\,ὁ,article,pa/nta,πᾶς,adjective,ti/ktetai,τίκτω,verb,qre/yasa/,τρέφω,verb,t',τε,particle,au)=qis,αὖθις,adverb,tw=nde,ὅδε,pronoun,ku=ma,κῦμα,noun,lamba/nei,λαμβάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka)gw\,ἐγώ,pronoun,xe/ousa,χάω,verb,ta/sde,ὅδε,pronoun,xe/rnibas,χέρνιψ,noun,brotoi=s,βροτός,noun,le/gw,λέγω,verb,kalou=sa,καλέω,verb,pate/r',πατήρ,noun,e)poi/ktiro/n,ἐποικτείρω,verb,t',τε,particle,e)me\,ἐγώ,pronoun,fi/lon,φίλος,adjective,t',τε,particle,*)ore/sthn,Ὀρέστης,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pw=s,πῶς,adverb,a)na/comen,ἀνάγω,verb,do/mois,δόμος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peprame/noi,πιπράσκω,verb,ga\r,γάρ,particle,nu=n,νῦν,adverb,ge/,γε,particle,pws,πως,particle,a)lw/meqa,ἀλάομαι,verb,pro\s,πρός,preposition,th=s,ὁ,article,tekou/shs,τίκτω,verb,a)/ndra,ἀνήρ,noun,d',δέ,particle,a)nthlla/cato,ἀνταλλάσσω,verb,*ai)/gisqon,Αἴγισθος,proper,o(/sper,ὅς,pronoun,sou=,σύ,pronoun,fo/nou,φόνος,noun,metai/tios,μεταίτιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka)gw\,ἐγώ,pronoun,me\n,μέν,particle,a)nti/doulos,ἀντίδουλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)k,ἐκ,preposition,de\,δέ,particle,xrhma/twn,χρῆμα,adjective,feu/gwn,φεύγω,verb,*)ore/sths,Ὀρέστης,proper,e)sti/n,εἰμί,verb,oi(,ἕ,pronoun,d',δέ,particle,u(perko/pws,ὑπέρκοπος,adjective,e)n,ἐν,preposition,toi=si,ὁ,article,soi=s,σός,adjective,po/noisi,πόνος,noun,xli/ousin,χλίω,verb,me/ga,μέγας,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)lqei=n,ἔρχομαι,verb,d',δέ,particle,*)ore/sthn,Ὀρέστης,proper,deu=ro,δεῦρο,adverb,su\n,σύν,preposition,tu/xh|,τύχη,noun,tini\,τις,pronoun,kateu/xomai/,κατεύχομαι,verb,soi,σύ,pronoun,kai\,καί,conjunction,su\,σύ,pronoun,klu=qi/,κλύω,verb,mou,ἐγώ,pronoun,pa/ter,πατήρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)th=|,αὐτός,pronoun,te/,τε,particle,moi,ἐγώ,pronoun,do\s,δίδωμι,verb,swfroneste/ran,σώφρων,noun,polu\,πολύς,adjective,mhtro\s,μήτηρ,noun,gene/sqai,γίγνομαι,verb,xei=ra/,χείρ,noun,t',τε,particle,eu)sebeste/ran,εὐσεβής,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(mi=n,ἐγώ,pronoun,me\n,μέν,particle,eu)xa\s,εὐχή,noun,ta/sde,ὅδε,pronoun,toi=s,ὁ,article,d',δέ,particle,e)nanti/ois,ἐναντίος,adjective,le/gw,λέγω,verb,fanh=nai/,φαίνω,verb,sou,σύ,pronoun,pa/ter,πατήρ,noun,tima/oron,τιμάορος,adjective,kai\,καί,conjunction,tou\s,ὁ,article,ktano/ntas,κτείνω,verb,a)ntikatqanei=n,ἀντικαταθνήσκω,verb,di/kh|,δίκη,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tau=t',οὗτος,pronoun,e)n,ἐν,preposition,me/sw|,μέσος,adjective,ti/qhmi,τίθημι,verb,th=s,ὁ,article,kalh=s,καλέω,verb,a)ra=s,ἀρά,noun,kei/nois,ἐκεῖνος,pronoun,le/gousa,λέγω,verb,th/nde,ὅδε,pronoun,th\n,ὁ,article,kakh\n,κακός,adjective,a)ra/n,ἀρά,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(mi=n,ἐγώ,pronoun,de\,δέ,particle,pompo\s,πομπός,noun,i)/sqi,εἰμί,verb,tw=n,ὁ,article,e)sqlw=n,ἐσθλός,adjective,a)/nw,ἄνω,adverb,su\n,σύν,preposition,qeoi=si,θεός,noun,kai\,καί,conjunction,gh=|,γῆ,noun,kai\,καί,conjunction,di/kh|,δίκη,adjective,nikhfo/rw|,νικηφόρος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toiai=sd',τοιόσδε,adjective,e)p',ἐπί,preposition,eu)xai=s,εὐχή,noun,ta/sd',ὅδε,pronoun,e)pispe/ndw,ἐπισπένδω,verb,xoa/s,χοή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(ma=s,σύ,pronoun,de\,δέ,particle,kwkutoi=s,κωκυτός,noun,e)panqi/zein,ἐπανθίζω,verb,no/mos,νόμος,noun,paia=na,Παιάν,proper,tou=,ὁ,article,qano/ntos,θνήσκω,verb,e)caudwme/nas,ἐξαυδάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i(/ete,ἵημι,verb,da/kru,δάκρυον,noun,kanaxe\s,καναχής,adjective,o)lo/menon,ὄλλυμι,verb,o)lome/nw|,ὄλλυμι,verb,despo/ta|,δεσπότης,adjective,pro\s,πρός,preposition,e)/ruma,ἔρυμα,noun,to/de,ὅδε,pronoun,kakw=n,κακός,adjective,kednw=n,κεδνός,adjective,t',τε,particle,a)po/tropon,ἀπότροπος,adjective,a)/gos,ἄγος,noun,a)peu/xeton,ἀπεύχετος,adjective,kexume/nwn,χέω,verb,xoa=n,χοή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klu/e,κλύω,verb,de/,δέ,particle,moi,ἐγώ,pronoun,klu/e,κλύω,verb,se/bas,σέβας,noun,w)=,ὦ,interjection,de/spot',δεσπότης,adjective,e)c,ἐκ,preposition,a)maura=s,ἀμαυρός,adjective,freno/s,φρήν,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o)tototototototoi=,,,i)/tw,εἶμι,verb,tis,τις,pronoun,dorusqenh\s,δορυσθενής,adjective,a)nh/r,ἀνήρ,noun,a)naluth\r,ἀναλυτήρ,noun,do/mwn,δόμος,noun,*skuqika/,Σκυθικός,adjective,t',τε,particle,e)n,ἐν,preposition,xeroi=n,χείρ,noun,pali/nton',παλίντονος,adjective,e)n,ἐν,preposition,e)/rgw|,ἔργον,noun,be/lh,βέλος,noun,'pipa/llwn,ἐπιπάλλω,verb,*)/arhs,Ἄρης,proper,sxe/dia/,σχέδιος,adjective,t',τε,particle,au)to/kwpa,αὐτόκωπος,adjective,nwmw=n,νωμάω,verb,ci/fh,ξίφος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/xei,ἔχω,verb,me\n,μέν,particle,h)/dh,ἤδη,adverb,gapo/tous,γάποτος,adjective,xoa\s,χοή,noun,path/r,πατήρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ne/ou,νέος,adjective,de\,δέ,particle,mu/qou,μῦθος,noun,tou=de,ὅδε,pronoun,koinwnh/sate,κοινωνέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le/gois,λέγω,verb,a)/n,ἄν,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o)rxei=tai,ὀρχέομαι,verb,de\,δέ,particle,kardi/a,καρδία,noun,fo/bw|,φόβος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(rw=,ὁράω,verb,tomai=on,τομαῖος,adjective,to/nde,ὅδε,pronoun,bo/struxon,βόστρυχος,noun,ta/fw|,τάφος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/nos,τίς,pronoun,pot',ποτέ,particle,a)ndro/s,ἀνήρ,noun,h)\,ἠέ,conjunction,baquzw/nou,βαθύζωνος,adjective,ko/rhs,κόρη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eu)cu/mbolon,εὐσύμβολος,adjective,to/d',ὅδε,pronoun,e)sti\,εἰμί,verb,panti\,πᾶς,adjective,doca/sai,δοξάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pw=s,πῶς,adverb,ou)=n,οὖν,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
palaia\,παλαιός,adjective,para\,παρά,preposition,newte/ras,νέος,adjective,ma/qw,μανθάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,e)/stin,εἰμί,verb,o(/stis,ὅστις,pronoun,plh\n,πλήν,preposition,e)mou=,ἐγώ,pronoun,kei/raito/,κείρω,verb,nin,νιν,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)xqroi\,ἐχθρός,adjective,ga\r,γάρ,particle,oi(=s,ὅς,pronoun,prosh=ke,προσήκω,verb,penqh=sai,πενθέω,verb,trixi/,θρίξ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,mh\n,μήν,particle,o(/d',ὅδε,pronoun,e)sti\,εἰμί,verb,ka/rt',κάρτα,adverb,i)dei=n,εἶδον,verb,o(mo/pteros,ὁμόπτερος,adjective,poi/ais,ποῖος,adjective,e)qei/rais,ἔθειρα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
