word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS
ei(/peto,ἕπομαι,verb,d',δέ,particle,*eu)ruti/wn,Εὐρυτίων,proper,te,τε,particle,kai\,καί,conjunction,a)lkh/eis,ἀλκήεις,adjective,*)erubw/ths,,,ui(=es,υἱός,noun,o(,ὁ,article,me\n,μέν,particle,*tele/ontos,Τελέων,proper,o(,ὁ,article,d',δέ,particle,*)/irou,Ἶρος,proper,*)aktori/dao,Ἀκτορίδης,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)/toi,ἤτοι,particle,o(,ὁ,article,me\n,μέν,particle,*tele/ontos,Τελέων,proper,e)ukleih\s,εὐκλεής,adverb,*)erubw/ths,,,*)/irou,Ἶρος,proper,d',δέ,particle,*eu)ruti/wn,Εὐρυτίων,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
su\n,σύν,preposition,kai\,καί,conjunction,tri/tos,τρίτος,adjective,h)=en,εἰμί,verb,*)oileu/s,Ὀϊλεύς,proper,e)/coxos,ἔξοχος,adjective,h)nore/hn,ἠνορέα,noun,kai\,καί,conjunction,e)pai/+cai,ἐπᾴσσω,verb,meto/pisqen,μετόπισθε,adverb,eu)=,εὖ,adverb,dedaw\s,δάω,verb,dh/|oisin,δάιος,adjective,o(/te,ὅτε,conjunction,kli/nwsi,κλίνω,verb,fa/laggas,φάλαγξ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)ta\r,ἀτάρ,particle,a)p',ἀπό,preposition,*eu)boi/hs,Εὔβοια,proper,*ka/nqos,Κάνθος,proper,ki/e,κίω,verb,to/n,ὁ,article,r(a,ἄρα,particle,*ka/nhqos,Κάνηθος,proper,pe/mpen,πέμπω,verb,*)abantia/dhs,Ἀβαντιάδης,proper,lelihme/non,λελίημαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,me\n,μέν,particle,e)/mellen,μέλλω,verb,nosth/sein,νοστέω,verb,*kh/rinqon,Κήρινθος,proper,u(po/tropos,ὑπότροπος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisa,,,ga\r,γάρ,particle,h)=en,εἰμί,verb,au)to\n,αὐτός,pronoun,o(mw=s,ὁμῶς,adverb,*mo/yon,Μόψος,proper,te,τε,particle,dah/mona,δαήμων,adjective,mantosuna/wn,μαντοσύνη,noun,plagxqe/ntas,πλάζω,verb,*libu/hs,Λιβύη,proper,e)ni\,ἐν,preposition,pei/rasi,πείρασις,noun,dh|wqh=nai,δηιόω,verb,w(s,ὡς,conjunction,ou)k,οὐ,adverb,a)nqrw/poisi,ἄνθρωπος,noun,kako\n,κακός,adjective,mh/kiston,μήκιστος,adjective,e)paurei=n,ἐπαυρέω,verb,o(ppo/te,ὁπότε,adverb,ka)kei/nous,ἐκεῖνος,pronoun,*libu/h|,Λιβύη,proper,e)/ni,ἐν,preposition,tarxu/santo,ταρχύω,verb,to/sson,τόσος,adjective,e(ka\s,ἑκάς,adjective,*ko/lxwn,Κόλχος,proper,o(/sson,ὅσος,adjective,te/,τε,particle,per,πέρ,particle,h)eli/oio,ἥλιος,noun,messhgu\s,μεσηγύ,adverb,du/sie/s,δύσις,adjective,te,τε,particle,kai\,καί,conjunction,a)ntolai\,ἀνατολή,adjective,ei)soro/wntai,εἰσοράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=|,ὁ,article,d',δέ,particle,a)/r',ἄρα,particle,e)pi\,ἐπί,preposition,*kluti/os,Κλυτίος,proper,te,τε,particle,kai\,καί,conjunction,*)/ifitos,Ἴφιτος,proper,h)gere/qonto,ἠγερέθομαι,verb,*oi)xali/hs,Οἰχαλία,proper,e)pi/ouroi,ἐπίουρος,noun,a)phne/os,ἀπηνής,adverb,*eu)ru/tou,Εὔρυτος,proper,ui(=es,υἱός,noun,*eu)ru/tou,Εὔρυτος,proper,w(=|,ὅς,pronoun,po/re,πόρω,verb,to/con,τόξον,noun,*(ekhbo/los,ἑκηβόλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)d',οὐδέ,particle,a)po/nhto,ἀπονέομαι,verb,dwti/nhs,δωτίνη,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)tw=|,αὐτός,pronoun,ga\r,γάρ,particle,e(kw\n,ἑκών,adjective,e)ri/dhne,ἐριδαίνω,verb,doth=ri,δοτήρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toi=si,ὁ,article,d',δέ,particle,e)p',ἐπί,preposition,*ai)aki/dai,Αἰακίδης,proper,meteki/aqon,μετακιάθω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,me\n,μέν,particle,a(/m',ἅμα,adverb,a)/mfw,ἄμφω,noun,ou)d',οὐδέ,particle,o(mo/qen,ὁμόθεν,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no/sfin,νόσφι,preposition,ga\r,γάρ,particle,a)leua/menoi,ἀλέομαι,verb,kate/nasqen,καταναίω,verb,*ai)gi/nhs,Αἴγινα,proper,o(/te,ὅτε,conjunction,*fw=kon,Φῶκος,proper,a)delfeo\n,ἀδελφός,adjective,e)cena/rican,ἐξεναρίζω,verb,a)fradi/h|,ἀφραδία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*telamw\n,Τελαμών,proper,me\n,μέν,particle,e)n,ἐν,preposition,*)atqi/di,Ἀτθίς,proper,na/ssato,ναίω,verb,nh/sw|,νῆσος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*phleu\s,Πηλεύς,proper,de\,δέ,particle,*fqi/h|,Φθῖος,proper,e)ni\,ἐν,preposition,dw/mata,δῶμα,noun,nai=e,ναίω,verb,liasqei/s,λιάζομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toi=s,ὁ,article,d',δέ,particle,e)pi\,ἐπί,preposition,*kekropi/hqen,,,a)rh/ios,ἄρειος,adjective,h)/luqe,ἔρχομαι,verb,*bou/ths,Βούτης,proper,pai=s,πᾶς,adjective,a)gaqou=,ἀγαθός,adjective,*tele/ontos,Τελέων,proper,e)ummeli/hs,ἐυμμελίης,adjective,te,τε,particle,*fa/lhros,Φάληρος,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)/alkwn,Ἄλκων,proper,min,μιν,pronoun,proe/hke,προίημι,verb,path\r,πατήρ,noun,e(o/s,ἑός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,me\n,μέν,particle,e)/t',ἔτι,adverb,a)/llous,ἄλλος,adjective,gh/raos,γῆρας,noun,ui(=as,υἱός,noun,e)/xen,ἔχω,verb,bio/toio/,βίοτος,noun,te,τε,particle,khdemonh=as,κηδεμονεύς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla/,ἀλλά,adverb,e(,ἕ,pronoun,thlu/geto/n,τηλύγετος,adjective,per,πέρ,particle,o(mw=s,ὁμῶς,adverb,kai\,καί,conjunction,mou=non,μόνος,adjective,e)o/nta,εἰμί,verb,pe/mpen,πέμπω,verb,i(/na,ἵνα,conjunction,qrase/essi,θράσις,noun,metapre/poi,μεταπρέπω,verb,h(rw/essin,ἥρως,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*qhse/a,Θησεύς,proper,d',δέ,particle,o(\s,ὅς,pronoun,peri\,περί,preposition,pa/ntas,πᾶς,adjective,*)erexqei/+das,,,e)ke/kasto,καίνυμαι,verb,*tainari/hn,Ταινάριος,proper,a)i/dhlos,ἀίδηλος,adjective,u(po\,ὑπό,preposition,xqo/na,χθών,noun,desmo\s,δεσμός,noun,e)/ruken,ἐρύκω,verb,*peiri/qw|,Πειρίθοος,proper,e(spo/menon,ἕπομαι,verb,koinh\n,κοινός,adjective,o(do/n,ὁδός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=,ἦ,adverb,te/,τε,particle,ken,ἄν,particle,a)/mfw,ἄμφω,noun,r(hi/teron,ῥᾴδιος,adjective,kama/toio,κάματος,noun,te/los,τέλος,noun,pa/ntessin,πᾶς,adjective,e)/qento,τίθημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*ti=fus,Τίφυς,proper,d',δέ,particle,*(agnia/dhs,,,*sifae/a,,,ka/llipe,καταλιμπάνω,verb,dh=mon,δῆμος,noun,*qespie/wn,Θεσπίευς,proper,e)sqlo\s,ἐσθλός,adjective,me\n,μέν,particle,o)rino/menon,ὀρίνω,verb,prodah=nai,προδαῆναι,verb,ku=m',κῦμα,noun,a(lo\s,ἅλς,adjective,eu)rei/hs,εὐρέιος,adjective,e)sqlo\s,ἐσθλός,adjective,d',δέ,particle,a)ne/moio,ἄνεμος,noun,que/llas,θύελλα,adjective,kai\,καί,conjunction,plo/on,πλόος,noun,h)eli/w|,ἥλιος,noun,te,τε,particle,kai\,καί,conjunction,a)ste/ri,ἀστήρ,noun,tekmh/rasqai,τεκμαίρομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)th/,αὐτός,pronoun,min,μιν,pronoun,*tritwni\s,Τριτωνίς,proper,a)risth/wn,ἀριστεύς,noun,e)s,εἰς,preposition,o(/milon,ὅμιλος,noun,w)=rsen,ὄρνυμι,verb,*)aqhnai/h,Ἀθήνη,proper,meta\,μετά,preposition,d',δέ,particle,h)/luqen,ἔρχομαι,verb,e)ldome/noisin,ἔλδομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)th\,αὐτός,pronoun,ga\r,γάρ,particle,kai\,καί,conjunction,nh=a,ναῦς,noun,qoh\n,θοός,adjective,ka/me,κάμνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
su\n,σύν,preposition,de/,δέ,particle,oi(,ὁ,article,*)/argos,Ἄργος,proper,teu=cen,τεύχω,verb,*)arestori/dhs,,,kei/nhs,ἐκεῖνος,pronoun,u(poqhmosu/nh|sin,ὑποθημοσύνη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=,ὁ,article,kai\,καί,conjunction,pasa/wn,πᾶς,adjective,proferesta/th,προφερής,adverb,e)/pleto,πέλω,verb,nhw=n,ναός,noun,o(/ssai,ὅσος,adjective,u(p',ὑπό,preposition,ei)resi/h|sin,εἰρεσία,noun,e)peirh/santo,πειράω,verb,qala/sshs,θάλασσα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*fli/as,Φλίης,proper,d',δέ,particle,au)=t',αὖτε,adverb,e)pi\,ἐπί,preposition,toi=sin,τίς,pronoun,*)araiqure/hqen,,,i(/kanen,ἱκάνω,verb,e)/nq',ἔνθα,adverb,a)fneio\s,ἀφνειός,adjective,e)/naie,ναίω,verb,*diwnu/soio,Διόνυσος,proper,e(/khti,ἕκητι,adverb,patro\s,πατήρ,noun,e(ou=,ἑός,adjective,phgh=|sin,πηγή,noun,e)fe/stios,ἐφέστιος,adjective,*)aswpoi=o,Ἀσωπός,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)argo/qen,Ἀργόθεν,adverb,au)=,αὖ,interjection,*talao\s,Ταλαός,proper,kai\,καί,conjunction,*)arh/ios,Ἄρης,proper,ui(=e,υἱός,noun,*bi/antos,Βίας,proper,h)/luqon,ἔρχομαι,verb,i)/fqimo/s,ἴφθιμος,adjective,te,τε,particle,*lew/dokos,,,ou(\s,ὅς,pronoun,te/ke,τίκτω,verb,*phrw\,Πηρώ,proper,*nhlhi/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th=s,ὁ,article,d',δέ,particle,a)mfi\,ἀμφί,preposition,du/hn,δύη,adjective,e)mo/ghse,μογέω,verb,barei=an,βαρύς,adjective,*ai)oli/dhs,Αἰολίδης,proper,staqmoi=sin,σταθμόν,noun,e)n,ἐν,preposition,*)ifi/kloio,Ἴφικλος,proper,*mela/mpous,Μελάμπους,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)de\,οὐδέ,particle,me\n,μέν,particle,ou)de\,οὐδέ,particle,bi/hn,βία,adjective,kratero/fronos,κρατερόφρων,adjective,*(hraklh=os,,,peuqo/meq',πεύθομαι,verb,*ai)soni/dao,,,lilaiome/nou,λιλαίομαι,verb,a)qeri/cai,ἀθερίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,e)pei\,ἐπεί,conjunction,a)/ie,ἀίω,verb,ba/cin,βάξις,noun,a)geirome/nwn,ἀγείρω,verb,h(rw/wn,ἥρως,noun,nei=on,νέος,adjective,a)p',ἀπό,preposition,*)arkadi/hs,Ἀρκαδία,proper,*lurkh/ion,,,*)/argos,Ἄργος,proper,a)mei/yas,ἀμείβω,verb,th\n,ὁ,article,o(do/n,ὁδός,adjective,h(=|,ὅς,pronoun,zwo\n,ζωός,adjective,fe/re,φέρω,verb,ka/prion,κάπριος,noun,o(/s,ὅς,pronoun,r(',ἄρα,particle,e)ni\,ἐν,preposition,bh/ssh|s,βῆσσα,noun,fe/rbeto,φέρβω,verb,*lampei/hs,,,*)eruma/nqion,Ἐρυμάνθιος,proper,a)\m,ἀνά,preposition,me/ga,μέγας,adverb,ti=fos,τῖφος,noun,to\n,ὁ,article,me\n,μέν,particle,e)ni\,ἐν,preposition,prw/th|si,πρότερος,adjective,*mukhnai/wn,Μυκηναῖος,proper,a)gorh=|sin,ἀγορά,noun,desmoi=s,δεσμός,noun,i)llo/menon,εἴλω,verb,mega/lwn,μέγας,adverb,a)peqh/kato,ἀποτίθημι,verb,nw/twn,νῶτον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)to\s,αὐτός,pronoun,d',δέ,particle,h(=|,ὅς,pronoun,i)o/thti,ἰότης,adjective,pare\k,παρέξ,preposition,no/on,νόος,adjective,*eu)rusqh=os,Εὐρυσθεύς,proper,w(rmh/qh,ὁρμάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
su\n,σύν,preposition,kai/,καί,conjunction,oi(,ὁ,article,*(/ulas,Ὕλη,proper,ki/en,κίω,verb,e)sqlo\s,ἐσθλός,adjective,o)pa/wn,ὀπάων,noun,prwqh/bhs,πρωθήβης,noun,i)w=n,ἰά,noun,te,τε,particle,foreu\s,φορεύς,noun,fu/lako/s,φύλαξ,noun,te,τε,particle,bioi=o,βιός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=|,ὁ,article,d',δέ,particle,e)pi\,ἐπί,preposition,dh\,δή,particle,qei/oio,θεῖος,adjective,ki/en,κίω,verb,*danaoi=o,Δαναός,proper,gene/qlh,γενέθλη,noun,*nau/plios,Ναύπλιος,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=,ἦ,adverb,ga\r,γάρ,particle,e)/hn,εἰμί,verb,*klutonh/ou,Κλυτόνηος,proper,*nauboli/dao,Ναυβολίδης,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*nau/bolos,Ναύβολος,proper,au)=,αὖ,interjection,*le/rnou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*le/rnon,,,ge,γε,particle,me\n,μέν,particle,i)/dmen,οἶδα,verb,e)o/nta,εἰμί,verb,*proi/tou,Προῖτος,proper,*nauplia/dao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*poseida/wni,Ποσειδεών,proper,de\,δέ,particle,kou/rh,κόρη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pri/n,πρίν,adverb,pot',ποτός,adjective,*)amumw/nh,Ἀμυμώνη,proper,*danai\+s,,,te/ken,τίκτω,verb,eu)nhqei=sa,εὐνάω,verb,*nau/plion,Ναύπλιος,proper,o(\s,ὅς,pronoun,peri\,περί,preposition,pa/ntas,πᾶς,adjective,e)kai/nuto,καίνυμαι,verb,nautili/h|sin,ναυτιλία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)/idmwn,Ἴδμων,proper,d',δέ,particle,u(sta/tios,ὑστάτιος,adjective,meteki/aqen,μετακιάθω,verb,o(/ssoi,ὅσος,adjective,e)/naion,ναίω,verb,*)/argos,Ἄργος,proper,e)pei\,ἐπεί,conjunction,dedaw\s,δάω,verb,to\n,ὁ,article,e(o\n,ἑός,adjective,mo/ron,μόρον,noun,oi)wnoi=sin,οἰωνός,noun,h)/ie,ἀίω,verb,mh/,μή,conjunction,oi(,ὁ,article,dh=mos,δῆμος,noun,e)uklei/hs,εὔκλεια,noun,a)ga/saito,ἄγαμαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
