word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS
ku/rio/s,κῦρος,noun,ei)mi,εἰμί,verb,qroei=n,θροέω,verb,o(/dion,ὅδιος,adjective,kra/tos,κράτος,noun,ai)/sion,αἴσιος,adjective,a)ndrw=n,ἀνήρ,noun,e)ktele/wn,ἐκτελής,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/ti,ἔτι,adverb,ga\r,γάρ,particle,qeo/qen,θεόθεν,adverb,katapneu/ei,καταπονεύω,verb,peiqw\,πειθός,adjective,molpa=n,μολπή,noun,a)lka\n,ἀλκή,noun,su/mfutos,σύμφυτος,adjective,ai)w/n,αἰών,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/pws,ὅπως,conjunction,*)axaiw=n,Ἀχαία,proper,di/qronon,δίθρονος,adjective,kra/tos,κράτος,noun,*(ella/dos,Ἑλλάς,proper,h(/bas,ἥβη,noun,cu/mfrona,σύμφρων,noun,taga/n,ταγή,noun,pe/mpei,πέμπω,verb,su\n,σύν,preposition,dori\,δόρυ,noun,kai\,καί,conjunction,xeri\,χείρ,noun,pra/ktori,πράκτωρ,noun,qou/rios,θούριος,adjective,o)/rnis,ὄρνις,noun,*teukri/d',Τευκρίς,proper,e)p',ἐπί,preposition,ai)=an,αἶα,noun,oi)wnw=n,οἰωνός,noun,basileu\s,βασιλεύς,noun,basileu=si,βασιλεύς,noun,new=n,ναός,noun,o(,ὁ,article,kelaino/s,κελαινός,adjective,o(/,ὅς,pronoun,t',τε,particle,e)co/pin,ἐξόπιν,adverb,a)rga=s,ἀργός,adjective,fane/ntes,φαίνω,verb,i)/ktar,ἴκταρ,adverb,mela/qrwn,μέλαθρον,noun,xero\s,χείρ,noun,e)k,ἐκ,preposition,doripa/ltou,δορίπαλτος,adjective,pampre/ptois,πάμπρεπτος,adjective,e)n,ἐν,preposition,e(/draisin,ἕδρα,noun,bosko/menoi,βόσκω,verb,lagi/nan,λάγινος,adjective,e)riku/mona,ἐρικύμων,adjective,fe/rmati,φέρμα,noun,ge/nnan,γέννας,noun,blabe/nta,βλάπτω,verb,loisqi/wn,λοίσθιος,adjective,dro/mwn,δρόμος,noun,,,,,,,,,,,,
ai)/linon,αἴλινον,noun,ai)/linon,αἴλινον,noun,ei)pe/,εἶπον,verb,to\,ὁ,article,d',δέ,particle,eu)=,εὖ,adverb,nika/tw,νικάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kedno\s,κεδνός,adjective,de\,δέ,particle,strato/mantis,στρατόμαντις,noun,i)dw\n,εἶδον,verb,du/o,δύο,adjective,lh/masi,λῆμα,noun,dissou\s,δισσός,adjective,*)atrei/+das,,,maxi/mous,μάχιμος,adjective,e)da/h,δάω,verb,lagodai/tas,λαγοδαίτης,noun,pompou/s,πομπός,noun,t',τε,particle,a)rxa/s,ἀρχή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(/tw,οὕτως,adverb,d',δέ,particle,ei)=pe,εἶπον,verb,tera/|zwn,τεράζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xro/nw|,χρόνος,noun,me\n,μέν,particle,a)grei=,ἀγρέω,verb,*pria/mou,Πρίαμος,proper,po/lin,πόλις,adjective,a(/de,ἁνδάνω,verb,ke/leuqos,κέλευθος,noun,pa/nta,πᾶς,adjective,de\,δέ,particle,pu/rgwn,πύργος,noun,kth/nh,κτῆνος,noun,pro/sqe,πρόσθεν,adverb,ta\,ὁ,article,dhmioplhqh=,δημιοπληθής,adjective,*moi=r',Μοῖρα,proper,a)lapa/cei,ἀλαπάζω,verb,pro\s,πρός,preposition,to\,ὁ,article,bi/aion,βίαιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi)=on,οἶος,adjective,mh/,μή,conjunction,tis,τις,pronoun,a)/ga,ἄγη,noun,qeo/qen,θεόθεν,adverb,knefa/sh|,κνεφάζω,verb,protupe\n,προτύπτω,verb,sto/mion,στόμιον,noun,me/ga,μέγας,adverb,*troi/as,Τροία,proper,stratwqe/noi)/ktw|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ga\r,γάρ,particle,e)pi/fqonos,ἐπίφθονος,adjective,*)/artemis,Ἄρτεμις,proper,a(gna\,ἁγνός,adjective,ptanoi=sin,πτηνός,adjective,kusi\,κύων,noun,patro\s,πατήρ,noun,au)to/tokon,αὐτότοκος,adjective,pro\,πρό,preposition,lo/xou,λόχος,noun,mogera\n,μογερός,adjective,pta/ka,πτάξ,adjective,quome/noisin,θύω,verb,stugei=,στυγέω,verb,de\,δέ,particle,dei=pnon,δεῖπνον,noun,ai)etw=n,ἀετός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai)/linon,αἴλινον,noun,ai)/linon,αἴλινον,noun,ei)pe/,εἶπον,verb,to\,ὁ,article,d',δέ,particle,eu)=,εὖ,adverb,nika/tw,νικάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to/son,τόσος,adjective,per,πέρ,particle,eu)/frwn,εὔφρων,adjective,kala/,καλός,noun,dro/soisi,,,leptoi=s,λεπτός,adjective,malerw=n,μαλερός,adjective,leo/ntwn,λέων,noun,pa/ntwn,πᾶς,adjective,t',τε,particle,a)grono/mwn,ἀγρόνομος,adjective,filoma/stois,φιλόμαστος,adjective,qhrw=n,θήρ,noun,o)brika/loisi,ὀβρίκαλα,noun,terpna/,τερπνός,adjective,tou/twn,οὗτος,pronoun,ai)/nei,αἰνέω,verb,cu/mbola,σύμβολον,noun,kra=nai,κραίνω,verb,decia\,δεξιός,adjective,me/n,μέν,particle,kata/momfa,κατάμομφος,adjective,de\,δέ,particle,fa/smata,φάσμα,adjective,i)h/ion,ἰήιος,adjective,de\,δέ,particle,kale/w,καλέω,verb,*paia=na,Παιάν,proper,mh/,μή,conjunction,tinas,τις,pronoun,a)ntipno/ous,ἀντίπνοος,adjective,*danaoi=s,Δαναός,proper,xroni/as,χρόνιος,adjective,e)xenh=|das,ἐχενηίς,noun,a)ploi/as,ἄπλοια,noun,teu/ch|,τεύχω,verb,speudome/na,σπεύδω,verb,qusi/an,θυσία,noun,e(te/ran,ἕτερος,adjective,a)/nomo/n,ἄνομος,adjective,tin',τις,pronoun,a)/daiton,ἄδαιτος,adjective,neike/wn,νείκη,noun,te/ktona,τέκτων,adjective,su/mfuton,σύμφυτος,adjective,ou),οὐ,adverb,deish/nora,δεισήνωρ,noun,,,,,,,,,
mi/mnei,μίμνω,verb,ga\r,γάρ,particle,fobera\,φοβερός,adjective,pali/nortos,παλίνορτος,adjective,oi)kono/mos,οἰκονόμος,noun,doli/a,δολία,noun,mna/mwn,μνήμων,noun,mh=nis,μῆνις,noun,tekno/poinos,τεκνόποινος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toia/de,τοιόσδε,adjective,*ka/lxas,Κάλχας,proper,cu\n,σύν,preposition,mega/lois,μέγας,adverb,a)gaqoi=s,ἀγαθός,adjective,a)pe/klagcen,ἀποκλάζω,verb,mo/rsim',μόρσιμος,adjective,a)p',ἀπό,preposition,o)rni/qwn,ὄρνις,noun,o(di/wn,ὅδιος,adjective,oi)/kois,οἶκος,noun,basilei/ois,βασίλειος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toi=s,ὁ,article,d',δέ,particle,o(mo/fwnon,ὁμόφωνος,adjective,ai)/linon,αἴλινον,noun,ai)/linon,αἴλινον,noun,ei)pe/,εἶπον,verb,to\,ὁ,article,d',δέ,particle,eu)=,εὖ,adverb,nika/tw,νικάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*zeu/s,Ζεύς,proper,o(/stis,ὅστις,pronoun,pot',ποτέ,particle,e)sti/n,εἰμί,verb,ei),εἰ,conjunction,to/d',ὅδε,pronoun,au)tw=|,αὐτός,pronoun,fi/lon,φίλος,adjective,keklhme/nw|,καλέω,verb,tou=to/,οὗτος,pronoun,nin,νιν,pronoun,prosenne/pw,προσεννέπω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,e)/xw,ἔχω,verb,proseika/sai,προσεικάζω,verb,pa/nt',πᾶς,adjective,e)pistaqmw/menos,ἐπισταθμάομαι,verb,plh\n,πλήν,preposition,*dio/s,Ζεύς,proper,ei),εἰ,conjunction,to\,ὁ,article,ma/tan,μάτην,adverb,a)po\,ἀπό,preposition,fronti/dos,φροντίς,noun,a)/xqos,ἄχθος,noun,xrh\,χρή,verb,balei=n,βάλλω,verb,e)thtu/mws,ἐτήτυμος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)d',οὐδέ,particle,o(/stis,ὅστις,pronoun,pa/roiqen,πάροιθε,preposition,h)=n,εἰμί,verb,me/gas,μέγας,adverb,pamma/xw|,πάμμαχος,adjective,qra/sei,θράσις,noun,bru/wn,βρύω,verb,ou)de\,οὐδέ,particle,le/cetai,λέγω,verb,pri\n,πρίν,adverb,w)/n,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(\s,ὅς,pronoun,d',δέ,particle,e)/peit',ἔπειτα,adverb,e)/fu,φύω,verb,triakth=ros,τριακτήρ,noun,oi)/xetai,οἴχομαι,verb,tuxw/n,τυγχάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*zh=na,Ζεύς,proper,de/,δέ,particle,tis,τις,pronoun,profro/nws,πρόφρων,adverb,e)pini/kia,ἐπινίκιος,adjective,kla/zwn,κλάζω,verb,teu/cetai,τεύχω,verb,frenw=n,φρήν,noun,to\,ὁ,article,pa=n,πᾶς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,fronei=n,φρονέω,verb,brotou\s,βροτός,noun,o(dw/santa,ὁδόω,verb,to\n,ὁ,article,pa/qei,πάθος,adjective,ma/qos,μάθος,adjective,qe/nta,τίθημι,verb,kuri/ws,κυρίως,adverb,e)/xein,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sta/zei,στάζω,verb,d',δέ,particle,e)/n,ἐν,preposition,q',τε,particle,u(/pnw|,ὕπνον,noun,pro\,πρό,preposition,kardi/as,καρδία,noun,mnhsiph/mwn,μνησιπήμων,adjective,po/nos,πόνος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,par',παρά,preposition,a)/kontas,ἄκων,noun,h)=lqe,ἔρχομαι,verb,swfronei=n,σωφρονέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
daimo/nwn,δαίμων,adjective,de/,δέ,particle,pou,πού,adverb,xa/ris,χάρις,noun,bi/aios,βίαιος,adjective,se/lma,σέλμα,noun,semno\n,σεμνός,adjective,h(me/nwn,ἧμαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,to/q',τόθι,adverb,h(gemw\n,ἡγεμών,noun,o(,ὁ,article,pre/sbus,πρέσβυς,noun,new=n,ναός,noun,*)axaiikw=n,Ἀχαιικός,adjective,ma/ntin,μάντις,noun,ou)/tina,οὔτις,pronoun,ye/gwn,ψέγω,verb,e)mpai/ois,ἔμπαιος,adjective,tu/xaisi,τύχη,noun,sumpne/wn,συμπνέω,verb,eu)=t',εὖτε,conjunction,a)ploi/a|,ἄπλοια,noun,kenaggei=,κεναγγής,adjective,baru/nont',βαρύνω,verb,*)axaiiko\s,Ἀχαιικός,adjective,lew/s,λαός,noun,*xalki/dos,Χαλκίς,proper,pe/ran,πέραν,adverb,e)/xwn,ἔχω,verb,palirro/xqois,παλίρροχθος,adjective,e)n,ἐν,preposition,*au)li/dos,Αὐλίς,proper,to/pois,τόπος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pnoai\,πνοή,noun,d',δέ,particle,a)po\,ἀπό,preposition,*strumo/nos,Στρυμών,proper,molou=sai,βλώσκω,verb,kako/sxoloi,κακόσχολος,adjective,nh/stides,νῆστις,noun,du/sormoi,δύσορμος,adjective,brotw=n,βροτός,noun,a)/lai,ἄλη,noun,naw=n,ναός,noun,te,τε,particle,kai\,καί,conjunction,peisma/twn,πεῖσμα,noun,a)feidei=s,ἀφειδέω,verb,palimmh/kh,παλιμμήκης,adjective,xro/non,χρόνος,noun,tiqei=sai,τίθημι,verb,tri/bw|,τρίβος,noun,kate/cainon,καταξαίνω,verb,a)/nqos,ἄνθος,adjective,*)argei/wn,Ἀργᾶς,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pei\,ἐπεί,conjunction,de\,δέ,particle,kai\,καί,conjunction,pikrou=,πικρός,adjective,xei/matos,χεῖμα,noun,a)/llo,ἄλλος,adjective,mh=xar,μῆχαρ,noun,briqu/teron,βριθύς,adjective,pro/moisin,πρόμος,noun,ma/ntis,μάντις,noun,e)/klagcen,κλάζω,verb,profe/rwn,προφέρω,verb,*)/artemin,Ἄρτεμις,proper,w(/ste,ὥστε,conjunction,xqo/na,χθών,noun,ba/ktrois,βάκτρον,noun,e)pikrou/santas,ἐπικρούω,verb,*)atrei/das,Ἀτρείδης,proper,da/kru,δάκρυον,noun,mh\,μή,conjunction,katasxei=n,κατασχάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/nac,ἄναξ,noun,d',δέ,particle,o(,ὁ,article,pre/sbus,πρέσβυς,noun,to/t',τότε,adverb,ei)=pe,εἶπον,verb,fwnw=n,φωνή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barei=a,βαρύς,adjective,me\n,μέν,particle,kh\r,κήρ,noun,to\,ὁ,article,mh\,μή,conjunction,piqe/sqai,πείθω,verb,barei=a,βαρύς,adjective,d',δέ,particle,ei),εἰ,conjunction,te/knon,τέκνον,noun,dai/+cw,δαίζω,verb,do/mwn,δόμος,noun,a)/galma,ἄγαλμα,noun,miai/nwn,μιαίνω,verb,parqenosfa/goisin,παρθενόσφαγος,adjective,r(ei/qrois,ῥεῖθρον,noun,patrw/|ous,πατρῷος,adjective,xe/ras,χείρ,noun,pe/las,πέλας,adverb,bwmou=,βωμός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,tw=nd',ὅδε,pronoun,a)/neu,ἄνευ,preposition,kakw=n,κακός,adjective,pw=s,πῶς,adverb,lipo/naus,λιπόναυς,noun,ge/nwmai,γίγνομαι,verb,cummaxi/as,συμμαχία,noun,a(martw/n,ἁμαρτάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pausane/mou,παυσάνεμος,adjective,ga\r,γάρ,particle,qusi/as,θυσία,noun,parqeni/ou,παρθένιος,adjective,q',τε,particle,ai(/matos,αἷμα,noun,o)rga=|,ὀργάω,verb,perio/rgws,περιόργως,adverb,e)piqumei=n,ἐπιθυμέω,verb,qe/mis,θέμις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eu)=,εὖ,adverb,ga\r,γάρ,particle,ei)/h,ἀίω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pei\,ἐπεί,conjunction,d',δέ,particle,a)na/gkas,ἀνάγκη,noun,e)/du,δύω,verb,le/padnon,λέπαδνον,noun,freno\s,φρήν,noun,pne/wn,πνέω,verb,dussebh=,δυσσεβής,adverb,tropai/an,τροπαία,noun,a)/nagnon,ἄναγνος,adjective,a)ni/eron,ἀνίερος,adjective,to/qen,τόθεν,adverb,to\,ὁ,article,panto/tolmon,παντότολμος,adjective,fronei=n,φρονέω,verb,mete/gnw,μεταγιγνώσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brotou\s,βροτός,noun,qrasu/nei,θρασύνω,verb,ga\r,γάρ,particle,ai)sxro/mhtis,αἰσχρόμητις,noun,ta/laina,τάλας,adjective,parakopa\,παρακοπή,noun,prwtoph/mwn,πρωτοπήμων,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/tla,τλάω,verb,d',δέ,particle,ou)=n,οὖν,particle,quth\r,θυτήρ,noun,gene/sqai,γίγνομαι,verb,qugatro/s,θυγάτηρ,adjective,gunaikopoi/nwn,γυναικόποινος,adjective,pole/mwn,πόλεμος,noun,a)rwga\n,ἀρωγή,adjective,kai\,καί,conjunction,prote/leia,προτέλειος,adjective,naw=n,ναός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lita\s,λιτή,noun,de\,δέ,particle,kai\,καί,conjunction,klhdo/nas,κληδών,noun,patrw/|ous,πατρῷος,adjective,par',παρά,preposition,ou)de\n,οὐδείς,pronoun,ai)w=,αἰών,noun,te,τε,particle,parqe/neion,παρθένειος,adjective,e)/qento,τίθημι,verb,filo/maxoi,φιλόμαχος,adjective,brabh=s,βραβεύς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fra/sen,φράζω,verb,d',δέ,particle,a)o/zois,ἄοζος,noun,path\r,πατήρ,noun,met',μετά,preposition,eu)xa\n,εὐχή,noun,di/kan,δίκη,adjective,ximai/ras,χίμαιρα,noun,u(/perqe,ὕπερθεν,preposition,bwmou=,βωμός,noun,pe/ploisi,πέπλος,noun,peripeth=,περιπετής,adverb,panti\,πᾶς,adjective,qumw=|,θυμός,noun,pronwph=,προνωπής,adjective,labei=n,λαμβάνω,verb,a)e/rdhn,ἀέρδην,adverb,sto/mato/s,στόμα,noun,te,τε,particle,kalliprw/|rou,καλλίπρῳρος,adjective,fulaka=|,φυλακή,noun,katasxei=n,κατασχάω,verb,fqo/ggon,φθόγγος,noun,a)rai=on,ἀραῖος,adjective,oi)/kois,οἶκος,noun,bi/a|,βία,adjective,xalinw=n,χαλινός,noun,t',τε,particle,a)nau/dw|,ἄναυδος,adjective,me/nei,μένω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
