word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS
kai\,καί,conjunction,mh\n,μήν,particle,ta/,τίς,pronoun,g',γε,particle,a)/ll',ἄλλος,adjective,u(mi=n,σύ,pronoun,o(rw=,ὁράω,verb,pepragme/na,πράσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*lakwnika\s,Λακωνικός,adjective,ga\r,γάρ,particle,e)/xete,ἔχω,verb,kai\,καί,conjunction,bakthri/as,βακτηρία,noun,kai\,καί,conjunction,qai)ma/tia,ἱμάτιον,adjective,ta)ndrei=a,ἀνδρεῖα,noun,kaqa/per,καθά,adverb,ei)/pomen,εἶπον,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/gwge/,ἐγώ,pronoun,toi,σύ,pronoun,to\,ὁ,article,sku/talon,σκύταλον,noun,e)chnegka/mhn,ἐκφέρω,verb,to\,ὁ,article,tou=,ὁ,article,*lami/ou,Λαμίης,proper,touti\,οὗτος,pronoun,kaqeu/dontos,καθεύδω,verb,la/qra|,λάθρῃ,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=t',οὗτος,pronoun,e)/st',εἰμί,verb,e)kei/nwn,ἐκεῖνος,pronoun,tw=n,ὁ,article,skuta/lwn,σκύταλον,noun,w(=n,ὅς,pronoun,pe/rdetai,πέρδομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nh\,νή,preposition,to\n,ὁ,article,*di/a,Δίη,proper,to\n,ὁ,article,swth=r',σωτήρ,noun,e)pith/deio/s,ἐπιτήδειος,adjective,g',γε,particle,a)\n,ἄν,particle,h)=n,εἰμί,verb,th\n,ὁ,article,tou=,ὁ,article,pano/ptou,πανόπτης,noun,difqe/ran,διφθέρα,noun,e)nhmme/nos,ἐνάπτω,verb,ei)/per,εἴπερ,conjunction,tis,τις,pronoun,a)/llos,ἄλλος,adjective,boukolei=n,βουκολέω,verb,to\,ὁ,article,dh/mion,δήμιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,a)/geq',ἄγε,adverb,o(/pws,ὅπως,conjunction,kai\,καί,conjunction,ta)pi\,ἐπί,preposition,tou/tois,οὗτος,pronoun,dra/somen,δράω,verb,e(/ws,ἕως,conjunction,e)/t',ἔτι,adverb,e)sti\n,εἰμί,verb,a)/stra,ἄστρον,noun,kata\,κατά,preposition,to\n,ὁ,article,ou)rano/n,οὐρανός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(kklhsi/a,,,d',δέ,particle,ei)s,εἰς,preposition,h(\n,ὅς,pronoun,pareskeua/smeqa,παρασκευάζω,verb,h(mei=s,ἐγώ,pronoun,badi/zein,βαδίζω,verb,e)c,ἐκ,preposition,e(/w,ἠώς,noun,genh/setai,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nh\,νή,preposition,to\n,ὁ,article,*di/',Δίη,proper,w(/ste,ὥστε,conjunction,dei=,δέομαι,verb,se,σύ,pronoun,katalabei=n,καταλαμβάνω,verb,e(/dras,ἕδρα,noun,u(po\,ὑπό,preposition,tw=|,ὁ,article,li/qw|,λίθος,adjective,tw=n,ὁ,article,pruta/newn,πρύτανις,adjective,katantikru/,καταντικρύ,preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tauti/,οὗτος,pronoun,ge/,γε,particle,toi,σύ,pronoun,nh\,νή,preposition,to\n,ὁ,article,*di/',Δίη,proper,e)fero/mhn,φέρω,verb,i(/na,ἵνα,conjunction,plhroume/nhs,πληρόω,verb,cai/noimi,ξαίνω,verb,th=s,ὁ,article,e)kklhsi/as,ἐκκλησία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plhroume/nhs,πληρόω,verb,ta/laina,τάλας,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nh\,νή,preposition,th\n,ὁ,article,*)/artemin,Ἄρτεμις,proper,e)/gwge,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,ga\r,γάρ,particle,a)\n,ἄν,particle,xei=ron,χείρων,adverb,a)krow/|mhn,ἀκροάομαι,verb,a)/ra,ἄρος,adjective,cai/nousa,ξαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gumna\,γυμνάς,adjective,d',δέ,particle,e)sti/,εἰμί,verb,mou,ἐγώ,pronoun,ta\,ὁ,article,paidi/a,παιδία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)dou/,ἰδού,adverb,ge/,γε,particle,se,σύ,pronoun,cai/nousan,ξαίνω,verb,h(\n,ὅς,pronoun,tou=,ὁ,article,sw/matos,σῶμα,adjective,ou)de\n,οὐδείς,pronoun,parafh=nai,παράπτω,verb,toi=s,ὁ,article,kaqhme/nois,κάθημαι,verb,e)/dei,δέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)kou=n,οὐκοῦν,adverb,kala/,καλός,noun,g',γε,particle,a)\n,ἄν,particle,pa/qoimen,πάσχω,verb,ei),εἰ,conjunction,plh/rhs,πλήρης,adverb,tu/xoi,τυγχάνω,verb,o(,ὁ,article,dh=mos,δῆμος,noun,w)\n,εἰμί,verb,ka)/peiq',ἔπειτα,adverb,u(perbai/nousa/,ὑπερβαίνω,verb,tis,τις,pronoun,a)naballome/nh,ἀναβάλλω,verb,dei/ceie,δείκνυμι,verb,to\n,ὁ,article,*formi/sion,Φορμίσιος,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\n,ἐάν,conjunction,d',δέ,particle,e)gkaqezw/mesqa,ἐγκαθέζομαι,verb,pro/terai,πρότερος,adjective,lh/somen,λανθάνω,verb,custeila/menai,συστέλλω,verb,qai)ma/tia,ἱμάτιον,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,pw/gwna/,πώγων,noun,te,τε,particle,o(/tan,ὅταν,conjunction,kaqw=men,καθίημι,verb,o(\n,ὅς,pronoun,peridhso/mesq',περιδέω,verb,e)kei=,ἐκεῖ,adverb,ti/s,τίς,pronoun,ou)k,οὐ,adverb,a)\n,ἄν,particle,h(ma=s,ἐγώ,pronoun,a)/ndras,ἀνήρ,noun,h(gh/saiq',ἡγέομαι,verb,o(rw=n,ὁράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)agu/rrios,Ἀγύρριος,proper,gou=n,γοῦν,particle,to\n,ὁ,article,*prono/mou,Πρόνομος,proper,pw/gwn',πώγων,noun,e)/xwn,ἔχω,verb,le/lhqe,λανθάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/toi,καίτοι,particle,pro/teron,πρότερος,adjective,h)=n,εἰμί,verb,ou(=tos,οὗτος,pronoun,gunh/,γυνή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuni\,νυνί,adverb,d',δέ,particle,o(ra=|s,ὁράω,verb,pra/ttei,πράσσω,verb,ta\,ὁ,article,me/gist',μέγας,adverb,e)n,ἐν,preposition,th=|,ὁ,article,po/lei,πόλις,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou/tou,οὗτος,pronoun,ge,γε,particle,toi/nun,τοίνυν,particle,th\n,ὁ,article,e)piou=san,ἔπειμι,verb,h(me/ran,ἡμέρα,noun,to/lmhma,τόλμημα,noun,tolmw=men,τολμάω,verb,tosou=ton,τοσοῦτος,adjective,ou(/neka,οὕνεκα,conjunction,h)/n,ἐάν,conjunction,pws,πως,particle,paralabei=n,παραλαμβάνω,verb,th=s,ὁ,article,po/lews,πόλις,adjective,ta\,ὁ,article,pra/gmata,πρᾶγμα,noun,dunw/meq',δύναμαι,verb,w(/st',ὥστε,conjunction,a)gaqo/n,ἀγαθός,adjective,ti,τις,pronoun,pra=cai,πράσσω,verb,th\n,ὁ,article,po/lin,πόλις,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nu=n,νῦν,adverb,me\n,μέν,particle,ga\r,γάρ,particle,ou)/te,οὔτε,adverb,qe/omen,θέω,verb,ou)/t',οὔτε,adverb,e)lau/nomen,ἐλαύνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,pw=s,πῶς,adverb,gunaikw=n,γυνή,noun,qhlu/frwn,θηλύφρων,adjective,cunousi/a,συνουσία,noun,dhmhgorh/sei,δημηγορέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polu\,πολύς,adjective,me\n,μέν,particle,ou)=n,οὖν,particle,a)/rista/,ἄριστος,adjective,pou,πού,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le/gousi,λέγω,verb,ga\r,γάρ,particle,kai\,καί,conjunction,tw=n,ὁ,article,neani/skwn,νεάνισκος,noun,o(/soi,ὅσος,adjective,plei=sta,πλεῖστος,adjective,spodou=ntai,σποδέω,verb,deinota/tous,δεινός,adjective,ei)=nai,εἰμί,verb,le/gein,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(mi=n,ἐγώ,pronoun,d',δέ,particle,u(pa/rxei,ὑπάρχω,verb,tou=to,οὗτος,pronoun,kata\,κατά,preposition,tu/xhn,τύχη,noun,tina/,τις,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,oi)=da,οἶδα,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deino\n,δεινός,adjective,d',δέ,particle,e)sti\n,εἰμί,verb,h(,ὁ,article,mh\,μή,conjunction,'mpeiri/a,ἐμπειρία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)kou=n,οὐκοῦν,adverb,e)pi/thdes,ἐπίτηδες,adverb,cunele/ghmen,συλλέγω,verb,e)nqa/de,ἐνθάδε,adverb,o(/pws,ὅπως,conjunction,promeleth/swmen,προμελετάω,verb,a(kei=,ἐκεῖ,adverb,dei=,δέομαι,verb,le/gein,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,a)\n,ἄν,particle,fqa/nois,φθάνω,verb,to\,ὁ,article,ge/neion,γένειον,noun,a)\n,ἄν,particle,peridoume/nh,περιδέω,verb,a)/llai,ἄλλος,adjective,q',τε,particle,o(/sai,ὅσος,adjective,lalei=n,λαλέω,verb,memeleth/kasi/,μελετάω,verb,pou,πού,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/s,τίς,pronoun,d',δέ,particle,w)=,ὦ,interjection,me/l',μέλη,noun,h(mw=n,ἐγώ,pronoun,ou),οὐ,adverb,lalei=n,λαλέω,verb,e)pi/statai,ἐφίστημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)/qi,εἶμι,verb,dh\,δή,particle,su\,σύ,pronoun,peridou=,περιδέω,verb,kai\,καί,conjunction,taxe/ws,ταχέως,adverb,a)nh\r,ἀνήρ,noun,genou=,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,de\,δέ,particle,qei=sa,τίθημι,verb,tou\s,ὁ,article,stefa/nous,στέφανος,noun,peridh/somai,περιδέω,verb,kau)th\,αὐτός,pronoun,meq',μετά,preposition,u(mw=n,σύ,pronoun,h)/n,ἐάν,conjunction,ti/,τίς,pronoun,moi,ἐγώ,pronoun,do/ch|,δόξα,noun,le/gein,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deu=r',δεῦρο,adverb,w)=,ὦ,interjection,glukuta/th,γλυκύς,adjective,*pracago/ra,Πραξαγόρη,proper,ske/yai,σκέπτομαι,verb,ta/lan,τάλας,adjective,w(s,ὡς,conjunction,kai\,καί,conjunction,katage/laston,καταγέλαστος,adjective,to\,ὁ,article,pra=gma,πρᾶγμα,noun,fai/netai,φαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pw=s,πῶς,adverb,katage/laston,καταγέλαστος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(/sper,ὥσπερ,adverb,ei)/,εἰ,conjunction,tis,τις,pronoun,shpi/ais,σηπία,noun,pw/gwna,πώγων,noun,peridh/seien,περιδέω,verb,e)staqeume/nais,σταθεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,peristi/arxos,περιστίαρχος,noun,perife/rein,περιφέρω,verb,xrh\,χρή,verb,th\n,ὁ,article,galh=n,γαλέη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa/rit',πάρειμι,verb,e)s,εἰς,preposition,to\,ὁ,article,pro/sqen,πρόσθεν,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)ari/frades,Ἀριφράδης,proper,pau=sai,παύω,verb,lalw=n,λαλάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka/qize,καθίζω,verb,pariw/n,πάρειμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/s,τίς,pronoun,a)goreu/ein,ἀγορεύω,verb,bou/letai,βούλομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peri/qou,περιτίθημι,verb,dh\,δή,particle,to\n,ὁ,article,ste/fanon,στέφανος,noun,tu/xa)gaqh=|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le/gois,λέγω,verb,a)/n,ἄν,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)=ta,εἶτα,adverb,pri\n,πρίν,adverb,piei=n,πίνω,verb,le/gw,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)dou\,ἰδού,adverb,piei=n,πίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,ga\r,γάρ,particle,w)=,ὦ,interjection,me/l',μέλη,noun,e)stefanwsa/mhn,στεφανόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/piq',ἄπειμι,verb,e)kpodw/n,ἐκποδών,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toiau=t',τοιοῦτος,adjective,a)\n,ἄν,particle,h(ma=s,ἐγώ,pronoun,h)rga/sw,ἐργάζομαι,verb,ka)kei=,ἐκεῖ,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,d',δέ,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,pi/nousi,πίνω,verb,ka)n,ἐν,preposition,th)kklhsi/a|,ἐκκλησία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)dou/,ἰδού,adverb,ge,γε,particle,soi\,σύ,pronoun,pi/nousi,πίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nh\,νή,preposition,th\n,ὁ,article,*)/artemin,Ἄρτεμις,proper,kai\,καί,conjunction,tau=ta,οὗτος,pronoun,g',γε,particle,eu)/zwron,εὔζωρος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\,ὁ,article,gou=n,γοῦν,particle,bouleu/mata,βούλευμα,noun,au)tw=n,αὐτός,pronoun,o(/s',ὅσος,adjective,a)\n,ἄν,particle,pra/cwsin,πράσσω,verb,e)nqumoume/nois,ἐνθυμέομαι,verb,w(/sper,ὥσπερ,adverb,mequo/ntwn,μεθύω,verb,e)sti\,εἰμί,verb,parapeplhgme/na,παραπλήσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,nh\,νή,preposition,*di/a,Δίη,proper,spe/ndousi/,σπένδω,verb,g',γε,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\,ἠέ,conjunction,ti/nos,τίς,pronoun,xa/rin,χάρις,noun,tosau=t',τοσοῦτος,adjective,a)\n,ἄν,particle,hu)/xont',εὔχομαι,verb,ei)/per,εἴπερ,conjunction,oi)=nos,οἶνος,noun,mh\,μή,conjunction,parh=n,πάρειμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
