word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS
i)dou\,ἰδού,adverb,e)gw\,ἐγώ,pronoun,th=|,ὁ,article,te,τε,particle,a)tuxi/a|,ἀτυχία,noun,h(\n,ὅς,pronoun,ou),οὐ,adverb,dikai/ws,δίκαιος,adjective,ai)tiw=mai,αἰτιάομαι,verb,w(s,ὡς,conjunction,ou(=toi/,οὗτος,pronoun,fasin,φημί,verb,e(kw\n,ἑκών,adjective,e)mauto\n,ἐμαυτοῦ,pronoun,e)gxeiri/zw,ἐγχειρίζω,verb,th=|,ὁ,article,te,τε,particle,tou/twn,οὗτος,pronoun,e)/xqra|,ἔχθρα,noun,dediw\s,δείδω,verb,me\n,μέν,particle,to\,ὁ,article,me/geqos,μέγεθος,adjective,th=s,ὁ,article,diabolh=s,διαβολή,noun,au)tw=n,αὐτός,pronoun,pisteu/wn,πιστεύω,verb,de\,δέ,particle,th=|,ὁ,article,u(mete/ra|,ὑμέτερος,adjective,gnw/mh|,γνώμη,noun,th=|,ὁ,article,te,τε,particle,a)lhqei/a|,ἀλήθεια,adjective,tw=n,ὁ,article,e)c,ἐκ,preposition,e)mou=,ἐγώ,pronoun,praxqe/ntwn,πράσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)posterou/menos,ἀποστερέω,verb,de\,δέ,particle,u(p',ὑπό,preposition,au)tw=n,αὐτός,pronoun,mhde\,μηδέ,particle,ta\s,ὁ,article,parou/sas,πάρειμι,verb,a)tuxi/as,ἀτυχία,noun,a)naklau/sasqai,ἀνακλαίω,verb,pro\s,πρός,preposition,u(ma=s,σύ,pronoun,a)porw=,ἀφοράω,verb,ei)s,εἰς,preposition,h(/ntina,ὅστις,pronoun,a)/llhn,ἄλλος,adjective,swthri/an,σωτηρία,noun,xrh/,χρή,verb,me,ἐγώ,pronoun,katafugei=n,καταφεύγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kaino/tata,καινός,adjective,ga\r,γάρ,particle,dh/,δή,particle,ei),εἰ,conjunction,xrh\,χρή,verb,kaino/tata,καινός,adjective,ma=llon,μᾶλλον,adverb,h)\,ἠέ,conjunction,kakourgo/tata,κάκουργος,adjective,ei)pei=n,εἶπον,verb,diaba/llousi/,διαβάλλω,verb,me,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kath/goroi,κατήγορος,noun,ga\r,γάρ,particle,kai\,καί,conjunction,timwroi\,τιμωρός,adjective,fo/nou,φόνος,noun,prospoiou/menoi,προσποιέω,verb,ei)=nai,εἰμί,verb,u(perapologou/menoi,ὑπεραπολογέομαι,verb,th=s,ὁ,article,a)lhqou=s,ἀληθής,adjective,u(poyi/as,ὑποψία,noun,a(pa/shs,ἅπας,adjective,dia\,διά,preposition,th\n,ὁ,article,a)pori/an,ἀπορία,noun,tou=,ὁ,article,a)poktei/nantos,ἀποκτείνω,verb,au)to/n,αὐτός,pronoun,e)me\,ἐγώ,pronoun,fone/a,φονεύς,noun,fasi\n,φημί,verb,ei)=nai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drw=ntes,δράω,verb,de\,δέ,particle,ta)nanti/a,ἐναντίος,adjective,w(=n,ὅς,pronoun,proste/taktai,προστάσσω,verb,au)toi=s,αὐτός,pronoun,fanero\n,φανερός,adjective,o(/ti,ὅστις,pronoun,a)di/kws,ἄδικος,adjective,e)me\,ἐγώ,pronoun,ma=llon,μᾶλλον,adverb,a)poktei=nai,ἀποκτείνω,verb,zhtou=sin,ζητέω,verb,h)\,ἠέ,conjunction,to\n,ὁ,article,fone/a,φονεύς,noun,timwrei=sqai,τιμωρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)me\,ἐγώ,pronoun,de\,δέ,particle,prosh=ken,προσήκω,verb,ou)de\n,οὐδείς,pronoun,a)/llo,ἄλλος,adjective,h)\,ἠέ,conjunction,pro\s,πρός,preposition,th\n,ὁ,article,marturi/an,μαρτυρία,noun,tou=,ὁ,article,a)kolou/qou,ἀκόλουθος,adjective,a)pologhqh=nai,ἀπολογέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga\r,γάρ,particle,mhnuth\s,μηνυτής,noun,ou)d',οὐδέ,particle,e)legkth\r,ἐλεγκτήρ,noun,tw=n,ὁ,article,a)pokteina/ntwn,ἀποκτείνω,verb,ei)mi/,εἰμί,verb,a)lla\,ἀλλά,adverb,diwko/menos,διώκω,verb,a)pokri/nomai,ἀποκρίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/mws,ὅμως,conjunction,de\,δέ,particle,periergaste/on,περιεργαστέον,adjective,i(/na,ἵνα,conjunction,e)k,ἐκ,preposition,panto\s,πᾶς,adjective,tro/pou,τρόπος,noun,tou/tous,οὗτος,pronoun,te,τε,particle,e)pibouleu/onta/s,ἐπιβουλεύω,verb,moi,ἐγώ,pronoun,e)mauto/n,ἐμαυτοῦ,pronoun,te,τε,particle,a)poluo/menon,ἀπολύω,verb,e)pidei/cw,ἐπιδείκνυμι,verb,th=s,ὁ,article,u(poyi/as,ὑποψία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th\n,ὁ,article,me\n,μέν,particle,ou)=n,οὖν,particle,a)tuxi/an,ἀτυχία,noun,h(=|,ὅς,pronoun,me,ἐγώ,pronoun,diaba/llousin,διαβάλλω,verb,ei)s,εἰς,preposition,eu)tuxi/an,εὐτυχία,noun,ai)tou=mai,αἰτέω,verb,metasth=nai,μεθίστημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ciw=,ἀξιάω,verb,d',δέ,particle,u(ma=s,σύ,pronoun,a)polu/santa/s,ἀπολύω,verb,me,ἐγώ,pronoun,makari/sai,μακαρίζω,verb,ma=llon,μᾶλλον,adverb,h)\,ἠέ,conjunction,katalabo/ntas,καταλαμβάνω,verb,e)leh=sai,ἐλεάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fasi\,φημί,verb,de\,δέ,particle,tw=n,ὁ,article,me\n,μέν,particle,e)ntuxo/ntwn,ἐντυγχάνω,verb,paiome/nois,παίω,verb,au)toi=s,αὐτός,pronoun,ou)de/na,οὐδείς,pronoun,o(/ntina,ὅστις,pronoun,ou)k,οὐ,adverb,ei)ko/teron,εἰκότως,adverb,ei)=nai,εἰμί,verb,safw=s,σαφής,adverb,puqo/menon,πύθω,verb,tou\s,ὁ,article,diafqei/rantas,διαφθείρω,verb,au)tou\s,αὐτός,pronoun,ei)s,εἰς,preposition,oi)=kon,οἶκος,noun,a)ggei=lai,ἀγγέλλω,verb,h)\,ἠέ,conjunction,a)polipo/nta,ἀπολείπω,verb,oi)/xesqai,οἴχομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,de\,δέ,particle,ou)de/na,οὐδείς,pronoun,ou(/tw,οὕτως,adverb,qermo\n,θερμός,adjective,kai\,καί,conjunction,a)ndrei=on,ἀνδρεῖος,adjective,a)/nqrwpon,ἄνθρωπος,noun,ei)=nai,εἰμί,verb,dokw=,δοκάζω,verb,o(/ntina,ὅστις,pronoun,ou)k,οὐ,adverb,a)\n,ἄν,particle,a)wri\,ἀωρί,adverb,tw=n,ὁ,article,nuktw=n,νύξ,adjective,nekroi=s,νεκρός,noun,a)spai/rousi,ἀσπαίρω,verb,suntuxo/nta,συντυγχάνω,verb,pa/lin,πάλιν,adverb,u(postre/yanta,ὑποστρέφω,verb,feu/gein,φεύγω,verb,ma=llon,μᾶλλον,adverb,h)\,ἠέ,conjunction,punqano/menon,πυνθάνομαι,verb,tou\s,ὁ,article,kakou/rgous,κάκουργος,adjective,peri\,περί,preposition,th=s,ὁ,article,yuxh=s,ψυχή,noun,kinduneu=sai,κινδυνεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou/twn,οὗτος,pronoun,de\,δέ,particle,ma=llon,μᾶλλον,adverb,a(\,ὅς,pronoun,ei)ko\s,ἔοικα,verb,h)=n,εἰμί,verb,drasa/ntwn,δράω,verb,oi(,ὁ,article,me\n,μέν,particle,e)pi\,ἐπί,preposition,toi=s,ὁ,article,i(mati/ois,ἱμάτιον,adjective,diafqei/rantes,διαφθείρω,verb,au)tou\s,αὐτός,pronoun,ou)k,οὐ,adverb,a)\n,ἄν,particle,e)/ti,ἔτι,adverb,ei)ko/tws,ἐοικότως,adverb,a)fi/ointo,,,e)gw\,ἐγώ,pronoun,de\,δέ,particle,a)ph/llagmai,ἀπαλλάσσω,verb,th=s,ὁ,article,u(poyi/as,ὑποψία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de\,δέ,particle,e)khru/ssonto,κηρύσσω,verb,h)\,ἠέ,conjunction,mh\,μή,conjunction,a)/lloi,ἄλλος,adjective,tine\s,τις,pronoun,kakou=rgoi,κακοῦργος,adjective,a(/ma,ἅμα,adverb,tw=|,ὁ,article,tou/twn,οὗτος,pronoun,fo/nw|,φόνος,noun,ti/s,τίς,pronoun,oi)=den,οἶδα,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)deni\,οὐδείς,pronoun,ga\r,γάρ,particle,e)pimele\s,ἐπιμελής,adverb,h)=n,εἰμί,verb,skopei=n,σκοπάω,verb,tau=ta,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)fanou=s,ἀφανής,adjective,de\,δέ,particle,o)/ntos,εἰμί,verb,tou=,ὁ,article,khru/gmatos,κήρυγμα,noun,ou)de\,οὐδέ,particle,u(po\,ὑπό,preposition,tou/twn,οὗτος,pronoun,tw=n,ὁ,article,kakou/rgwn,κάκουργος,adjective,a)/piston,ἄπιστος,adjective,diafqarh=nai,διαφθείρω,verb,au)to/n,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=,ὁ,article,de\,δέ,particle,qera/pontos,θεράπων,noun,pw=s,πῶς,adverb,xrh\,χρή,verb,pistote/ran,πιστός,adjective,th\n,ὁ,article,marturi/an,μαρτυρία,noun,h)\,ἠέ,conjunction,tw=n,ὁ,article,e)leuqe/rwn,ἐλεύθερος,adjective,h(gei=sqai,ἡγέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(,ὁ,article,me\n,μέν,particle,ga\r,γάρ,particle,a)timou=ntai/,ἀτιμάω,verb,te,τε,particle,kai\,καί,conjunction,xrh/masi,χρῆμα,adjective,zhmiou=ntai,ζημιόω,verb,e)a\n,ἐάν,conjunction,mh\,μή,conjunction,ta)lhqh=,ἀληθής,adjective,dokw=si,δοκώ,noun,marturh=sai,μαρτυρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,de\,δέ,particle,ou)k,οὐ,adverb,e)/legxon,ἔλεγχος,noun,parasxw\n,παρέχω,verb,ou)de\,οὐδέ,particle,ba/sanon,βάσανος,noun,pou=,πού,adverb,di/khn,δίκη,adjective,dw/sei,δίδωμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\,ἠέ,conjunction,ti/s,τίς,pronoun,e)/legxos,ἔλεγχος,noun,e)/stai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)kindu/nws,ἀκίνδυνος,adjective,te,τε,particle,ou(=to/s,οὗτος,pronoun,ge,γε,particle,me/llwn,μέλλω,verb,marturei=n,μαρτυρέω,verb,ou)de\n,οὐδείς,pronoun,qaumasto\n,θαυμαστός,adjective,e)/paqen,πάσχω,verb,u(po\,ὑπό,preposition,tw=n,ὁ,article,kuri/wn,κῦρος,noun,e)xqrw=n,ἐχθρός,adjective,moi,ἐγώ,pronoun,o)/ntwn,εἰμί,verb,peisqei\s,πείθω,verb,katayeu/desqai/,καταψεύδομαι,verb,mou,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw/,ἐγώ,pronoun,te,τε,particle,a)no/si',ἀνοσία,noun,a)\n,ἄν,particle,pa/sxoimi,πάσχω,verb,ei),εἰ,conjunction,mh\,μή,conjunction,pistw=s,πιστός,adjective,katamarturhqei\s,καταμαρτυρέω,verb,diafqarei/hn,διαφθείρω,verb,u(f',ὑπό,preposition,u(mw=n,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh\,μή,conjunction,paragene/sqai,παραγίγνομαι,verb,de/,δέ,particle,me,ἐγώ,pronoun,tw=|,ὁ,article,fo/nw|,φόνος,noun,a)pisto/teron,ἄπιστος,adjective,h)\,ἠέ,conjunction,paragene/sqai,παραγίγνομαι,verb,fasi\n,φημί,verb,ei)=nai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,d',δέ,particle,ou)k,οὐ,adverb,e)k,ἐκ,preposition,tw=n,ὁ,article,ei)ko/twn,ἔοικα,verb,a)ll',ἀλλά,adverb,e)/rgw|,ἔργον,noun,dhlw/sw,δηλόω,verb,ou),οὐ,adverb,parageno/menos,παραγίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(po/soi,ὁπόσος,adjective,ga\r,γάρ,particle,dou=loi/,δοῦλος,noun,moi,ἐγώ,pronoun,h)\,ἠέ,conjunction,dou=lai/,δούλη,noun,ei)si,εἰμί,verb,pa/ntas,πᾶς,adjective,paradi/dwmi,παραδίδωμι,verb,basani/sai,βασανίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,e)a\n,ἐάν,conjunction,mh\,μή,conjunction,fanw=,φαίνω,verb,tau/th|,οὗτος,pronoun,th=|,ὁ,article,nukti\,νύξ,adjective,e)n,ἐν,preposition,oi)/kw|,οἶκος,noun,kaqeu/dwn,καθεύδω,verb,h)\,ἠέ,conjunction,e)celqw/n,ἐξέρχομαι,verb,poi,ποι,adverb,o(mologw=,ὁμολογέω,verb,foneu\s,φονεύς,noun,ei)=nai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(,ὁ,article,de\,δέ,particle,nu\c,νύξ,adjective,ou)k,οὐ,adverb,a)/shmos,ἄσημος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toi=s,ὁ,article,ga\r,γάρ,particle,*diipolei/ois,,,o(,ὁ,article,a)nh\r,ἀνήρ,noun,a)pe/qane,ἀποθνήσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peri\,περί,preposition,de\,δέ,particle,th=s,ὁ,article,eu)daimoni/as,εὐδαιμονία,noun,h(=s,ὅς,pronoun,e(/neka,ἕνεκα,preposition,tre/monta/,τρέμω,verb,me/,ἐγώ,pronoun,fasin,φημί,verb,ei)ko/tws,ἐοικότως,adverb,a)poktei=nai,ἀποκτείνω,verb,au)to/n,αὐτός,pronoun,polu\,πολύς,adjective,ta)nanti/a,ἐναντίος,adjective,e)sti/,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toi=s,ὁ,article,me\n,μέν,particle,ga\r,γάρ,particle,a)tuxou=si,ἀτυχέω,verb,newteri/zein,νεωτερίζω,verb,sumfe/rei,συμφέρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)k,ἐκ,preposition,ga\r,γάρ,particle,tw=n,ὁ,article,metabolw=n,μεταβολή,noun,e)pi/docos,ἐπίδοξος,adjective,h(,ὁ,article,duspragi/a,δυσπραγία,adjective,metaba/llein,μεταβάλλω,verb,au)tw=n,αὐτός,pronoun,e)sti,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toi=s,ὁ,article,d',δέ,particle,eu)tuxou=sin,εὐτυχέω,verb,a)tremi/zein,ἀτρεμίζω,verb,kai\,καί,conjunction,fula/ssein,φυλάσσω,verb,th\n,ὁ,article,parou=san,πάρειμι,verb,eu)pragi/an,εὐπραγία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
