@_id,@_location,word/0/@_form,word/0/@_id,word/0/lemma/@_id,word/0/lemma/@_entry,word/0/lemma/@_POS,word/0/lemma/@_TreeTagger,word/0/lemma/@_disambiguated,word/0/lemma/analysis/0/@_morph,word/0/lemma/analysis/1/@_morph,word/1/@_form,word/1/@_id,word/1/lemma/@_id,word/1/lemma/@_entry,word/1/lemma/@_POS,word/1/lemma/@_TreeTagger,word/1/lemma/@_disambiguated,word/1/lemma/analysis/@_morph,word/2/@_form,word/2/@_id,word/2/lemma/@_id,word/2/lemma/@_entry,word/2/lemma/@_POS,word/2/lemma/@_TreeTagger,word/2/lemma/@_disambiguated,word/2/lemma/analysis/@_morph,word/3/@_form,word/3/@_id,word/3/lemma/@_id,word/3/lemma/@_entry,word/3/lemma/@_POS,word/3/lemma/@_disambiguated,word/3/lemma/@_TreeTagger,word/3/lemma/analysis/@_morph,word/4/@_form,word/4/@_id,word/4/lemma/@_id,word/4/lemma/@_entry,word/4/lemma/@_POS,word/4/lemma/@_TreeTagger,word/4/lemma/@_disambiguated,word/4/lemma/analysis/@_morph,word/5/@_form,word/5/@_id,word/5/lemma/@_id,word/5/lemma/@_entry,word/5/lemma/@_POS,word/5/lemma/@_TreeTagger,word/5/lemma/@_disambiguated,word/5/lemma/analysis/@_morph,word/6/@_form,word/6/@_id,word/6/lemma/@_id,word/6/lemma/@_entry,word/6/lemma/@_POS,word/6/lemma/@_TreeTagger,word/6/lemma/@_disambiguated,word/6/lemma/analysis/@_morph,word/7/@_form,word/7/@_id,word/7/lemma/@_id,word/7/lemma/@_entry,word/7/lemma/@_POS,word/7/lemma/@_TreeTagger,word/7/lemma/@_disambiguated,word/7/lemma/analysis/@_morph,word/8/@_form,word/8/@_id,word/8/lemma/@_id,word/8/lemma/@_entry,word/8/lemma/@_POS,word/8/lemma/@_TreeTagger,word/8/lemma/@_disambiguated,word/8/lemma/analysis/0/@_morph,word/8/lemma/analysis/1/@_morph,word/9/@_form,word/9/@_id,word/9/lemma/@_id,word/9/lemma/@_entry,word/9/lemma/@_POS,word/9/lemma/@_TreeTagger,word/9/lemma/@_disambiguated,word/9/lemma/analysis/@_morph,word/10/@_form,word/10/@_id,word/10/lemma/@_id,word/10/lemma/@_entry,word/10/lemma/@_POS,word/10/lemma/@_TreeTagger,word/10/lemma/@_disambiguated,word/10/lemma/analysis/@_morph,punct/0/@_mark,punct/1/@_mark,word/0/lemma/analysis/@_morph,punct/@_mark,word/3/lemma/analysis/0/@_morph,word/3/lemma/analysis/1/@_morph,word/3/lemma/analysis/2/@_morph,word/3/lemma/analysis/3/@_morph,word/2/lemma/analysis/0/@_morph,word/2/lemma/analysis/1/@_morph,word/2/lemma/analysis/2/@_morph,word/8/lemma/analysis/@_morph,word/11/@_form,word/11/@_id,word/11/lemma/@_id,word/11/lemma/@_entry,word/11/lemma/@_POS,word/11/lemma/@_TreeTagger,word/11/lemma/@_disambiguated,word/11/lemma/analysis/@_morph,word/12/@_form,word/12/@_id,word/12/lemma/@_id,word/12/lemma/@_entry,word/12/lemma/@_POS,word/12/lemma/@_TreeTagger,word/12/lemma/@_disambiguated,word/12/lemma/analysis/0/@_morph,word/12/lemma/analysis/1/@_morph,word/13/@_form,word/13/@_id,word/13/lemma/@_id,word/13/lemma/@_entry,word/13/lemma/@_POS,word/13/lemma/@_TreeTagger,word/13/lemma/@_disambiguated,word/13/lemma/analysis/0/@_morph,word/13/lemma/analysis/1/@_morph,word/8/lemma/analysis/2/@_morph,word/7/lemma/analysis/0/@_morph,word/7/lemma/analysis/1/@_morph,punct/2/@_mark,punct/3/@_mark,word/4/lemma/analysis/0/@_morph,word/4/lemma/analysis/1/@_morph,word/6/lemma/analysis/0/@_morph,word/6/lemma/analysis/1/@_morph,word/11/lemma/analysis/0/@_morph,word/11/lemma/analysis/1/@_morph,word/12/lemma/analysis/@_morph,word/13/lemma/analysis/@_morph,word/14/@_form,word/14/@_id,word/14/lemma/@_id,word/14/lemma/@_entry,word/14/lemma/@_POS,word/14/lemma/@_TreeTagger,word/14/lemma/@_disambiguated,word/14/lemma/analysis/0/@_morph,word/14/lemma/analysis/1/@_morph,word/15/@_form,word/15/@_id,word/15/lemma/@_id,word/15/lemma/@_entry,word/15/lemma/@_POS,word/15/lemma/@_TreeTagger,word/15/lemma/@_disambiguated,word/15/lemma/analysis/@_morph,word/16/@_form,word/16/@_id,word/16/lemma/@_id,word/16/lemma/@_entry,word/16/lemma/@_POS,word/16/lemma/@_disambiguated,word/16/lemma/@_TreeTagger,word/16/lemma/analysis/@_morph,word/17/@_form,word/17/@_id,word/17/lemma/@_id,word/17/lemma/@_entry,word/17/lemma/@_POS,word/17/lemma/@_TreeTagger,word/17/lemma/@_disambiguated,word/17/lemma/analysis/@_morph,word/18/@_form,word/18/@_id,word/18/lemma/@_id,word/18/lemma/@_entry,word/18/lemma/@_POS,word/18/lemma/@_TreeTagger,word/18/lemma/@_disambiguated,word/18/lemma/analysis/@_morph,word/19/@_form,word/19/@_id,word/19/lemma/@_id,word/19/lemma/@_entry,word/19/lemma/@_POS,word/19/lemma/@_TreeTagger,word/19/lemma/@_disambiguated,word/19/lemma/analysis/@_morph,word/20/@_form,word/20/@_id,word/20/lemma/@_id,word/20/lemma/@_entry,word/20/lemma/@_POS,word/20/lemma/@_TreeTagger,word/20/lemma/@_disambiguated,word/20/lemma/analysis/@_morph,word/21/@_form,word/21/@_id,word/21/lemma/@_id,word/21/lemma/@_entry,word/21/lemma/@_POS,word/21/lemma/@_TreeTagger,word/21/lemma/@_disambiguated,word/21/lemma/analysis/@_morph,word/22/@_form,word/22/@_id,word/22/lemma/@_id,word/22/lemma/@_entry,word/22/lemma/@_POS,word/22/lemma/@_TreeTagger,word/22/lemma/@_disambiguated,word/22/lemma/analysis/@_morph,word/23/@_form,word/23/@_id,word/23/lemma/@_id,word/23/lemma/@_entry,word/23/lemma/@_POS,word/23/lemma/@_TreeTagger,word/23/lemma/@_disambiguated,word/23/lemma/analysis/@_morph,word/24/@_form,word/24/@_id,word/24/lemma/@_id,word/24/lemma/@_entry,word/24/lemma/@_POS,word/24/lemma/@_TreeTagger,word/24/lemma/@_disambiguated,word/24/lemma/analysis/@_morph,word/25/@_form,word/25/@_id,word/25/lemma/@_id,word/25/lemma/@_entry,word/25/lemma/@_POS,word/25/lemma/@_TreeTagger,word/25/lemma/@_disambiguated,word/25/lemma/analysis/@_morph,word/4/lemma/analysis/2/@_morph,word/0/lemma/analysis/2/@_morph,word/0/lemma/analysis/3/@_morph,word/0/lemma/analysis/4/@_morph,word/0/lemma/analysis/5/@_morph,word/0/lemma/analysis/6/@_morph,word/4/lemma/analysis/3/@_morph,word/4/lemma/analysis/4/@_morph,word/4/lemma/analysis/5/@_morph,word/4/lemma/analysis/6/@_morph,word/1/lemma/analysis/0/@_morph,word/1/lemma/analysis/1/@_morph,word/14/lemma/analysis/@_morph,word/16/lemma/analysis/0/@_morph,word/16/lemma/analysis/1/@_morph,word/18/lemma/analysis/0/@_morph,word/18/lemma/analysis/1/@_morph,word/9/lemma/analysis/0/@_morph,word/9/lemma/analysis/1/@_morph,word/9/lemma/analysis/2/@_morph,word/15/lemma/analysis/0/@_morph,word/15/lemma/analysis/1/@_morph,word/21/lemma/analysis/0/@_morph,word/21/lemma/analysis/1/@_morph,word/21/lemma/analysis/2/@_morph,word/21/lemma/analysis/3/@_morph,word/5/lemma/analysis/0/@_morph,word/5/lemma/analysis/1/@_morph,word/10/lemma/analysis/0/@_morph,word/10/lemma/analysis/1/@_morph,word/2/lemma/analysis/3/@_morph,word/1/lemma/analysis/2/@_morph,word/1/lemma/analysis/3/@_morph,word/7/lemma/analysis/2/@_morph,word/5/lemma/analysis/2/@_morph,word/5/lemma/analysis/3/@_morph,word/20/lemma/analysis/0/@_morph,word/20/lemma/analysis/1/@_morph,word/24/lemma/analysis/0/@_morph,word/24/lemma/analysis/1/@_morph,word/25/lemma/analysis/0/@_morph,word/25/lemma/analysis/1/@_morph,word/26/@_form,word/26/@_id,word/26/lemma/@_id,word/26/lemma/@_entry,word/26/lemma/@_POS,word/26/lemma/@_TreeTagger,word/26/lemma/@_disambiguated,word/26/lemma/analysis/@_morph,word/27/@_form,word/27/@_id,word/27/lemma/@_id,word/27/lemma/@_entry,word/27/lemma/@_POS,word/27/lemma/@_TreeTagger,word/27/lemma/@_disambiguated,word/27/lemma/analysis/@_morph,word/28/@_form,word/28/@_id,word/28/lemma/@_id,word/28/lemma/@_entry,word/28/lemma/@_POS,word/28/lemma/@_disambiguated,word/28/lemma/@_TreeTagger,word/28/lemma/analysis/@_morph,word/29/@_form,word/29/@_id,word/29/lemma/@_id,word/29/lemma/@_entry,word/29/lemma/@_POS,word/29/lemma/@_disambiguated,word/29/lemma/@_TreeTagger,word/29/lemma/analysis/@_morph,word/30/@_form,word/30/@_id,word/30/lemma/@_id,word/30/lemma/@_entry,word/30/lemma/@_POS,word/30/lemma/@_TreeTagger,word/30/lemma/@_disambiguated,word/30/lemma/analysis/@_morph,punct/4/@_mark,punct/5/@_mark,word/12/lemma/analysis/2/@_morph,word/15/lemma/analysis/2/@_morph,word/15/lemma/analysis/3/@_morph,word/23/lemma/analysis/0/@_morph,word/23/lemma/analysis/1/@_morph,word/17/lemma/analysis/0/@_morph,word/17/lemma/analysis/1/@_morph,word/9/lemma/analysis/3/@_morph,word/8/lemma/analysis/3/@_morph,word/16/lemma/analysis/2/@_morph,word/16/lemma/analysis/3/@_morph,word/6/lemma/analysis/2/@_morph,word/6/lemma/analysis/3/@_morph,word/13/lemma/analysis/2/@_morph
61,2,ou)de\,1,75764,οὐδέ,particle,false,0.33,,,me\n,2,66260,μέν,particle,false,n/a,indeclform (particle),au)toi/,3,17907,αὐτός,pronoun,false,n/a,masc nom/voc pl,*battia/dai,4,nlsj4172,Βαττιάδης,proper,n/a,false,masc nom/voc pl,*foi/boio,5,nlsj5526,Φοῖβος,proper,false,n/a,masc gen sg (epic),ple/on,6,83718,πλέος,adjective,true,0.5,,qeo\n,7,48291,θεός,noun,false,n/a,masc acc sg,a)/llon,8,4490,ἄλλος,adjective,false,n/a,masc acc sg,e)/teisan,9,104040,τίνω,verb,false,n/a,,,,,,,,,,,,,,,,,,,,,indeclform (particle),.,,,,,,,,aor ind act 3rd pl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,masc acc sg,neut nom/voc/acc sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2,i(h\,1,unknown,,,false,n/a,,,i(h\,2,unknown,,,false,n/a,,paih=on,3,76532,Παιάν,proper,false,n/a,masc voc sg (epic ionic),a)kou/omen,4,3398,ἀκούω,verb,n/a,false,,ou(/neka,5,75890,οὕνεκα,conjunction,false,n/a,indeclform (conj),tou=to,6,76062,οὗτος,pronoun,false,n/a,neut nom/voc/acc sg,*delfo/s,7,nlsj4603,Δελφός,proper,false,n/a,masc nom sg,toi,8,97456,σύ,pronoun,true,1.0,dat 2nd sg (doric),prw/tiston,9,90936,πρώτιστος,adjective,false,n/a,masc acc sg,neut nom/voc/acc sg,e)fu/mnion,10,45860,ἐφύμνιον,noun,true,1.0,neut nom/voc/acc sg,eu(/reto,11,44964,εὑρίσκω,verb,false,n/a,,",",",",,,imperf ind act 1st pl (doric aeolic),pres ind act 1st pl,imperf ind act 1st pl (epic doric ionic aeolic),,,,,,lao/s,12,61925,λαός,noun,false,n/a,masc nom sg,h)=mos,13,47379,ἦμος,adverb,false,n/a,,,e(khboli/hn,14,31974,ἑκηβολία,noun,false,n/a,,,masc/fem acc sg,,,.,,,,,,,,indeclform (adverb),fem acc sg (epic ionic),xruse/wn,15,114816,χρύσεος,adjective,false,n/a,fem gen pl (epic),masc/neut gen pl (epic),e)pedei/knuso,16,39125,ἐπιδείκνυμι,verb,false,n/a,imperf ind mp 2nd sg,to/cwn,17,104311,τόξον,noun,n/a,false,neut gen pl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aor ind mid 3rd sg,aor ind mid 3rd sg (homeric ionic),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neut nom/voc/acc sg,,,,,
63,2,*puqw/,1,91392,Πυθώ,proper,false,n/a,,,toi,2,104155,τοι,particle,true,1.0,enclitic indeclform (particle),katio/nti,3,55728,κάτειμι,verb,false,n/a,pres part act masc/neut dat sg,sunh/nteto,4,99343,συνάντομαι,verb,n/a,false,,daimo/nios,5,23232,δαιμόνιος,adjective,false,n/a,,qh/r,6,48702,θήρ,noun,false,n/a,masc nom sg,ai)no\s,7,nlsj27986,αἰνός,adjective,false,n/a,masc nom sg (epic ionic),o)/fis,8,76157,ὄφις,noun,false,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,",",.,fem nom sg,,imperf ind mp 3rd sg (attic epic ionic),imperf ind mid 3rd sg (attic epic ionic),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,masc acc pl (epic doric ionic aeolic),masc nom sg,,,masc nom sg,masc/fem nom sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2,to\n,1,71882,ὁ,article,false,n/a,,,me\n,2,66260,μέν,particle,false,n/a,indeclform (particle),su\,3,97456,σύ,pronoun,false,n/a,nom 2nd sg,kath/nares,4,55758,κατεναίρομαι,verb,n/a,false,aor ind act 2nd sg (epic),a)/llon,5,4490,ἄλλος,adjective,false,n/a,masc acc sg,e)p',6,nlsj126,ἐπί,preposition,false,n/a,indeclform (prep),a)/llwi,7,4490,ἄλλος,adjective,false,n/a,,ba/llwn,8,19282,βάλλω,verb,false,n/a,pres part act masc nom sg,w)ku\n,9,116136,ὠκύς,adjective,false,n/a,,,o)isto/n,10,nlsj78558,ὀιστός,adjective,false,n/a,masc acc sg,e)phu/thse,11,unknown,,,false,n/a,,",",",",masc acc sg,,,,,,,,,masc acc sg,de\,12,23596,δέ,particle,false,n/a,indeclform (particle),lao/s,13,61925,λαός,noun,false,n/a,,,'i(h\,14,unknown,,,false,n/a,,,,,,",",",",,,neut dat sg,masc dat sg,,,masc nom sg,,i(h\,15,unknown,,,false,n/a,,,paih=on,16,76532,Παιάν,proper,false,n/a,masc voc sg (epic ionic),i(/ei,17,50165,ἵημι,verb,0.5,true,,be/los,18,19775,βέλος,noun,false,n/a,neut nom/voc/acc sg,eu)qu/,19,44000,εὐθύς,adjective,true,1.0,,se,20,97456,σύ,pronoun,false,n/a,acc 2nd sg,mh/thr,21,67543,μήτηρ,noun,false,n/a,fem nom sg,gei/nat',22,21730,γείνομαι,verb,false,n/a,aor ind mid 3rd sg (homeric ionic),a)osshth=ra',23,11164,ἀοσσητήρ,noun,false,n/a,masc acc sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pres imperat act 2nd sg,pres imperat act 2nd sg,masc voc sg,neut nom/voc/acc sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,,,,,,,,,,,imperf ind act 3rd sg (attic epic),imperf ind act 3rd sg (attic epic),,,
65,2,to\,1,71882,ὁ,article,false,n/a,,,d',2,23596,δέ,particle,false,n/a,indeclform (particle),e)ce/ti,3,37223,ἐξέτι,preposition,false,n/a,indeclform (prep),kei=qen,4,31947,ἐκεῖθεν,adverb,n/a,false,poetic indeclform (adverb),a)ei/dhi,5,unknown,,,false,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neut nom/voc/acc sg,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2,o(,1,71882,ὁ,article,false,n/a,,,*fqo/nos,2,110745,φθόνος,noun,false,n/a,masc nom sg,*)apo/llwnos,3,13098,Ἀπόλλων,proper,false,n/a,masc gen sg,e)p',4,nlsj126,ἐπί,preposition,n/a,false,indeclform (prep),ou)/ata,5,76028,οὖς,noun,false,n/a,neut nom/voc/acc pl (epic),la/qrios,6,61611,λάθριος,adjective,false,n/a,masc/fem nom sg,ei)=pen,7,31161,εἶπον,verb,false,n/a,,'ou)k,8,75730,οὐ,adverb,false,n/a,proclitic indeclform (adverb),a)/gamai,9,316,ἄγαμαι,verb,false,n/a,,,to\n,10,71882,ὁ,article,false,n/a,masc acc sg,a)oido\n,11,11106,ἀοιδός,noun,false,n/a,masc acc sg,,,masc nom sg,.,,,,,,,,pres ind mp 1st sg,o(\s,12,75512,ὅς,pronoun,false,n/a,masc nom sg,ou)d',13,75764,οὐδέ,particle,false,0.33,,,o(/sa,14,75552,ὅσος,adjective,false,n/a,neut nom/voc/acc pl,fem nom/voc/acc dual,,,,,,,,aor ind act 3rd sg (epic ionic),aor ind act 3rd sg,,,indeclform (particle),,po/ntos,15,85696,πόντος,noun,false,n/a,,,a)ei/dei',16,1587,ἀείδω,verb,false,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,masc nom sg,,,,,,,,pres ind mp 2nd sg (epic doric ionic aeolic),pres ind act 3rd sg (epic doric ionic aeolic),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aor ind act 3rd sg (epic ionic),aor ind act 3rd sg (homeric ionic),fem nom/voc sg (doric aeolic)
67,2,to\n,1,71882,ὁ,article,false,n/a,,,*fqo/non,2,110745,φθόνος,noun,false,n/a,masc acc sg,w(po/llwn,3,unknown,,,false,n/a,,podi/,4,84150,ποδίς,noun,0.5,true,fem voc sg,t',5,102752,τε,particle,true,1.0,enclitic indeclform (particle),h)/lasen,6,33457,ἐλαύνω,verb,false,n/a,aor ind act 3rd sg,w(=de/,7,116050,ὧδε,adverb,false,n/a,indeclform (adverb),t',8,102752,τε,particle,true,1.0,enclitic indeclform (particle),e)/eipen,9,31161,εἶπον,verb,false,n/a,aor ind act 3rd sg (epic),aor ind act 3rd sg (epic),,,,,,,,,,,,,,,,,,,masc acc sg,:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aor ind act 3rd sg (epic),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2,'*)assuri/ou,1,unknown,,,false,n/a,,,potamoi=o,2,85953,ποταμός,noun,false,n/a,masc gen sg (epic),me/gas,3,65552,μέγας,adverb,false,n/a,masc nom sg,r(o/os,4,92699,ῥόος,noun,n/a,false,masc nom sg (epic doric ionic),a)lla\,5,4357,ἀλλά,adverb,false,n/a,indeclform (adverb),ta\,6,71882,ὁ,article,true,1.0,,polla/,7,85306,πολύς,adjective,false,n/a,,lu/mata,8,64135,λῦμα,noun,false,n/a,neut nom/voc/acc pl,gh=s,9,22100,γῆ,noun,true,1.0,,,kai\,10,51951,καί,conjunction,false,n/a,indeclform (conj),pollo\n,11,85306,πολύς,adjective,false,n/a,,",",.,,,,,,,,,,fem gen sg (attic epic ionic),e)f',12,nlsj126,ἐπί,preposition,false,n/a,indeclform (prep),u(/dati,13,106502,ὕδωρ,noun,false,n/a,,,surfeto\n,14,101330,συρφετός,noun,false,n/a,,,,,,,,,,fem nom/voc/acc dual,fem nom/voc sg (doric aeolic),,,neut dat sg,masc acc sg,e(/lkei,15,33770,ἕλκω,verb,true,0.5,pres ind mp 2nd sg,pres ind act 3rd sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neut acc pl,neut nom/voc/acc pl,masc acc sg (ionic),neut nom/voc/acc sg (ionic),,,,,fem acc dual,fem nom/voc/acc dual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neut nom/voc/acc pl,,
69,2,*dhoi=,1,unknown,,,false,n/a,,,d',2,23596,δέ,particle,false,n/a,indeclform (particle),ou)k,3,75730,οὐ,adverb,false,n/a,proclitic indeclform (adverb),a)po\,4,12243,ἀπό,preposition,n/a,false,indeclform (prep),panto\s,5,79904,πᾶς,adjective,false,n/a,masc/neut gen sg,u(/dwr,6,106502,ὕδωρ,noun,false,n/a,neut nom/voc/acc sg,fore/ousi,7,112102,φορέω,verb,false,n/a,,me/lissai,8,66048,μέλισσα,noun,true,1.0,fem nom/voc pl,a)ll',9,4357,ἀλλά,adverb,false,n/a,,,h(/tis,10,75598,ὅστις,pronoun,false,n/a,fem nom sg,kaqarh/,11,51701,καθαρός,adjective,false,n/a,fem nom/voc sg (epic ionic),",",.,,,,,,,,,,indeclform (adverb),te,12,102752,τε,particle,false,n/a,enclitic indeclform (particle),kai\,13,51951,καί,conjunction,false,n/a,,,a)xra/antos,14,18755,ἀχράαντος,adjective,false,n/a,,,,,,,,,,pres part act masc/neut dat pl (epic doric ionic),pres ind act 3rd pl (epic doric ionic),,,indeclform (conj),masc/fem nom sg,a)ne/rpei,15,8499,ἀνέρπω,verb,false,n/a,pres ind mp 2nd sg,pres ind act 3rd sg,pi/dakos,16,83052,πῖδαξ,noun,false,n/a,fem gen sg,e)c,17,31575,ἐκ,preposition,n/a,false,proclitic indeclform (prep),i(erh=s,18,49955,ἱερά,noun,true,0.5,fem gen sg (epic ionic),o)li/gh,19,73064,ὀλίγος,adjective,false,n/a,fem nom/voc sg (attic epic ionic),liba\s,20,63047,λιβάς,noun,false,n/a,fem nom sg,a)/kron,21,3630,ἄκρος,adjective,true,1.0,,a)/wton',22,18949,ἄωτος,adjective,true,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,masc/fem acc sg,neut nom/voc/acc sg,,,,,,,,,,,,,masc acc sg,neut nom/voc/acc sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,xai=rs,1,unknown,,,false,n/a,,,a)/nac,2,7094,ἄναξ,noun,false,n/a,masc nom/voc sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2,o(,1,71882,ὁ,article,false,n/a,,,de\,2,23596,δέ,particle,false,n/a,indeclform (particle),*mw=mos,3,nlsj8062,Μῶμος,proper,false,n/a,masc nom sg,i(/n',4,50492,ἵνα,conjunction,n/a,false,,o(,5,71882,ὁ,article,false,n/a,masc nom sg,*fqo/nos,6,110745,φθόνος,noun,false,n/a,masc nom sg,e)/nqa,7,35541,ἔνθα,adverb,false,n/a,indeclform (adverb),ne/oito,8,70312,νέομαι,verb,true,0.33,pres opt mp 3rd sg (epic doric ionic aeolic),,,,,,,,,,,,,,,,,,,,,,,,,,",",",",masc nom sg,,indeclform (adverb),indeclform (conj),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

